TIME,AX,AY,AngACC,X,Y,R,PSI
0,0,1.30673615416864e-17,-1.53776449275335e-16,77,-148,0,1.5707963267949
5.74540024354647e-30,-1.07470211208502e-30,1.30673615416864e-17,-1.53776449275335e-16,77,-148,-8.83507249119857e-46,1.5707963267949
4.36651296554905e-15,-8.16775247605565e-16,-1.63032638894239e-17,-4.56387238709744e-16,77,-148,-1.33214382734706e-30,1.5707963267949
8.7330259310981e-15,-1.63355049520889e-15,-4.56738893204536e-17,-7.58998028143323e-16,77,-148,-3.98564159027207e-30,1.5707963267949
3.05655907588433e-14,-5.7174267331919e-15,-1.92527016474394e-16,-2.27205197529876e-15,77,-148,-3.70734394384188e-29,1.5707963267949
5.23981555865885e-14,-9.80130297111887e-15,-3.39380143626319e-16,-3.78510592243345e-15,77,-148,-1.03195085675408e-28,1.5707963267949
1.61560979725315e-13,-3.02206841599134e-14,-1.07364577935573e-15,-1.13503756577955e-14,77,-148,-9.29311042674557e-28,1.5707963267949
2.70723803864041e-13,-5.06400653473075e-14,-1.80791141503477e-15,-1.89156453926387e-14,77,-148,-2.58127320931902e-27,1.5707963267949
8.16537924557671e-13,-1.52736971263269e-13,-5.47923959267457e-15,-5.67419940590713e-14,77,-148,-2.32287771849165e-26,1.5707963267949
1.3623520452513e-12,-2.54833877144218e-13,-9.1505677690553e-15,-9.45683427125314e-14,77,-148,-6.45224363921785e-26,1.5707963267949
4.09142264871946e-12,-7.65318406023755e-13,-2.75072086320727e-14,-2.83700085785244e-13,77,-148,-5.80683060615383e-25,1.5707963267949
6.82049325218761e-12,-1.27580293402795e-12,-4.58638494636141e-14,-4.72831828533653e-13,77,-148,-1.61299756444664e-24,1.5707963267949
2.04658462695284e-11,-3.82822556091882e-12,-1.3764705314917e-13,-1.41849053741105e-12,77,-148,-1.45168782417146e-23,1.5707963267949
3.41111992868691e-11,-6.38064816592615e-12,-2.29430256047811e-13,-2.36414923818071e-12,77,-148,-4.03246057612393e-23,1.5707963267949
1.02337964373573e-10,-1.91427608627096e-11,-6.88346258737282e-13,-7.09244262041306e-12,77,-148,-3.62920941491566e-22,1.5707963267949
1.70564729460277e-10,-3.19048730124037e-11,-1.14726224175382e-12,-1.18207357999517e-11,77,-148,-1.0081134297852e-21,1.5707963267949
5.11698554893796e-10,-9.57154255545052e-11,-3.44184186174168e-12,-3.54621986572293e-11,77,-148,-9.07301759705716e-21,1.5707963267949
8.52832380327315e-10,-1.59525964419252e-10,-5.7364209899021e-12,-5.91036564471192e-11,77,-148,-2.52028232667573e-20,1.5707963267949
2.55850150749491e-09,-4.78578453578932e-10,-1.72093092531595e-11,-1.77310869384328e-10,77,-148,-2.26825303819382e-19,1.5707963267949
4.26417063466251e-09,-7.97630600789421e-10,-2.86821852201835e-11,-2.95517955630995e-10,77,-148,-6.30070032965904e-19,1.5707963267949
1.27925162705005e-08,-2.39288620713787e-09,-8.60463805951025e-11,-8.86551486327799e-10,77,-148,-5.67061861509145e-18,1.5707963267949
2.13208619063385e-08,-3.98813326284149e-09,-1.4341026849559e-10,-1.47758184902834e-09,77,-148,-1.57516872849695e-17,1.5707963267949
6.39625900855284e-08,-1.19642402234257e-08,-4.30225093794925e-10,-4.43268612029993e-09,77,-148,-1.41763732274863e-16,1.5707963267949
1.06604318264718e-07,-1.99401331785256e-08,-7.17032223660668e-10,-7.38771110009935e-09,77,-148,-3.93784259669375e-16,1.5707963267949
3.19812959160668e-07,-5.98163805903417e-08,-2.15095218070111e-09,-2.2161643841594e-08,77,-148,-3.54387629120377e-15,1.5707963267949
5.33021600056617e-07,-9.96872479527564e-08,-3.58467868059144e-09,-3.69335828536916e-08,77,-148,-9.84361297081758e-15,1.5707963267949
1.59906480453636e-06,-2.98959974648491e-07,-1.07503767534722e-08,-1.10763024102387e-07,77,-148,-8.85694972993003e-14,1.5707963267949
2.66510800901611e-06,-4.98094466213812e-07,-1.79111046679678e-08,-1.84541193758073e-07,77,-148,-2.45964049110377e-13,1.5707963267949
7.99532403141485e-06,-1.49158023931848e-06,-5.36361391149971e-08,-5.52619680936622e-07,77,-148,-2.21063463572974e-12,1.5707963267949
1.33255400538136e-05,-2.48114674375112e-06,-8.92203232593482e-08,-9.19239113752592e-07,77,-148,-6.13202019962931e-12,1.5707963267949
3.99766201658073e-05,-7.35640578201752e-06,-2.64534799012492e-07,-2.72517751170854e-06,77,-148,-5.47071531284429e-11,1.5707963267949
6.6627700277801e-05,-1.20782472084319e-05,-4.34342578676302e-07,-4.47343480175234e-06,77,-148,-1.50380110289568e-10,1.57079632679489
0.00011908692963259,-2.07916383154028e-05,-7.47745548948555e-07,-7.69537873180945e-06,77,-148.000000000001,-4.69713905906157e-10,1.57079632679488
0.000171546158987378,-2.8475437169769e-05,-1.02422686153508e-06,-1.0527476428901e-05,77.0000000000001,-148.000000000002,-9.44334038118878e-10,1.57079632679484
0.000252065936501149,-4.16679474295694e-05,-1.49915704852076e-06,-1.53703461469609e-05,77.0000000000002,-148.000000000005,-1.98715948188859e-09,1.57079632679472
0.00033258571401492,-5.41338895403028e-05,-1.94841474790549e-06,-1.99060998151635e-05,77.0000000000004,-148.000000000011,-3.40332444877876e-09,1.5707963267945
0.000471732940252035,-7.39959367504479e-05,-2.66568580610088e-06,-2.70105658271467e-05,77.0000000000011,-148.000000000029,-6.66844848077417e-09,1.5707963267938
0.00061088016648915,-9.18030605509058e-05,-3.31120081964321e-06,-3.31755186001217e-05,77.0000000000022,-148.000000000062,-1.08343440868245e-08,1.57079632679256
0.00083357555003338,-0.000116184657160222,-4.2012516683341e-06,-4.10995397912364e-05,77.0000000000055,-148.000000000152,-1.91084719804276e-08,1.57079632678923
0.000837008220000942,-0.000116521871121128,-4.21363446453626e-06,-4.12030760310883e-05,77.0000000000055,-148.000000000154,-1.92497308532776e-08,1.57079632678916
0.000840440889968504,-0.000116857952165616,-4.22597816780939e-06,-4.13060558062892e-05,77.0000000000056,-148.000000000156,-1.93913438490574e-08,1.5707963267891
0.000857604239806314,-0.000118521415344169,-4.28711218038795e-06,-4.18126245933359e-05,77.000000000006,-148.000000000165,-2.01046430921711e-08,1.57079632678876
0.000874767589644123,-0.000120156768472201,-4.34727663570289e-06,-4.23053525961663e-05,77.0000000000063,-148.000000000175,-2.08264772176223e-08,1.57079632678841
0.00096058433883317,-0.000127918437792527,-4.63379177808183e-06,-4.45638069179406e-05,77.0000000000082,-148.000000000228,-2.45541033605244e-08,1.57079632678646
0.00104640108802222,-0.000135004512075086,-4.89703777479291e-06,-4.64870463180964e-05,77.0000000000104,-148.00000000029,-2.84562235377485e-08,1.57079632678418
0.00145912943059401,-0.000160415147099614,-5.86424437960462e-06,-5.14639009763389e-05,77.0000000000265,-148.000000000735,-4.86875543925125e-08,1.57079632676826
0.00187185777316581,-0.000173363318840912,-6.39853799022687e-06,-5.05920679262952e-05,77.0000000000524,-148.000000001447,-6.93518515372589e-08,1.57079632674388
0.002715227433264,-0.000173229718688876,-6.49943472688854e-06,-3.54321418478868e-05,77.0000000001377,-148.000000003777,-1.05666795353226e-07,1.57079632666997
0.00355859709336219,-0.000158947350429893,-6.17294429995133e-06,-1.38532636364538e-05,77.0000000002672,-148.000000007272,-1.25560724837427e-07,1.57079632657474
0.00381160799139165,-0.000150710741466769,-5.94569010588472e-06,-6.66534287187106e-06,77.0000000003146,-148.000000008544,-1.28154551078668e-07,1.57079632654264
0.00406461888942111,-0.000137811401426376,-5.53635567379913e-06,-4.92092497842237e-07,77.0000000003656,-148.000000009908,-1.29102162730692e-07,1.57079632651016
0.00431762978745057,-0.000119383954218966,-4.90259945256212e-06,4.31268498222747e-06,77.0000000004201,-148.000000011359,-1.28614668907831e-07,1.57079632647756
0.00457064068548003,-9.41695473754421e-05,-3.97328121026245e-06,6.87973402820704e-06,77.0000000004775,-148.000000012881,-1.27291738995261e-07,1.57079632644522
0.00519434133613138,-5.94492417794164e-06,-5.50259773819334e-07,6.38258530626164e-06,77.0000000006271,-148.000000016819,-1.2316149823343e-07,1.57079632636712
0.00581804198678273,9.01314179436967e-05,3.237230735743e-06,7.10949683243205e-06,77.000000000776,-148.000000020708,-1.18828619377672e-07,1.57079632629167
0.00600515218197814,0.000117798700038495,4.33302957043895e-06,8.31960484408308e-06,77.0000000008198,-148.00000002185,-1.17387326404395e-07,1.57079632626957
0.00619226237717355,0.00013935912280793,5.18382322000392e-06,1.11115237586398e-05,77.0000000008622,-148.000000022951,-1.15520842553535e-07,1.5707963262478
0.00637937257236895,0.000153680952628516,5.74869197614941e-06,1.53000991088406e-05,77.0000000009029,-148.000000024006,-1.13050449301298e-07,1.57079632622641
0.00656648276756436,0.000158494100953118,5.95209141133431e-06,1.98868537113437e-05,77.0000000009416,-148.000000025009,-1.0974629613366e-07,1.57079632620559
0.00706714643526728,0.000126510248740569,4.84425906213479e-06,2.60394565233417e-05,77.0000000010359,-148.000000027445,-9.82019401829367e-08,1.57079632615354
0.0075678101029702,6.07368282237103e-05,2.43130157699647e-06,1.92901992637393e-05,77.0000000011202,-148.000000029622,-8.79152206942104e-08,1.57079632610685
0.00806847377067312,-1.68482856274391e-07,3.79708356260557e-08,4.30150333164339e-06,77.000000001198,-148.000000031631,-8.2050609285017e-08,1.57079632606431
0.00856913743837603,1.24412540691914e-06,-2.47194475144061e-07,4.79058038680087e-07,77.0000000012744,-148.000000033598,-7.99358408352188e-08,1.57079632602345
0.00888671249038551,3.52266831563517e-05,7.73646031189731e-07,6.44893982288463e-06,77.0000000013223,-148.000000034823,-7.88438900900532e-08,1.57079632599824
0.00920428754239499,7.89516534297776e-05,2.35506860538347e-06,1.58969458804201e-05,77.000000001369,-148.000000036004,-7.51142575571759e-08,1.57079632597393
0.00952186259440447,0.000114939081463614,3.9164148258622e-06,2.26317130520228e-05,77.0000000014136,-148.000000037115,-6.89753731707373e-08,1.57079632595105
0.00983943764641395,0.000118994833670808,4.44911549560849e-06,2.03751483256958e-05,77.0000000014545,-148.00000003812,-6.26153191669477e-08,1.57079632593016
0.0103424238454713,7.50546078895431e-05,3.136775290721e-06,1.01798339937208e-05,77.0000000015116,-148.000000039506,-5.49555964069547e-08,1.57079632590061
0.0108454100445286,3.991410852897e-05,1.51861893904668e-06,6.64221223358879e-06,77.0000000015618,-148.000000040716,-5.01750607490279e-08,1.57079632587393
0.011348396243586,5.27923441423979e-05,1.35112336620409e-06,1.57572189903034e-05,77.0000000016069,-148.00000004178,-4.45201979777154e-08,1.5707963258501
0.0118513824426433,8.95988581761953e-05,2.71665285430243e-06,1.90477995292401e-05,77.0000000016469,-148.000000042681,-3.62480552021646e-08,1.57079632583001
