TIME,VX,VY,R,Fz_1,Fz_2,Fz_3,Fz_4,omega_1,omega_2,omega_3,omega_4,slip_1,slip_2,slip_3,slip_4,TAU_1,TAU_2,TAU_3,TAU_4
2.66510800901611e-06,-6.51044417316637e-12,-2.3411070020031e-13,-2.45964049110377e-13,1.37134682564773e-12,1.37134683026633e-12,2.70541626319248e-10,2.70541626323866e-10,8.18216317141271e-10,8.18216328211983e-10,8.18216317501018e-10,8.18216328608917e-10,4.20270108796864e-08,4.19755319072464e-08,4.20233857885915e-08,4.1971733895169e-08,1.57580948322498e-11,1.71087099278639e-11,-2.3914766756444e-11,-2.3914766756444e-11
7.99532403141485e-06,-5.85136551645127e-11,-2.10410801175404e-12,-2.21063463572974e-12,2.78198943641068e-11,2.78198947552645e-11,2.44818163161795e-09,2.4481816320091e-09,7.35384901056726e-09,7.35384994817212e-09,7.35384904387235e-09,7.35384998462667e-09,3.77724430365304e-07,3.77261798263453e-07,3.77691845271623e-07,3.77227659162513e-07,1.41627195379748e-10,1.53765966438853e-10,-2.14936110812033e-10,-2.14936110812033e-10
1.33255400538136e-05,-1.62310337641096e-10,-5.83656427841244e-12,-6.13202019962931e-12,1.18552117644587e-10,1.18552120518623e-10,6.83598902349101e-09,6.83598902636508e-09,2.03987518679573e-08,2.03987587568089e-08,2.03987521121074e-08,2.0398759024099e-08,1.04776517889955e-06,1.04648211107494e-06,1.04767476849516e-06,1.04638739078353e-06,3.92851893693885e-10,4.26522988857831e-10,-5.9620020614917e-10,-5.9620020614917e-10
3.99766201658073e-05,-1.44816603867384e-09,-5.20754887965456e-11,-5.47071531284429e-11,2.98306874704496e-09,2.98306898799224e-09,6.31709981451065e-08,6.31709983860141e-08,1.82001456434153e-07,1.82002033135919e-07,1.8200148136653e-07,1.82002060005374e-07,9.34835552509362e-06,9.33693439572154e-06,9.34754661183444e-06,9.33608711952349e-06,3.50436969404582e-09,3.80473010977177e-09,-5.31839343134443e-09,-5.31839343134443e-09
6.6627700277801e-05,-3.98128080353263e-09,-1.43167681788514e-10,-1.50380110289568e-10,1.33509146216705e-08,1.33509163724964e-08,1.79827766668351e-07,1.79827768419593e-07,5.00354191796119e-07,5.00358373147084e-07,5.00354415886704e-07,5.00358611281138e-07,2.57002809413307e-05,2.56690164623964e-05,2.56980463160283e-05,2.56666768272538e-05,9.6304558059985e-09,1.04558999291072e-08,-1.46160742012184e-08,-1.46160742012185e-08
0.00011908692963259,-1.24401236578939e-08,-4.47369672754769e-10,-4.69713905906157e-10,7.05478699669292e-08,7.05478847460263e-08,5.98451077871728e-07,5.98451092653878e-07,1.56341474770972e-06,1.56344984591662e-06,1.56341732463489e-06,1.56345254070926e-06,8.03034819201615e-05,8.02069317815257e-05,8.02963957225288e-05,8.0199521340568e-05,3.00601436882509e-08,3.26367842237353e-08,-4.56258865042374e-08,-4.56258865042399e-08
0.000171546158987378,-2.50258504516007e-08,-9.00045532109437e-10,-9.44334038118878e-10,2.08200407670209e-07,2.08200469583924e-07,1.29492099170544e-06,1.29492105365879e-06,0,0,0,0,3.86695190600142e-06,3.66930532025662e-06,3.85303264173411e-06,3.65472249373039e-06,6.0363090076022e-08,6.55376275005229e-08,-9.16333393319133e-08,-9.16333393319335e-08
0.000252065936501149,-5.27237076371461e-08,-1.89646362344028e-09,-1.98715948188859e-09,6.3296947905986e-07,6.32969735848723e-07,2.95334316146754e-06,2.9533434184621e-06,0,0,0,0,8.14650146988066e-06,7.73059360664533e-06,8.11720789109099e-06,7.69990439990599e-06,1.26740446002135e-07,1.37606863268578e-07,-1.9244873213534e-07,-1.92448732135528e-07
0.00033258571401492,-9.04534627051365e-08,-3.25428653846858e-09,-3.40332444877876e-09,1.43250692603316e-06,1.43250768439479e-06,5.42520956398911e-06,5.42521032283425e-06,0,0,0,0,1.39755466682228e-05,1.32632369937308e-05,1.39253684724922e-05,1.32106703383071e-05,2.16354262284963e-07,2.34908457446525e-07,-3.28654886927161e-07,-3.28654886928105e-07
0.000471732940252035,-1.77895038596637e-07,-6.40313445283504e-09,-6.66844848077417e-09,3.94493004301378e-06,3.94493288673889e-06,1.18261142560209e-05,1.18261171010775e-05,0,0,0,0,2.74827969551744e-05,2.60870951772475e-05,2.73844428769345e-05,2.59840686964152e-05,4.20914763312273e-07,4.57030929731042e-07,-6.3995746738936e-07,-6.39957467396446e-07
0.00061088016648915,-2.9055658531239e-07,-1.04649898666407e-08,-1.08343440868245e-08,8.38578026117998e-06,8.38578804907725e-06,2.13485009643821e-05,2.13485087543125e-05,0,0,0,0,4.48809730771622e-05,4.26133347670266e-05,4.47210939127246e-05,4.24458816564127e-05,6.76919093382462e-07,7.35046043783442e-07,-1.03049410053608e-06,-1.03049410056636e-06
0.00083357555003338,-5.17743994559959e-07,-1.86708092971414e-08,-1.91084719804276e-08,2.03832062494855e-05,2.03832310998264e-05,4.38319959119915e-05,4.38320207655234e-05,0,0,0,0,7.99502494384308e-05,7.59507682358581e-05,7.96679886670274e-05,7.56552095618966e-05,1.1698116624486e-06,1.27041906395765e-06,-1.7854118790507e-06,-1.78541187921556e-06
0.000837008220000942,-5.21660793949633e-07,-1.88124444330903e-08,-1.92497308532776e-08,2.06209510219665e-05,2.06209762448961e-05,4.42532029709352e-05,4.42532281970744e-05,0,0,0,0,8.05546929110168e-05,7.65256446323479e-05,8.02703407554156e-05,7.62278972872305e-05,1.17805287636863e-06,1.27937173300311e-06,-1.79806873810477e-06,-1.79806873827329e-06
0.000840440889968504,-5.25588919358476e-07,-1.89544955272409e-08,-1.93913438490574e-08,2.08604876971914e-05,2.08605132968814e-05,4.46768365174173e-05,4.46768621203361e-05,0,0,0,0,8.11608777928861e-05,7.71021882990493e-05,8.0874428929556e-05,7.68022467325056e-05,1.18630789676275e-06,1.28833944785103e-06,-1.81074819293107e-06,-1.81074819310331e-06
0.000857604239806314,-5.4539788914312e-07,-1.96709369790629e-08,-2.01046430921711e-08,2.20852679003893e-05,2.20852954476136e-05,4.68315868204304e-05,4.68316143709846e-05,0,0,0,0,8.42176819472897e-05,8.00096905229891e-05,8.39206708085865e-05,7.9698695771792e-05,1.22778282568848e-06,1.3333958302661e-06,-1.8744737933037e-06,-1.87447379349553e-06
0.000874767589644123,-5.65483667232861e-07,-2.03975586054201e-08,-2.08264772176223e-08,2.33557376726615e-05,2.33557672764723e-05,4.90477562268704e-05,4.90477858341217e-05,0,0,0,0,8.73170320196106e-05,8.29579517607931e-05,8.70093300951921e-05,8.263576989348e-05,1.26957307538459e-06,1.37879601825312e-06,-1.93872073923948e-06,-1.93872073945259e-06
0.00096058433883317,-6.69874775426768e-07,-2.41768232543321e-08,-2.45541033605244e-08,3.04196729581457e-05,3.04197146279862e-05,6.10721363546805e-05,6.10721780286521e-05,0,0,0,0,0.000103422342903526,9.8283016685685e-05,0.000103059397004705,9.79030353221378e-05,1.48235325310393e-06,1.6099777467907e-06,-2.26646131480584e-06,-2.26646131515378e-06
0.00104640108802222,-7.80416077101345e-07,-2.81840606057742e-08,-2.84562235377485e-08,3.87308349535754e-05,3.87308920277364e-05,7.47209217436798e-05,7.47209788228761e-05,0,0,0,0,0.000120471158341039,0.000114515047669983,0.000120050314780343,0.000114074507873819,1.69934831816641e-06,1.84577944550181e-06,-2.6018845526323e-06,-2.60188455317159e-06
0.00145912943059401,-1.37864022797542e-06,-4.99750057167052e-08,-4.86875543925125e-08,9.85753214817925e-05,9.85755164624486e-05,0.000165119854606276,0.00016512004960344,0,0,0,0,0.000212630598604502,0.000202439418396189,0.000211908225997784,0.000201683839769726,2.71030624455125e-06,2.9451794150912e-06,-4.18876216880653e-06,-4.1887621714307e-06
0.00187185777316581,-2.04583826970156e-06,-7.45039675827253e-08,-6.93518515372589e-08,0.000196142288349347,0.000196142767067672,0.00030053452360879,0.000300535002304274,0,0,0,0,0.000315191060791473,0.00030067353894524,0.000314157680273194,0.000299593792060049,3.48773103877907e-06,3.79265324284017e-06,-5.46884915151611e-06,-5.46884915875817e-06
0.002715227433264,-3.47997103554098e-06,-1.27867167478353e-07,-1.05666795353226e-07,0.000529635482073986,0.000529637150899248,0.000730539791462804,0.000730541460658126,0,0,0,0,0.000534681249761442,0.000512557628912962,0.000533090646399277,0.00051090062206276,3.61711148867929e-06,3.95066506048195e-06,-6.17995550275661e-06,-6.1799555239664e-06
0.00355859709336219,-4.83441189322879e-06,-1.79690998412912e-07,-1.25560724837427e-07,0.00106368836015076,0.00106369226241254,0.0013806602961315,0.00138066419999722,0,0,0,0,0.000740267728707252,0.000713970748094304,0.000738345600460793,0.000711977854408162,1.04237352977282e-06,1.18620653247655e-06,-3.18092394213195e-06,-3.18092396015331e-06
0.00381160799139165,-5.21865721093852e-06,-1.94728636636325e-07,-1.28154551078668e-07,0.00126350491352902,0.00126350969591992,0.00161887470727596,0.00161887949177711,0,0,0,0,0.000798230034356449,0.000771386517422957,0.000796254734712505,0.000769342286316149,-2.54120644202511e-07,-2.10011418271484e-07,-1.54779661804703e-06,-1.5477966277085e-06
0.00406461888942111,-5.57469643220058e-06,-2.08899013879831e-07,-1.29102162730692e-07,0.00148226830135555,0.00148227407054638,0.00187725815237455,0.00187726392416014,0,0,0,0,0.000851765965526353,0.000824720313339133,0.000849760101012312,0.000822648655265096,-1.7142035393268e-06,-1.78440954584196e-06,3.50332989131004e-07,3.50332991484278e-07
0.00431762978745057,-5.89389552972035e-06,-2.21854922873793e-07,-1.28614668907831e-07,0.00171987490608347,0.0017198817676867,0.00215564538110932,0.00215565224570889,0,0,0,0,0.000899605216835677,0.000872657817300688,0.000897588762559059,0.00087057969147156,-3.25570239231889e-06,-3.44852047218165e-06,2.41071760544651e-06,2.41071762250247e-06
0.00457064068548003,-6.15606354372695e-06,-2.32745867948847e-07,-1.27291738995261e-07,0.00197604961074815,0.00197605766590242,0.00245364058802228,0.00245364864636966,0,0,0,0,0.000938789400759757,0.000912115556107127,0.000936775042366152,0.000910043787308234,-4.67080497578007e-06,-4.97821606172406e-06,4.36186226636361e-06,4.36186229826518e-06
0.00519434133613138,-6.46258773944245e-06,-2.46596197299614e-07,-1.2316149823343e-07,0.00268497394740219,0.00268498532159251,0.00326959601254091,0.00326960739060841,0,0,0,0,0.000984306077208383,0.000958492299779772,0.00098231997780235,0.000956456073976045,-6.68025370477611e-06,-7.16054861013175e-06,7.43066895652359e-06,7.43066901172449e-06
0.00581804198678273,-6.19724176110259e-06,-2.38012811772866e-07,-1.18828619377672e-07,0.00349880539607819,0.00349882042217267,0.00419500929737703,0.00419502433030752,0,0,0,0,0.000943994576664274,0.000919089957314535,0.000942063145338514,0.000917109144853567,-6.02902736764872e-06,-6.47874811458104e-06,7.18305217074446e-06,7.18305222011472e-06
0.00600515218197814,-6.00639129313129e-06,-2.31064076495912e-07,-1.17387326404395e-07,0.00376313743733032,0.00376315361233016,0.00449365508476192,0.00449367126799159,0,0,0,0,0.000915192555373565,0.000890591545021615,0.000913284250388847,0.000888632920737878,-5.33813206731491e-06,-5.74063631139231e-06,6.48665233569395e-06,6.48665237838062e-06
0.00619226237717355,-5.77229885328234e-06,-2.22406549775136e-07,-1.15520842553535e-07,0.00403622381162189,0.00403624113583468,0.00480134954498472,0.0048013668790921,0,0,0,0,0.000879851494434365,0.000855643443987486,0.000877974416197181,0.000853715047344554,-4.53073293276199e-06,-4.8768031912409e-06,5.63597960974234e-06,5.63597964481877e-06
0.00637937257236895,-5.50331729024569e-06,-2.1237150075385e-07,-1.13050449301298e-07,0.00431792950574843,0.00431794797330513,0.00511793977843008,0.00511795825768037,0,0,0,0,0.000839203331769532,0.000815514838695075,0.000837367803728336,0.000813627216565755,-3.68186387501807e-06,-3.96798823212447e-06,4.723616790045e-06,4.72361681747389e-06
