TIME,AX,AY,AngACC,X,Y,R,PSI
0,0,1.30673615416864e-17,-1.53776449275335e-16,77,-148,0,1.5707963267949
5.74540024354647e-30,-9.60063016631241e-31,1.30673615416867e-17,-1.53776449275331e-16,77,-148,-8.8350724910362e-46,1.5707963267949
4.36651296554905e-15,-8.04206677791563e-16,1.17560206905241e-16,9.30356250752163e-16,77,-148,1.69547288596615e-30,1.5707963267949
8.7330259310981e-15,-1.60841335558092e-15,2.22053052268511e-16,2.0144889507767e-15,77,-148,8.12482526296936e-30,1.5707963267949
3.05655907588433e-14,-5.70640174274151e-15,3.37164867094489e-16,3.18843787497456e-15,77,-148,6.57249023313931e-29,1.5707963267949
5.23981555865885e-14,-9.78240298748977e-15,5.68663085342681e-16,5.57573382082805e-15,77,-148,1.66079974739455e-28,1.5707963267949
1.61560979725315e-13,-3.01624092103924e-14,1.726154176536e-15,1.75122135496042e-14,77,-148,1.42625274388419e-27,1.5707963267949
2.70723803864041e-13,-5.05424154318972e-14,2.88364526764993e-15,2.94486932775617e-14,77,-148,3.98944535180355e-27,1.5707963267949
8.16537924557671e-13,-1.52442446518453e-13,8.67110072202872e-15,8.91310919050684e-14,77,-148,3.63507059484301e-26,1.5707963267949
1.3623520452513e-12,-2.54342477570063e-13,1.44585561744227e-14,1.48813490512107e-13,77,-148,1.01287462454081e-25,1.5707963267949
4.09142264871946e-12,-7.63842632303922e-13,4.33958334066215e-14,4.4722548324029e-13,77,-148,9.14603683443273e-25,1.5707963267949
6.82049325218761e-12,-1.27334278616413e-12,7.23331105891999e-14,7.45637475456769e-13,77,-148,2.54230729926523e-24,1.5707963267949
2.04658462695284e-11,-3.82084354236036e-12,2.17019495757802e-13,2.23769742886376e-12,77,-148,2.28966362645823e-23,1.5707963267949
3.41111992868691e-11,-6.36834427671525e-12,3.61705879685915e-13,3.72975736947838e-12,77,-148,6.36106498798863e-23,1.5707963267949
1.02337964373573e-10,-1.91058476208695e-11,1.08513778071914e-12,1.11900568806656e-11,77,-148,5.72575980399998e-22,1.5707963267949
1.70564729460277e-10,-3.18433504189894e-11,1.80856965074014e-12,1.86503560720432e-11,77,-148,1.59053339762708e-21,1.5707963267949
5.11698554893796e-10,-9.55308562190441e-11,5.42572853565963e-12,5.59518472317634e-11,77,-148,1.43152005173034e-20,1.5707963267949
8.52832380327315e-10,-1.59218348368118e-10,9.04288664526591e-12,9.32533303961618e-11,77,-148,3.97646657550129e-20,1.5707963267949
2.55850150749491e-09,-4.77655604345059e-10,2.71286655633891e-11,2.79760626286073e-10,77,-148,3.57883613685008e-19,1.5707963267949
4.26417063466251e-09,-7.96092519032191e-10,4.52144250978169e-11,4.66267722283682e-10,77,-148,9.94121804741455e-19,1.5707963267949
1.27925162705005e-08,-2.388271972657e-09,1.35642931988188e-10,1.39880020360496e-09,77,-148,8.94693810991241e-18,1.5707963267949
2.13208619063385e-08,-3.98044289212436e-09,2.26070954178095e-10,2.33132768646363e-09,77,-148,2.48525195992017e-17,1.5707963267949
6.39625900855284e-08,-1.19411694198738e-08,6.78203791311094e-10,6.99389008803087e-09,77,-148,2.23576782336159e-16,1.5707963267949
1.06604318264718e-07,-1.99016823542052e-08,1.1303244974322e-09,1.16563273839635e-08,77,-148,6.21013758258243e-16,1.5707963267949
3.19812959160668e-07,-5.97010364339904e-08,3.39074563924942e-09,3.49666324995911e-08,77,-148,5.53030673877547e-15,1.5707963267949
5.33021600056617e-07,-9.94950204595608e-08,5.65086182600048e-09,5.82737921862585e-08,77,-148,1.53444887206887e-14,1.5707963267949
1.59906480453636e-06,-2.98383842400193e-07,1.69468098958746e-08,1.74761633609136e-07,77,-148,1.01489804976478e-13,1.5707963267949
2.66510800901611e-06,-4.97134457892065e-07,2.82349310994351e-08,2.91168799802671e-07,77,-148,2.71434469117184e-13,1.5707963267949
7.99532403141485e-06,-1.48892602672356e-06,8.45492211170789e-08,8.71827403317699e-07,77,-148,-2.03995876019139e-11,1.5707963267949
1.33255400538136e-05,-2.47665518736612e-06,1.40653412810188e-07,1.45047222924774e-06,77,-148,-6.29873149208412e-11,1.5707963267949
3.99766201658073e-05,-7.34247414697001e-06,4.17181650484885e-07,4.30343687186815e-06,77,-148,-1.48782180209168e-10,1.57079632679489
6.6627700277801e-05,-1.2055152939608e-05,6.85121144581061e-07,7.06738192073019e-06,77,-148,-5.18115607934661e-11,1.57079632679489
9.32787803897946e-05,-1.65887740167456e-05,9.42956719239368e-07,9.72557191966277e-06,77,-148,1.71990554464952e-10,1.57079632679489
0.000119929860501788,-2.08928662503387e-05,1.18778429752033e-06,1.22464262110996e-05,77,-148.000000000001,4.64178250249143e-10,1.5707963267949
0.000180591256217464,-3.04267724679423e-05,1.7734941184438e-06,1.8261892293243e-05,76.9999999999999,-148.000000000002,1.38963812204785e-09,1.57079632679496
