TIME,AX,AY,AngACC,X,Y,R,PSI
0,0,1.30673615416864e-17,-1.53776449275335e-16,77,-148,0,1.5707963267949
5.74548004963942e-30,-1.04325367440402e-30,1.30673615416862e-17,-1.53776449275337e-16,77,-148,-8.83519521423748e-46,1.5707963267949
4.36651296554905e-15,-7.92863373691725e-16,-1.27188743409112e-16,-1.61771727435814e-15,77,-148,-3.86762515631729e-30,1.5707963267949
8.7330259310981e-15,-1.58572674738127e-15,-2.67444848359525e-16,-3.08165809943692e-15,77,-148,-1.41275669061434e-29,1.5707963267949
3.05655907588433e-14,-5.5500436157964e-15,-9.68725373105817e-16,-1.04013622247706e-14,77,-148,-1.61312024557193e-28,1.5707963267949
5.23981555865885e-14,-9.51436048415713e-15,-1.67000589784249e-15,-1.77210663500038e-14,77,-148,-4.68304397043032e-28,1.5707963267949
1.61560979725315e-13,-2.93359448251451e-14,-5.17640852138157e-15,-5.4319586974664e-14,77,-148,-4.40038498190487e-27,1.5707963267949
2.70723803864041e-13,-4.91575291647735e-14,-8.68281114468014e-15,-9.09181075968138e-14,77,-148,-1.232766343727e-26,1.5707963267949
8.16537924557671e-13,-1.48265450842522e-13,-2.62148242575655e-14,-2.73910710669909e-13,77,-148,-1.11892023760496e-25,1.5707963267949
1.3623520452513e-12,-2.47373372486283e-13,-4.37468373644383e-14,-4.56903313680248e-13,77,-148,-3.11336330800499e-25,1.5707963267949
4.09142264871946e-12,-7.42912980195256e-13,-1.31406902808614e-13,-1.37186632779059e-12,77,-148,-2.80675706535855e-24,1.5707963267949
6.82049325218761e-12,-1.23845258705451e-12,-2.19066968102478e-13,-2.28682934033204e-12,77,-148,-7.79917646211032e-24,1.5707963267949
2.04658462695284e-11,-3.71615060860508e-12,-6.57367292317102e-13,-6.86164437950558e-12,77,-148,-7.02162532045734e-23,1.5707963267949
3.41111992868691e-11,-6.19384860891279e-12,-1.0956676127739e-12,-1.14364593794563e-11,77,-148,-1.95058295786167e-22,1.5707963267949
1.02337964373573e-10,-1.8582338291808e-11,-3.28716915869047e-12,-3.43105337908681e-11,77,-148,-1.75564297450589e-21,1.5707963267949
1.70564729460277e-10,-3.09708274436305e-11,-5.4786706106612e-12,-5.71846072217081e-11,77,-148,-4.87685170973973e-21,1.5707963267949
5.11698554893796e-10,-9.29132652366228e-11,-1.64361764613227e-11,-1.71554959667284e-10,77,-148,-4.38922535117077e-20,1.5707963267949
8.52832380327315e-10,-1.54855689752678e-10,-2.73936799633179e-11,-2.85925287598349e-10,77,-148,-1.21923245543433e-19,1.5707963267949
2.55850150749491e-09,-4.64567613175276e-10,-8.21811622426634e-11,-8.57776559529112e-10,77,-148,-1.09731171890172e-18,1.5707963267949
4.26417063466251e-09,-7.74279204659573e-10,-1.36968585802736e-10,-1.42962721856878e-09,77,-148,-3.04808855006864e-18,1.5707963267949
1.27925162705005e-08,-2.32283218255416e-09,-4.10904822734334e-10,-4.28887131953815e-09,77,-148,-2.74327555374645e-17,1.5707963267949
2.13208619063385e-08,-3.8713768601326e-09,-6.84839591356801e-10,-7.14810009468692e-09,77,-148,-7.62019566979673e-17,1.5707963267949
6.39625900855284e-08,-1.16139756867363e-08,-2.05449139987474e-09,-2.14440139753341e-08,77,-148,-6.85810655194408e-16,1.5707963267949
1.06604318264718e-07,-1.93563667731201e-08,-3.424106459755e-09,-3.57395442676276e-08,77,-148,-1.90501084263209e-15,1.5707963267949
3.19812959160668e-07,-5.80651990347011e-08,-1.02716292851301e-08,-1.07211428432663e-07,77,-148,-1.71442172784713e-14,1.5707963267949
5.33021600056617e-07,-9.67688087591724e-08,-1.71182282822799e-08,-1.78673667549057e-07,77,-148,-4.76204659717705e-14,1.5707963267949
1.59906480453636e-06,-2.902076367236e-07,-5.13372104241491e-08,-5.35838504994112e-07,77,-148,-4.28472834914475e-13,1.5707963267949
2.66510800901611e-06,-4.83512277299118e-07,-8.55324587037939e-08,-8.92755308256867e-07,77,-148,-1.18990077764901e-12,1.5707963267949
7.99532403141485e-06,-1.44791284319981e-06,-2.56133352487837e-07,-2.67340946200674e-06,77,-148,-1.06943919445991e-11,1.5707963267949
1.33255400538136e-05,-2.40850897726831e-06,-4.2606170215652e-07,-4.44700545715693e-06,77,-148,-2.96648888265374e-11,1.5707963267949
3.99766201658073e-05,-7.14104457602208e-06,-1.26325941297815e-06,-1.3183611543238e-05,77,-148,-2.64657104330404e-10,1.57079632679489
6.6627700277801e-05,-1.17246657741135e-05,-2.07416912755374e-06,-2.16412116721587e-05,77,-148,-7.27495620161901e-10,1.57079632679488
0.000142286977260262,-2.36035908555849e-05,-4.17630281347396e-06,-4.35175355340638e-05,77.0000000000001,-148.000000000001,-3.19483170611299e-09,1.57079632679473
0.000217946254242724,-3.31956005812488e-05,-5.87521519561866e-06,-6.10759115890392e-05,77.0000000000005,-148.000000000003,-7.09791660934379e-09,1.57079632679432
0.000316009852272439,-4.48531908827305e-05,-8.55602241122457e-06,-8.86130866445295e-05,77.0000000000015,-148.000000000009,-1.4439040655731e-08,1.57079632679327
0.000414073450302155,-5.32874219129746e-05,-1.10571801563923e-05,-0.000113928820820418,77.0000000000034,-148.000000000018,-2.43342620720133e-08,1.57079632679133
0.000579484264438386,-7.57532034017142e-05,-1.4879950883567e-05,-0.000151476958671061,77.0000000000089,-148.000000000047,-4.62925903256145e-08,1.57079632678549
0.000744895078574617,-9.54485198369425e-05,-1.82313402393708e-05,-0.000182588594659886,77.0000000000186,-148.000000000097,-7.37467850864978e-08,1.57079632677542
0.0010222731601104,-0.000122552656672788,-2.28534894721006e-05,-0.000220666039936982,77.0000000000459,-148.000000000239,-1.29707033367261e-07,1.57079632674721
0.00129965124164619,-0.000142909442671181,-2.63528703038184e-05,-0.000242455017131285,77.0000000000908,-148.000000000475,-1.93194921393571e-07,1.57079632670209
0.00179694016257881,-0.000164364430751775,-3.01337626972807e-05,-0.00024626534234735,77.0000000002211,-148.000000001168,-3.14826987335708e-07,1.57079632657574
0.00229422908351143,-0.000170528389386752,-3.13628406040847e-05,-0.000218800957410613,77.0000000004232,-148.000000002253,-4.27909212057774e-07,1.57079632639176
0.00312639242229825,-0.000165870554830841,-3.09047433066813e-05,-0.000121780954780347,77.0000000009276,-148.000000004967,-5.69677093375916e-07,1.57079632597616
0.00312854692255766,-0.000165843211226672,-3.09005533417842e-05,-0.000121469051566772,77.0000000009292,-148.000000004975,-5.69939134478082e-07,1.57079632597493
0.00313070142281707,-0.000165815862533953,-3.0896372030483e-05,-0.000121157067757406,77.0000000009308,-148.000000004984,-5.70200503468079e-07,1.5707963259737
0.00314147392411409,-0.000165679003086359,-3.08755871884727e-05,-0.000119595965144331,77.0000000009387,-148.000000005027,-5.71497259798946e-07,1.57079632596755
0.00315224642541112,-0.000165541853207135,-3.08549853517498e-05,-0.000118032954442805,77.0000000009467,-148.000000005069,-5.72777185345799e-07,1.57079632596139
0.00320610893189626,-0.000164846764988917,-3.07536973645602e-05,-0.000110192885942326,77.000000000987,-148.000000005287,-5.78923605652209e-07,1.57079632593037
0.00325997143838141,-0.000164123778533732,-3.06527192088853e-05,-0.000102321527823449,77.0000000010283,-148.000000005509,-5.84646608399955e-07,1.57079632589904
0.00352928397080712,-0.000159461008640918,-3.00186654445791e-05,-6.31911414556788e-05,77.0000000012474,-148.000000006687,-6.06928204579603e-07,1.57079632573857
0.00379859650323283,-0.000151469693912428,-2.88214370720544e-05,-2.69478764543925e-05,77.0000000014875,-148.000000007978,-6.19193677152304e-07,1.5707963255739
0.00426858305925161,-0.00012491635403054,-2.43209272416982e-05,2.01095966923055e-05,77.000000001954,-148.000000010479,-6.20696286907337e-07,1.57079632528249
0.00473856961527039,-7.6432131876698e-05,-1.54116451081097e-05,3.69949394487909e-05,77.0000000024673,-148.000000013219,-6.09605743406045e-07,1.57079632499435
0.00505971982727543,-3.0804454371941e-05,-6.79581225904074e-06,3.21349271805512e-05,77.0000000028398,-148.000000015201,-5.98496931067074e-07,1.57079632480037
0.00538087003928047,2.15179086582844e-05,3.14234084770531e-06,2.37723112140443e-05,77.0000000032169,-148.000000017203,-5.89704316499548e-07,1.57079632460945
0.0057020202512855,7.57344037497022e-05,1.33971880090489e-05,2.19307100259022e-05,77.0000000035924,-148.000000019191,-5.82413107800532e-07,1.57079632442123
0.00602317046329054,0.000120620382972079,2.17719266132021e-05,4.0219425607058e-05,77.0000000039534,-148.000000021096,-5.71371720634667e-07,1.57079632423616
0.00634432067529558,0.000149577155927967,2.71159241484192e-05,7.70365846879246e-05,77.0000000042948,-148.000000022893,-5.52544108243161e-07,1.57079632405566
0.00666547088730062,0.000153112082285649,2.79379131323405e-05,0.00011418535734172,77.0000000046098,-148.000000024545,-5.21821137407741e-07,1.57079632388377
0.00733209343544612,8.86799031155074e-05,1.7146389522034e-05,0.000114146221976585,77.0000000051868,-148.000000027558,-4.45452943240585e-07,1.57079632356148
0.00799871598359162,1.55574762249775e-05,3.6393859942429e-06,6.05565174575816e-05,77.0000000057025,-148.000000030249,-3.9308461374655e-07,1.57079632327936
0.00850678026944325,-3.59174941819613e-06,-1.13083510553412e-06,-7.38597339096064e-07,77.0000000060707,-148.000000032171,-3.78173994690561e-07,1.57079632308345
0.00901484455529488,3.77758162469131e-05,4.76237148069775e-06,1.4210652300387e-05,77.0000000064318,-148.000000034042,-3.68390505385777e-07,1.57079632289338
