TIME,VX,VY,R,Fz_1,Fz_2,Fz_3,Fz_4,omega_1,omega_2,omega_3,omega_4,slip_1,slip_2,slip_3,slip_4,TAU_1,TAU_2,TAU_3,TAU_4
6.82049325218761e-12,-3.94583023933432e-23,1.12654802963517e-23,1.22079934752873e-23,3.44625007411058e-24,3.44625007411058e-24,1.76712797822277e-21,1.76712797822277e-21,5.36224767800341e-21,5.36224767800341e-21,5.36224767800341e-21,5.36224767800341e-21,2.75080614375156e-19,2.77190405757027e-19,2.73471344864065e-19,2.76035023493875e-19,-7.60563331686101e-22,-3.44244359208243e-22,1.2400963896162e-21,1.2400963896162e-21
2.04658462695284e-11,-3.55276304931099e-22,1.0142735328949e-22,1.09925135966958e-22,3.1029750165546e-23,3.1029750165546e-23,1.59109406956206e-20,1.59109406956206e-20,4.8280899126824e-20,4.8280899126824e-20,4.8280899126824e-20,4.8280899126824e-20,2.47678558313428e-18,2.49578287232431e-18,2.46229554041032e-18,2.48537981896339e-18,-6.84881173970477e-21,-3.09968076465319e-21,1.11679296386464e-20,1.11679296386464e-20
3.41111992868691e-11,-9.86962846119324e-22,2.8176377777778e-22,3.05377155981728e-22,8.62018022108017e-23,8.62018022108017e-23,4.42008300509569e-20,4.42008300509569e-20,1.3412506971975e-19,1.3412506971975e-19,1.3412506971975e-19,1.3412506971975e-19,6.88054775453579e-18,6.93332309552219e-18,6.84029395927707e-18,6.90442316203323e-18,-1.90265560841609e-20,-8.61104751464422e-21,3.10259507689478e-20,3.10259507689478e-20
1.02337964373573e-10,-8.88342352163555e-21,2.53606414119163e-21,2.74866038480999e-21,7.7591496518718e-22,7.7591496518718e-22,3.97841447567535e-19,3.97841447567535e-19,1.20722869487257e-18,1.20722869487257e-18,1.20722869487257e-18,1.20722869487257e-18,6.19302158830518e-17,6.24052397869514e-17,6.15678986397845e-17,6.21451173205945e-17,-1.71257714728851e-19,-7.75068354714584e-20,2.79268871175654e-19,2.79268871175654e-19
1.70564729460277e-10,-2.46765972107275e-20,7.04472816275089e-21,7.6353154116473e-21,2.15544309315954e-21,2.15544309315954e-21,1.10513406801352e-18,1.10513406801352e-18,3.35347023710935e-18,3.35347023710934e-18,3.35347023710935e-18,3.35347023710934e-18,1.72031310921751e-16,1.73350847214063e-16,1.71024855765891e-16,1.72628272002337e-16,-4.75726263057297e-19,-2.15300878092238e-19,7.7576647438272e-19,7.7576647438272e-19
5.11698554893796e-10,-2.22093147087023e-19,6.34034992108521e-20,6.87191632544401e-20,1.94033861378538e-20,1.94033861378538e-20,9.94637986053668e-18,9.94637986053668e-18,3.01817448328704e-17,3.01817448328703e-17,3.01817448328705e-17,3.01817448328704e-17,1.54830809375166e-15,1.56018414863203e-15,1.53924983262581e-15,1.55368085690923e-15,-4.28162958443589e-18,-1.93774479098897e-18,6.9820742994378e-18,6.9820742994378e-18
8.52832380327315e-10,-6.16927465716582e-19,1.7612134555831e-19,1.90887288538783e-19,5.39093490733424e-20,5.3909349073342e-20,2.76289365989108e-17,2.76289365989108e-17,8.38384596658452e-17,8.38384596658445e-17,8.38384596658458e-17,8.38384596658449e-17,4.30087015484898e-15,4.33385932092899e-15,4.27570822844646e-15,4.31579455903956e-15,-1.18934665570083e-17,-5.38264457677517e-18,1.93947474155616e-17,1.93947474155616e-17
2.55850150749491e-09,-5.55236386852628e-18,1.58509621529088e-18,1.71799154388072e-18,4.85694203063897e-19,4.85694203063867e-19,2.4866171527231e-16,2.4866171527231e-16,7.54548403423607e-16,7.54548403423545e-16,7.54548403423653e-16,7.54548403423578e-16,3.87079476320459e-14,3.90048511512336e-14,3.84814895598802e-14,3.88422677840914e-14,-1.07041622996954e-16,-4.84439665778247e-17,1.7455353823774e-16,1.7455353823774e-16
4.26417063466251e-09,-1.54232374166647e-17,4.40304594815523e-18,4.77220054660132e-18,1.35051027323938e-18,1.35051027323916e-18,6.90728626667365e-16,6.90728626667365e-16,2.09596839184386e-15,2.09596839184341e-15,2.0959683918442e-15,2.09596839184365e-15,1.0752210775338e-13,1.08346840062705e-13,1.06893057341296e-13,1.07895219456054e-13,-2.97337984349051e-16,-1.3456662368497e-16,4.84871238961032e-16,4.84871238961032e-16
1.27925162705005e-08,-1.38808947109474e-16,3.96273561159895e-17,4.29497501756015e-17,1.22181513074208e-17,1.22181513074019e-17,6.21661652353203e-15,6.21661652353202e-15,1.88636897550677e-14,1.88636897550291e-14,1.88636897550968e-14,1.886368975505e-14,9.676976475729e-13,9.75120228877785e-13,9.62036201328329e-13,9.71055648862857e-13,-2.6760387154446e-15,-1.21109805793183e-15,4.36383662474595e-15,4.36383662474595e-15
2.13208619063385e-08,-3.8557970109966e-16,1.10075785401088e-16,1.19304644859303e-16,3.41091614720148e-17,3.41091614718757e-17,1.72685276218655e-14,1.72685276218654e-14,5.23990420562637e-14,5.23990420559798e-14,5.23990420564785e-14,5.23990420561335e-14,2.68804408839576e-12,2.70866233232326e-12,2.67231787754078e-12,2.69737185294394e-12,-7.43342752021724e-15,-3.36415515385401e-15,1.21217469560696e-14,1.21217469560696e-14
6.39625900855284e-08,-3.47018221754593e-15,9.90672034038894e-16,1.07373096506138e-15,3.14926192837869e-16,3.14926192826067e-16,1.55423599671199e-13,1.55423599671187e-13,4.71586609561122e-13,4.71586609537026e-13,4.71586609579361e-13,4.7158660955008e-13,2.41921521504043e-11,2.43777144714517e-11,2.40506176834432e-11,2.42761011846382e-11,-6.69001736710037e-14,-3.02770906807113e-14,1.09094626508898e-13,1.09094626508898e-13
1.06604318264718e-07,-9.63930020696263e-15,2.75183967672147e-15,2.98255667837787e-15,8.96025331582137e-16,8.9602533149524e-16,4.31750486563722e-13,4.31750486563636e-13,1.30994991562397e-12,1.30994991544655e-12,1.3099499157582e-12,1.30994991554261e-12,6.71997614552531e-11,6.77152072716858e-11,6.68066140297823e-11,6.74329509214331e-11,-1.85831988545058e-13,-8.41022023404064e-14,3.03037651302469e-13,3.03037651302469e-13
3.19812959160668e-07,-8.67492484488297e-14,2.47652856618255e-14,2.68416321208484e-14,9.05711341446396e-15,9.05711340708845e-15,3.88660814973522e-12,3.88660814972784e-12,1.1788944035115e-11,1.17889440200561e-11,1.17889440465129e-11,1.17889440282144e-11,6.04766806358861e-10,6.09405579889855e-10,6.01228661671636e-10,6.06865403499624e-10,-1.67240202785418e-12,-7.56880953617912e-13,2.7271988597298e-12,2.7271988597298e-12
5.33021600056617e-07,-2.40958196417897e-13,6.87890521046842e-14,7.45563947810091e-14,2.78120443689344e-14,2.78120443146328e-14,1.07984151461139e-11,1.07984151460596e-11,3.27454444042326e-11,3.27454442933627e-11,3.27454444881144e-11,3.27454443533924e-11,1.67982456918894e-09,1.69270940929346e-09,1.66999687902659e-09,1.68565371517636e-09,-4.64533090953514e-12,-2.10234286225478e-12,7.57517693173957e-12,7.57517693173957e-12
1.59906480453636e-06,-2.1680605523947e-12,6.18940693296883e-13,6.70833208018996e-13,3.74370911077359e-13,3.74370906470083e-13,9.72924028387889e-11,9.72924028341817e-11,2.9463246041757e-10,2.9463245101057e-10,2.94632467538086e-10,2.94632456107299e-10,1.51144946980205e-08,1.52304277082239e-08,1.50260687778346e-08,1.516694317844e-08,-4.17971037809692e-11,-1.89161628797106e-11,6.81588659300267e-11,6.81588659300267e-11
2.66510800901611e-06,-6.02086593838497e-12,1.7188445540321e-12,1.8629534804202e-12,1.37134684265831e-12,1.37134680874843e-12,2.70541626340766e-10,2.70541626306856e-10,8.18216328524297e-10,8.18216259287443e-10,8.18216380913696e-10,8.18216296781488e-10,4.19740796347078e-08,4.22960320311682e-08,4.17285158919463e-08,4.21197319048953e-08,-1.16073591724865e-10,-5.25315503567241e-11,1.89282152196033e-10,1.89282152196033e-10
7.99532403141485e-06,-5.41134944092935e-11,1.54483976065903e-11,1.67435437026828e-11,2.78198958047484e-11,2.78198929328884e-11,2.44818163344032e-09,2.44818163056846e-09,7.35384997462486e-09,7.35384411078993e-09,7.35385441444519e-09,7.35384728908831e-09,3.7724874548491e-07,3.80142073684558e-07,3.7504190168462e-07,3.78557688634879e-07,-1.04321967634101e-09,-4.72130165581001e-10,1.70119084765532e-09,1.70119084765532e-09
1.33255400538136e-05,-1.50104792333893e-10,4.28521692498785e-11,4.64444738677108e-11,1.18552128229908e-10,1.1855210712853e-10,6.83598903688121e-09,6.8359890157797e-09,2.03987589511933e-08,2.0398715867899e-08,2.039879157128e-08,2.03987392192363e-08,1.04644590286306e-06,1.05447028884834e-06,1.04032538309393e-06,1.05007609795461e-06,-2.89372236050675e-09,-1.30960805051972e-09,4.71884834076881e-09,4.71884834076881e-09
3.99766201658073e-05,-1.33926671555661e-09,3.82340808919578e-10,4.14357693899127e-10,2.98306963428077e-09,2.98306786559303e-09,6.31709992674529e-08,6.31709974987612e-08,1.82002049440877e-07,1.81998442692625e-07,1.82004784739016e-07,1.82000402070725e-07,9.33661118844091e-06,9.40804022248498e-06,9.28212551779582e-06,9.36892091004884e-06,-2.58120815744018e-08,-1.16811941255692e-08,4.20947251978536e-08,4.20947251978534e-08
6.6627700277801e-05,-3.68190143159688e-09,1.05115208564177e-09,1.13899866514668e-09,1.3350921071375e-08,1.3350908214379e-08,1.79827774827715e-07,1.79827761969277e-07,5.00358491791889e-07,5.00332340945367e-07,5.00378367364499e-07,5.00346590950428e-07,2.56681271691397e-05,2.58636616865335e-05,2.55189554363734e-05,2.57565520585142e-05,-7.09304356919474e-08,-3.20966454677209e-08,1.15686866788934e-07,1.15686866788929e-07
0.000119086929633458,-1.15047130973675e-08,3.28470323564197e-09,3.55770932903733e-09,7.05479244108874e-08,7.05478158845683e-08,5.98451146754476e-07,5.98451038214888e-07,1.56345084905579e-06,1.56323133449975e-06,1.56361838191668e-06,1.56335164985931e-06,8.02041471068686e-05,8.0808016647097e-05,7.97432845936582e-05,8.04770310895789e-05,-2.2136167748691e-07,-1.00144728453392e-07,3.61144753622551e-07,3.61144753622413e-07
0.000171546158989115,-2.31442458554323e-08,6.60860890752256e-09,7.15270319670677e-09,2.0820063584389e-07,2.08200181028149e-07,1.29492128041241e-06,1.29492082546411e-06,0,0,0,0,3.66347438498305e-06,4.89973490434766e-06,2.72060304265765e-06,4.2226707139579e-06,-4.44382139851966e-07,-2.00960109286269e-07,7.25357431080318e-07,7.25357431079197e-07
0.000252065936511265,-4.87602203636658e-08,1.39257548955718e-08,1.50518782569254e-08,6.32970425632925e-07,6.3296853898298e-07,2.95334435924257e-06,2.95334247195429e-06,0,0,0,0,7.71779537717626e-06,1.03196010735155e-05,5.73358583754477e-06,8.89448027142279e-06,-9.3252166063564e-07,-4.21388842385195e-07,1.52358754731773e-06,1.52358754730729e-06
0.000332585714033415,-8.36551789660975e-08,2.38985332945859e-08,2.57798622039827e-08,1.43250972163097e-06,1.43250414987188e-06,5.42521310086693e-06,5.42520752756163e-06,0,0,0,0,1.32399782826081e-05,1.76968492161147e-05,9.84139131335523e-06,1.52551623758069e-05,-1.59055939155388e-06,-7.17933177351897e-07,2.60238693472477e-06,2.60238693467238e-06
0.000471732940323784,-1.64531262823035e-07,4.70323530121394e-08,5.0517700529776e-08,3.94494052703956e-06,3.94491963474942e-06,1.18261275177018e-05,1.182610662159e-05,0,0,0,0,2.60358296645928e-05,3.47722686624443e-05,1.93753308667511e-05,2.99840479750881e-05,-3.08880675166614e-06,-1.39074520237102e-06,5.06939517499998e-06,5.06939517460672e-06
0.000610880166614154,-2.68744134949624e-07,7.68896123801635e-08,8.20880800915415e-08,8.38580897826047e-06,8.38575175799329e-06,2.13485372776236e-05,2.13484800516266e-05,0,0,0,0,4.25168771640815e-05,5.67196087737963e-05,3.16923718281159e-05,4.89308686346996e-05,-4.95439631165069e-06,-2.2226874972964e-06,8.16769736354846e-06,8.16769736186674e-06
0.000833575032616351,-4.78925587506169e-07,1.37256255609148e-07,1.44816225676522e-07,2.03832614030163e-05,2.03830787827908e-05,4.38320477604893e-05,4.38318651382112e-05,0,0,0,0,7.57348715669551e-05,0.000100813462440507,5.66331344029809e-05,8.70445417242543e-05,-8.51618453599395e-06,-3.79239844127794e-06,1.41674558133134e-05,1.41674558041424e-05
0.000837146231879883,-4.82696020965233e-07,1.38340875230898e-07,1.45930703437196e-07,2.06306393836559e-05,2.06304539136208e-05,4.42703054579707e-05,4.42701199860475e-05,0,0,0,0,7.63305185874867e-05,0.000101602509346206,5.70816792563253e-05,8.7727126905668e-05,-8.57778324569047e-06,-3.81932051191142e-06,1.42722375324339e-05,1.42722375230507e-05
0.000840717431143415,-4.86477809243443e-07,1.39428830613561e-07,1.47048098518216e-07,2.08799571054103e-05,2.08797687523492e-05,4.47111896964593e-05,4.47110013416797e-05,0,0,0,0,7.69279493166e-05,0.000102393853223834,5.7531621013893e-05,8.84117216285466e-05,-8.63947413550336e-06,-3.84627338620362e-06,1.43772190442971e-05,1.43772190346979e-05
0.000858573427461077,-5.05555466607351e-07,1.44918210866335e-07,1.52678176007557e-07,2.21558875452216e-05,2.21556842692163e-05,4.69552175396937e-05,4.69550142628942e-05,0,0,0,0,7.99416006242899e-05,0.000106384658006314,5.98021114786247e-05,9.18645283570437e-05,-8.94924616560688e-06,-3.98146740647866e-06,1.49050306028626e-05,1.49050305921248e-05
0.000876429423778739,-5.2491041211379e-07,1.50489210864846e-07,1.58378489089477e-07,2.34813153785238e-05,2.34810963097199e-05,4.92657607414503e-05,4.92655416729028e-05,0,0,0,0,8.29987875046885e-05,0.000110431373848127,6.21068204271827e-05,9.53663030429701e-05,-9.26105537920393e-06,-4.11729847390585e-06,1.54374557416998e-05,1.54374557297215e-05
0.000965709405367047,-6.25647491382595e-07,1.79515472260032e-07,1.87852523167866e-07,3.08804097447273e-05,3.08800974410521e-05,6.18412087661577e-05,6.18408964698216e-05,0,0,0,0,9.89061138329241e-05,0.000131458274175332,7.41226087144312e-05,0.000113571638422992,-1.0842586506709e-05,-4.80198900777611e-06,1.81572847045084e-05,1.8157284684591e-05
0.00105498938695536,-7.32518539373505e-07,2.10367427318306e-07,2.187532149743e-07,3.96348098909301e-05,3.96343775222145e-05,7.61793730571187e-05,7.61789407057923e-05,0,0,0,0,0.000115773584574371,0.000153699061235678,8.69086932364751e-05,0.000132846868130991,-1.24421829078702e-05,-5.48623293379592e-06,2.09456574695853e-05,2.09456574382593e-05
0.00147165784459942,-1.29395748806498e-06,3.73531702690493e-07,3.74252202407246e-07,0.000100940362540482,0.000100938883305406,0.000168533675602624,0.000168532196330141,0,0,0,0,0.000204228653848002,0.000269305302771545,0.000154797141407465,0.000233390102579104,-1.93929823007373e-05,-8.29875758168351e-06,3.37907730413486e-05,3.37907728886203e-05
0.00188832630224348,-1.9193972073097e-06,5.57626786996847e-07,5.32902997850017e-07,0.000200870326965139,0.000200866692703355,0.000306915780482893,0.000306912147792025,0,0,0,0,0.000302433911365477,0.000395459936435693,0.000231954764473334,0.000343864389847082,-2.40409956103478e-05,-9.76643535993171e-06,4.42527010528601e-05,4.42527006303962e-05
0.0026089539759697,-3.05782468761887e-06,8.98081831154948e-07,7.7708080438687e-07,0.000476520115573295,0.000476509301468333,0.000664269944323337,0.000664259157237216,0,0,0,0,0.000480013493994358,0.000616913310386083,0.000377080210738973,0.000540267164240808,-2.28140411324575e-05,-7.10759323100239e-06,5.17871172424092e-05,5.17871160938926e-05
0.00332958164969591,-4.16103105265581e-06,1.23709266968588e-06,9.31286619655883e-07,0.00089794760882485,0.000897923994016915,0.0011823260373036,0.00118230249024966,0,0,0,0,0.000649857627012574,0.000816352010065769,0.000526369541228794,0.000721939697218114,-3.62263009644405e-06,5.42825677410011e-06,3.79448866888081e-05,3.79448853164281e-05
0.00405020932342212,-5.15979914153714e-06,1.55532827497441e-06,9.86934422806115e-07,0.00146901422721767,0.00146897179120349,0.00186275307444317,0.0018627107450105,0,0,0,0,0.000801519358705471,0.000981609294274904,0.000670341712210229,0.000877597885490864,3.18400420090814e-05,2.66507907502606e-05,3.56501998996206e-06,3.56501982052053e-06
0.00477083699714834,-5.79376197958573e-06,1.76951875282861e-06,9.70777626560032e-07,0.00219065509548773,0.00219058790706631,0.00270283188219298,0.00270276481507329,0,0,0,0,0.000896954551987924,0.00107749633012392,0.000767132579267307,0.000970995812098937,6.47995818766488e-05,4.54811952787965e-05,-3.24411797101485e-05,-3.24411780071516e-05
0.00549146467087455,-5.88943491812681e-06,1.81866901124576e-06,9.18461999858232e-07,0.00305895395612931,0.00305885697147114,0.00369733919529833,0.00369724231777354,0,0,0,0,0.000910989130026496,0.00108359352590671,0.000786976655526476,0.000979853608330702,7.92867189360088e-05,5.28530273426292e-05,-5.23694668679602e-05,-5.23694642240312e-05
0.00621209234460076,-5.35286950520069e-06,1.66238125332914e-06,8.59702681575941e-07,0.00406293087311979,0.00406280213410132,0.00483285331979058,0.00483272461737837,0,0,0,0,0.000829730701341096,0.000990317480974797,0.000712661590592213,0.000893199101775409,6.51378394154948e-05,4.34202992990697e-05,-4.30285411570167e-05,-4.30285393089043e-05
0.00642828064671863,-5.07842215259617e-06,1.57834102566653e-06,8.39663006788492e-07,0.00439011771599337,0.0043899792147305,0.00520046876874734,0.00520033027064021,0,0,0,0,0.000788178711814493,0.000944237912511003,0.000673598661897307,0.000849927847643873,5.60787510500405e-05,3.77813999372936e-05,-3.52320298378653e-05,-3.52320284356707e-05
0.00664446894883649,-4.78367923134411e-06,1.48711783353864e-06,8.15100575567472e-07,0.00472835787340584,0.00472820979671249,0.00557944572932204,0.00557929761496127,0,0,0,0,0.000743357441658339,0.000894098847165162,0.000631966286875088,0.000803137368388416,4.71729402428402e-05,3.22652424719015e-05,-2.74435352639448e-05,-2.74435342652102e-05
0.00686065725095436,-4.48540760107629e-06,1.3940917363736e-06,7.85011296608569e-07,0.00507742721206339,0.00507726981161865,0.00596953338506056,0.00596937589922051,0,0,0,0,0.0006977448339784,0.000842305455382443,0.00059038492353143,0.000755237262486847,3.94605951740089e-05,2.74855964886745e-05,-2.07110481975515e-05,-2.07110475169127e-05
0.00707684555307222,-4.21695543681286e-06,1.30981274914935e-06,7.50031696209191e-07,0.00543685728882661,0.00543669093319378,0.00637020926409238,0.00637004276967171,0,0,0,0,0.000656353186218855,0.000794135911952602,0.000553789962258753,0.000711296590309005,3.44182651662129e-05,2.43264801161524e-05,-1.64643045326605e-05,-1.64643040466353e-05
0.00743795055992665,-3.87685821133713e-06,1.20159322747041e-06,6.89482567295261e-07,0.00605949986572047,0.00605931950620013,0.00706216279297266,0.00706198219526737,0,0,0,0,0.000603190671315831,0.000729894391958778,0.000509133042582616,0.000653924359840014,3.19712479502865e-05,2.27140048591905e-05,-1.47631674016851e-05,-1.476316703337e-05
0.00779905556678108,-3.70255930222408e-06,1.14480557963478e-06,6.44847482978962e-07,0.0067081836015283,0.00670799057515202,0.00778048767240694,0.00778029430016657,0,0,0,0,0.000575328398360942,0.000694267577151256,0.000487674892438277,0.00062309284520751,3.40333151924048e-05,2.39049872191002e-05,-1.69574404311684e-05,-1.69574400532865e-05
0.0081601605736355,-3.66427044217318e-06,1.13224394054459e-06,6.2128537501728e-07,0.00738173746550091,0.00738153310766655,0.00852389521630756,0.00852369039896002,0,0,0,0,0.000568693644013599,0.000683796552269366,0.000484405585109876,0.000614875496263211,3.76868834625285e-05,2.60410127290515e-05,-2.07281003540059e-05,-2.07280999135779e-05
0.00852126558048993,-3.64426144459694e-06,1.13179480182834e-06,6.10391112417677e-07,0.0080777205402263,0.00807750610075738,0.00928970682149591,0.00928949180698098,0,0,0,0,0.000565812524534224,0.000679030372906153,0.000482548133239366,0.000610730249745665,3.85211994640818e-05,2.61567972331717e-05,-2.32753524868832e-05,-2.32753520036566e-05
0.00929671772360142,-3.31128152704387e-06,1.05675296978387e-06,5.56523361592088e-07,0.00963998251444878,0.00963975038650496,0.011001094713896,0.0110008617660204,0,0,0,0,0.000516660412305878,0.000619363745710267,0.000438257263618918,0.000555127156679834,3.10990684346851e-05,1.9758793506907e-05,-2.49473379704341e-05,-2.49473375413519e-05
0.0100721698667129,-2.63764077664327e-06,8.67091009040644e-07,4.53853390653826e-07,0.0112762810380495,0.0112760369287713,0.0127837977008288,0.0127835525485825,0,0,0,0,0.00041415084833326,0.000497180287265032,0.000347991504234712,0.000443300709609146,1.92375936088995e-05,1.0963666290463e-05,-2.11388372167894e-05,-2.11388369806061e-05
0.0108476220098244,-1.98662522356383e-06,6.69919615555202e-07,3.58804292316014e-07,0.012973939845341,0.0129736899212518,0.0146240867660296,0.0146238356071019,0,0,0,0,0.000314026268445247,0.000378916631837897,0.000260319330227936,0.000335668228624675,8.50002960009917e-06,3.73350865407172e-06,-1.43749120321308e-05,-1.43749119364961e-05
0.0116230741529359,-1.55792714002425e-06,5.50770383035208e-07,2.90728760100062e-07,0.0147069280487804,0.0147066788643847,0.0164938557839101,0.0164936052180015,0,0,0,0,0.000248824706601231,0.000300745173464478,0.00020316254995083,0.000264215588081573,1.39722659303986e-06,-1.69777175949024e-06,-1.28406549520424e-05,-1.284065489776e-05
0.0123985262960474,-1.10621794034665e-06,4.38830084595951e-07,2.18685435490779e-07,0.0164625198125551,0.0164622777312753,0.018379428616923,0.0183791850565098,0,0,0,0,0.000181299363974527,0.000219282247588832,0.000142970719892515,0.000188894660780012,-7.67360250132003e-06,-9.17635318419442e-06,-1.33400081304175e-05,-1.33400081002976e-05
0.0131739784391589,-4.98315405677725e-07,2.75419519823763e-07,1.353637708139e-07,0.0182150323811671,0.0182148034419837,0.0202532849337541,0.0202530544709001,0,0,0,0,8.98127657705711e-05,0.000111360609635488,6.0534114883337e-05,8.89605066828174e-05,-2.1485317897933e-05,-1.93999761535942e-05,-8.82562297320799e-06,-8.82562296765164e-06
0.0139494305822704,1.04414827669174e-07,1.07064293349782e-07,5.65646646351203e-08,0.0199522470038082,0.0199520371463563,0.0221023944626007,0.0221021830881912,0,0,0,0,-1.30800387620193e-06,4.63945262916255e-06,-2.16015139355704e-05,-9.72293436355225e-06,-3.52910592894577e-05,-2.92156681940501e-05,-2.48412448986163e-06,-2.48412448999857e-06
0.0147248827253819,5.90446003776965e-07,-2.05932550159649e-08,-8.34832707898493e-09,0.0216499261791966,0.0216497409073851,0.0239009960212658,0.0239008092857858,0,0,0,0,-7.41295039110384e-05,-8.11070899666964e-05,-8.76903261233546e-05,-8.94434748038293e-05,-4.7094121048617e-05,-3.80160681052809e-05,1.08538975220145e-06,1.08538975215152e-06
0.0160159696636862,1.43924056562549e-06,-2.35894547017139e-07,-1.19514102871269e-07,0.0243508332467044,0.0243506998335631,0.0267435095448379,0.0267433748493591,0,0,0,0,-0.000200555862630291,-0.000229890117995689,-0.000203337102796834,-0.000228435063879332,-6.91477620355339e-05,-5.46918795169235e-05,6.70079732232135e-06,6.70079731156374e-06
0.0173070566019905,2.29898228213972e-06,-4.61396299721245e-07,-2.23825355405766e-07,0.026820762338342,0.0268206916002131,0.0293185907110085,0.0293185189418702,0,0,0,0,-0.000328955618105354,-0.000379528758239647,-0.000321345675087333,-0.000368348997234422,-9.25021696912071e-05,-7.17238615738986e-05,1.54913594225732e-05,1.54913593481735e-05
