TIME,AX,AY,AngACC,X,Y,R
0.0113637617695772,3.41747464425887e-05,-1.0325995046602e-05,-7.73855721308801e-05,76.9999999861806,-148.000000037182,3.78511449903013e-07
0.012033275911364,8.12728586097594e-05,-2.3596432626188e-05,-0.000160206661036946,76.9999999857477,-148.000000038201,2.98547221036492e-07
0.0127027900531508,9.78105733514503e-05,-3.18734261908508e-05,-0.000156049711477021,76.9999999854188,-148.000000038886,2.02240800415956e-07
0.0135676293420218,5.50131373278957e-05,-1.91885611892704e-05,-6.60665891109011e-05,76.9999999851548,-148.000000039275,1.06921020951553e-07
0.0144324686308928,5.24479270832027e-05,-1.53628866276393e-05,-9.04218231888331e-05,76.9999999850444,-148.000000039185,2.30142426072493e-08
0.0152973079197638,7.6912915644272e-05,-2.2923140999214e-05,-0.000117722716904841,76.999999985081,-148.000000038616,-6.71682285871919e-08
0.0161621472086348,8.0647869969567e-05,-2.59297577017074e-05,-0.000117254688614709,76.9999999852803,-148.000000037521,-1.64833415476942e-07
0.0179329811331318,4.26964836998625e-05,-1.22027970359418e-05,-5.26543175490351e-05,76.9999999861482,-148.000000033789,-3.1450916650664e-07
0.0197038150576288,3.95084200967635e-05,-1.09534049300821e-05,-4.67306717946786e-05,76.9999999874892,-148.000000028471,-4.19569258669403e-07
0.0214746489821258,4.2214584039375e-05,-1.45084900641418e-05,-6.43385084915263e-05,76.9999999892655,-148.000000021722,-5.18864934896467e-07
0.0232454829066228,1.14001445634441e-05,-3.72149485964978e-06,-8.80888560865527e-06,76.999999991311,-148.000000014119,-5.62362863891594e-07
0.0266227414533114,-7.1137851918559e-06,2.58851940883421e-07,-8.10809133419175e-06,76.999999995573,-147.99999999866,-5.91975977010855e-07
0.03,-3.25550976745845e-05,8.43022424068053e-06,3.47064230198821e-05,76.9999999995217,-147.999999984696,-5.23705398829948e-07
0.0333772585466886,-4.35443248438726e-05,1.27839878647148e-05,5.5618152967492e-05,77.0000000027206,-147.99999997361,-3.70882168350755e-07
0.0367545170933773,-4.27689377706777e-05,1.35150768919461e-05,6.45222660682178e-05,77.0000000045858,-147.999999967021,-1.74669022386364e-07
0.0401317756400659,-3.48480907637054e-05,1.15615295618451e-05,5.81816040838781e-05,77.0000000050797,-147.999999964863,3.27535828076614e-08
0.0435090341867545,-2.20787107104449e-05,7.94578603253583e-06,4.29206339896344e-05,77.0000000044004,-147.999999966211,1.98530586892957e-07
0.0468862927334431,-9.02948731447906e-06,3.37250523940846e-06,1.62647341794793e-05,77.0000000028143,-147.999999970191,2.98371823677688e-07
0.0502635512801318,3.98994880709788e-06,-1.04653765629593e-06,-6.32991338227039e-06,77.0000000009312,-147.999999974933,3.17400474396305e-07
0.0536408098268204,1.63502365793298e-05,-4.91051237094833e-06,-2.54172957392296e-05,76.9999999990645,-147.99999997949,2.63604586593744e-07
0.0542721410097606,1.75872702875294e-05,-5.38835413175584e-06,-2.82714185286041e-05,76.9999999987572,-147.999999980201,2.46656945758482e-07
0.0549034721927008,1.84800578344645e-05,-5.81132978830761e-06,-3.11336821211557e-05,76.9999999984713,-147.999999980843,2.27903946248178e-07
0.0567578273404957,2.25103205070922e-05,-7.02302805149495e-06,-3.62674304952929e-05,76.9999999977709,-147.999999982281,1.6537344165099e-07
0.0586121824882906,2.43794661496994e-05,-7.59205026086636e-06,-3.86377089237406e-05,76.9999999973046,-147.99999998297,9.67646906509734e-08
0.0593060912441453,2.46810539436597e-05,-7.74609824169099e-06,-3.95081522800003e-05,76.9999999971921,-147.999999983029,6.96444084970594e-08
0.06,2.47323228697436e-05,-7.76506486529013e-06,-3.89559107571962e-05,76.999999997116,-147.999999982972,4.25830841972089e-08
0.0630222555961647,2.23958522043211e-05,-7.09740972532454e-06,-3.49355882493472e-05,76.9999999971975,-147.999999981413,-6.91638830574667e-08
0.0660445111923294,1.82883595808607e-05,-5.77152844520613e-06,-2.70136085407049e-05,76.9999999978784,-147.999999977954,-1.60840845388963e-07
0.0699662821817699,6.68368880474323e-06,-2.54970268723285e-06,-1.19152803771551e-05,76.9999999994676,-147.999999971281,-2.37123223806595e-07
0.0738880531712105,-2.50519527485201e-06,2.81670528476567e-07,1.35075708198257e-06,77.0000000013841,-147.999999963739,-2.59019101944458e-07
0.077809824160651,-1.06951479834215e-05,2.8993221205881e-06,1.32955240629478e-05,77.0000000033457,-147.999999956257,-2.30166391471009e-07
0.0817315951500915,-1.46441286431521e-05,4.36474948674786e-06,2.06292099408093e-05,77.0000000048794,-147.999999950315,-1.66613497559438e-07
0.0858657975750458,-1.41040045730454e-05,4.53219829254488e-06,2.2290304543505e-05,77.0000000058963,-147.999999946075,-7.77007875493706e-08
0.09,-1.02709755504386e-05,3.50406807652894e-06,1.75827330099698e-05,77.0000000062377,-147.999999943938,3.96996330107976e-10
0.0952263772678971,-2.77539119887559e-06,1.15092134537221e-06,5.77876839132774e-06,77.0000000059262,-147.999999943452,6.14150177341351e-08
0.100452754535794,3.90700461636366e-06,-1.02888811290281e-06,-5.25084252063582e-06,77.000000005394,-147.999999943463,6.34592104016339e-08
0.100453240609218,3.90761017171792e-06,-1.02908103557061e-06,-5.25179784877756e-06,77.0000000053939,-147.999999943463,6.34556225882773e-08
0.100453240609219,3.90761017171903e-06,-1.02908103557125e-06,-5.25179784878228e-06,77.0000000053939,-147.999999943463,6.34556225882708e-08
0.10056412841645,4.10219772084219e-06,-1.06705598955847e-06,-5.33224139023329e-06,77.0000000053803,-147.999999943468,6.28688401062449e-08
0.100675016223681,4.2847920095154e-06,-1.10482089953336e-06,-5.45921256545562e-06,77.0000000053669,-147.999999943473,6.22696725367987e-08
0.100785904030912,4.44919134073637e-06,-1.14261806578967e-06,-5.64647341529944e-06,77.0000000053536,-147.999999943477,6.16539828426624e-08
0.100896791838143,4.5875669434722e-06,-1.18108444018785e-06,-5.89856536800019e-06,77.0000000053404,-147.99999994348,6.10127002911071e-08
0.100984622209992,4.67860687462702e-06,-1.21226024601718e-06,-6.13641505129311e-06,77.0000000053301,-147.999999943483,6.04841897535866e-08
0.10107245258184,4.75538649285882e-06,-1.2445227150052e-06,-6.38643352048817e-06,77.0000000053199,-147.999999943485,5.99340710207896e-08
0.101511604441084,5.09004103156915e-06,-1.42087661488425e-06,-7.40815419224482e-06,77.0000000052702,-147.99999994349,5.6903952639461e-08
0.101950756300327,5.52619320806768e-06,-1.5934573986211e-06,-8.07127514233363e-06,77.0000000052232,-147.999999943486,5.35309030511039e-08
0.104146515596544,7.51694220222322e-06,-2.19794515863438e-06,-1.10237200596459e-05,77.0000000050399,-147.999999943285,3.25496540524211e-08
0.106342274892761,8.49280414522486e-06,-2.57773691859817e-06,-1.29093158725308e-05,77.0000000049608,-147.999999942734,6.658755325592e-09
0.110659152399332,8.32334265671521e-06,-2.64398824163527e-06,-1.29766456170661e-05,77.0000000051471,-147.999999940534,-4.93297850374055e-08
0.114976029905903,5.97856918745832e-06,-1.9746009511755e-06,-9.41442531400573e-06,77.0000000057591,-147.999999936995,-9.50862193454958e-08
0.117488014952952,3.5010579342545e-06,-1.32902386863585e-06,-6.78723267588016e-06,77.0000000062904,-147.999999934398,-1.1545962879473e-07
0.12,1.39707273228597e-06,-6.24519388100207e-07,-2.83809376371532e-06,77.0000000068956,-147.999999931601,-1.27003625027037e-07
0.120001235339918,3.08344830562772e-05,-1.44313988431921e-06,-1.75029984753704e-05,77.0000000068959,-147.999999931599,-1.27016131734273e-07
0.120002470679835,0.00010121014294213,-2.63960615824601e-06,-3.8478845075432e-05,77.0000000068962,-147.999999931598,-1.2705199027222e-07
0.120008647379423,0.00100084458452615,-1.41556050707999e-05,-0.000231034109533171,77.0000000068978,-147.99999993159,-1.27878701187792e-07
0.120014824079011,0.00257863053776967,-3.43575366226548e-05,-0.000547650655310156,77.0000000068994,-147.999999931583,-1.30409387209305e-07
0.120022606430735,0.00523655615189051,-7.11436719810863e-05,-0.00109622668619862,77.0000000069014,-147.999999931571,-1.36799286661391e-07
0.120030388782458,0.00819024861182989,-0.000117827089333731,-0.00176207274825535,77.0000000069035,-147.999999931557,-1.48071299738788e-07
0.120044977223483,0.0140426343293536,-0.00022303981006214,-0.00321003555223205,77.0000000069076,-147.999999931514,-1.84338386355927e-07
0.120059565664508,0.0198992344048763,-0.000331527399637509,-0.00466328664952282,77.0000000069122,-147.99999993144,-2.41780803406797e-07
0.120074154105532,0.0256609203172351,-0.000431455094783454,-0.00596418832214355,77.0000000069174,-147.999999931327,-3.19342247273612e-07
0.120088742546557,0.0313044937827195,-0.000505050359371076,-0.00687111123795601,77.0000000069236,-147.999999931159,-4.12021929275626e-07
0.120103330987582,0.0368000954216023,-0.00054969777775284,-0.00734333919405574,77.0000000069308,-147.999999930927,-5.15744641862345e-07
0.120117919428606,0.042175209069538,-0.000570374985439042,-0.00744879814369006,77.0000000069391,-147.999999930616,-6.22763114340657e-07
0.120136782750679,0.0487378333806163,-0.000581548342358707,-0.00737538395649939,77.0000000069516,-147.999999930084,-7.62424689523406e-07
0.120155646072752,0.0526255049325474,-0.000631353888158719,-0.00841913134725653,77.0000000069662,-147.999999929383,-9.14853738689182e-07
0.120174509394824,0.0511731238942771,-0.000756310459603566,-0.0103808408849382,77.000000006983,-147.999999928506,-1.09203372235819e-06
0.120187256163562,0.0467809379173626,-0.000913365977937412,-0.0122027740864248,77.0000000069959,-147.999999927813,-1.23590895585422e-06
0.1202000029323,0.0415845728062907,-0.00114453886901695,-0.014651790644022,77.0000000070103,-147.999999927047,-1.40837602511358e-06
0.120226409765509,0.0302834339552023,-0.00185872718857649,-0.0223120153160777,77.0000000070469,-147.999999925262,-1.89593731764164e-06
0.120252816598717,0.0190778939969944,-0.0027996369686569,-0.0324794239395651,77.0000000070977,-147.999999923283,-2.63024356916371e-06
0.120279223431926,0.00811718134739746,-0.00386164810074934,-0.0435426329259527,77.0000000071669,-147.99999992116,-3.63480359585286e-06
0.120305630265134,0.00195632715765775,-0.00482048180159792,-0.0504422356121814,77.0000000072635,-147.999999918979,-4.85767007241768e-06
0.120323444969137,0.00266914846584049,-0.00536368904689288,-0.0533579650221191,77.0000000073458,-147.999999917486,-5.78233604226056e-06
0.120328679933136,0.00397221884397564,-0.00549634598501769,-0.0540787749622313,77.000000007373,-147.999999917045,-6.06355030907395e-06
0.120333914897135,0.00551888332779591,-0.0056154878816325,-0.0547857287192017,77.0000000074017,-147.999999916604,-6.34848927638626e-06
0.12034626333044,0.00967774984402518,-0.00584522001771209,-0.0561941223798347,77.0000000074755,-147.999999915555,-7.03375215430026e-06
0.120358611763744,0.0140268426707589,-0.00601377068606205,-0.0570607521406157,77.0000000075581,-147.999999914491,-7.73191370815341e-06
0.120380262648014,0.021670392667857,-0.00620955869707514,-0.0575148049418714,77.0000000077245,-147.99999991257,-8.97225762296458e-06
0.120401913532284,0.0292676405340875,-0.00640045293364157,-0.0578881848350331,77.0000000079197,-147.999999910544,-1.02212591882257e-05
0.120423564416554,0.0367466014313343,-0.0066659746780689,-0.059028691828903,77.0000000081442,-147.999999908389,-1.1486413820704e-05
0.120445215300825,0.0428825741691889,-0.00713284918007846,-0.0634468514137632,77.0000000083999,-147.999999906063,-1.28239189903967e-05
0.120480775133546,0.0418588348319395,-0.0083368191271982,-0.0757019671308617,77.0000000088934,-147.999999901836,-1.52977307298312e-05
0.120495436911784,0.0366920218346507,-0.00896551047480586,-0.0818175433782563,77.0000000091259,-147.999999899944,-1.64525263650082e-05
0.120510098690023,0.0308694837459764,-0.00961251847642406,-0.0875849288440594,77.0000000093774,-147.999999897977,-1.76935587770466e-05
0.120533865662295,0.020905636070898,-0.0106355320126966,-0.0960065746839046,77.0000000098288,-147.999999894655,-1.98757094583588e-05
0.120557632634567,0.0109883465079797,-0.0115258281206584,-0.101892016948974,77.0000000103397,-147.999999891227,-2.22175361798104e-05
0.120581399606839,0.00213658236892911,-0.012259153473907,-0.103845430284172,77.0000000109132,-147.999999887728,-2.46632379042866e-05
0.120605166579111,-0.000179927307187787,-0.0128112971998961,-0.101089933571541,77.000000011555,-147.999999884209,-2.70802062330936e-05
0.120609793597263,0.000210722173202034,-0.0128970922816073,-0.100101252603686,77.0000000116879,-147.999999883522,-2.75456614559685e-05
0.120614420615415,0.000946786502809306,-0.0129752437783827,-0.0991834146437396,77.0000000118236,-147.999999882835,-2.80067621701717e-05
0.120625400511085,0.00366782589165642,-0.0131335406630315,-0.0973595684636103,77.0000000121563,-147.999999881203,-2.90857413848992e-05
0.120636380406755,0.00706983651351054,-0.0132643563461833,-0.0959256752995597,77.0000000125047,-147.999999879566,-3.01475703941348e-05
0.120653759389206,0.013160491134617,-0.0134413709983089,-0.0942591726820343,77.0000000130881,-147.999999876955,-3.18001044585786e-05
0.120671138371657,0.0194898324809237,-0.0136303230595825,-0.0931830183043239,77.0000000137114,-147.999999874303,-3.34305665066417e-05
0.120700971107007,0.0300930464059402,-0.0140507620841658,-0.0925443920285512,77.000000014876,-147.999999869605,-3.62004602211285e-05
0.120730803842357,0.0376590423234968,-0.0146519943259198,-0.0941131661367743,77.0000000161646,-147.999999864641,-3.89955269106879e-05
0.120760636577708,0.0367640974568741,-0.0153629104057183,-0.0964369050296427,77.0000000175806,-147.99999985938,-4.18381864609961e-05
0.120775379703394,0.0321416469270961,-0.0157064825824828,-0.0971690028206623,77.0000000183293,-147.999999856663,-4.32654290557721e-05
0.120786095128667,0.0280364079683378,-0.0159305691018229,-0.0972612046334592,77.0000000188945,-147.999999854645,-4.43071512610303e-05
0.12079681055394,0.0237497199650676,-0.0161306028059054,-0.0970867776027998,77.0000000194776,-147.999999852596,-4.53479427363501e-05
0.120830993340904,0.00997449428790664,-0.0166350019568519,-0.0947681242259097,77.0000000214601,-147.999999845914,-4.86278762953664e-05
0.120865176127868,0.00165737565760494,-0.0169930074488971,-0.0890072123527697,77.0000000236336,-147.999999839117,-5.17495305289916e-05
0.12087304875558,0.000991565088322805,-0.0170526308136733,-0.0871120706614915,77.0000000241613,-147.999999837538,-5.24427927370896e-05
0.120880921383292,0.0013864871127428,-0.0171001312848774,-0.085192177368271,77.0000000246994,-147.999999835958,-5.31210043370676e-05
0.120906164275903,0.00707817708735264,-0.0171607496169219,-0.0798637759899498,77.0000000264948,-147.999999830878,-5.52041077268349e-05
0.120931407168513,0.0153710388895044,-0.0171025055284455,-0.0752968837242935,77.0000000283973,-147.99999982574,-5.71656162911375e-05
0.120956650061124,0.0247613719277994,-0.0169466372602941,-0.0710249684066673,77.0000000304064,-147.999999820512,-5.90124771714503e-05
0.120981892953735,0.0332949493746403,-0.0167448439866235,-0.0663898355592938,77.0000000325211,-147.999999815121,-6.07453451241354e-05
0.121025431689079,0.0360324980684789,-0.0163518538838014,-0.0588473946326176,77.0000000364135,-147.999999805359,-6.34712546495789e-05
0.121068970424423,0.0296857902133755,-0.0159471243340039,-0.0526338276024942,77.0000000406086,-147.999999794993,-6.59076312758208e-05
0.121085106925466,0.0233129085197613,-0.0158031275793708,-0.0509626506773068,77.0000000422397,-147.999999791006,-6.67434218099296e-05
0.12110124342651,0.0169893588995431,-0.0156676397255097,-0.0497277200495946,77.0000000439112,-147.999999786962,-6.7556972925479e-05
0.121139152425696,0.00497537728318197,-0.0153240694803282,-0.0481917307099322,77.0000000479944,-147.999999777317,-6.94132135982963e-05
0.121149042293977,0.00338058814723811,-0.0152168899438256,-0.0479521878322988,77.0000000490954,-147.999999774779,-6.98886482543083e-05
0.121156409521396,0.00320436757601872,-0.0151259261009658,-0.0477161671912372,77.0000000499251,-147.999999772886,-7.02410595863303e-05
0.121163776748814,0.00396311645750197,-0.0150231868846495,-0.0473682293711252,77.0000000507629,-147.999999770991,-7.05911783757262e-05
0.121178613294159,0.0075756925967934,-0.0147760730814254,-0.0462936656640552,77.0000000524741,-147.999999767166,-7.12860463148867e-05
0.121193449839504,0.0124164903111534,-0.0144692330271275,-0.0446836630420934,77.0000000542172,-147.999999763323,-7.19596364224875e-05
0.121211278529494,0.0190848558461649,-0.0140203904203474,-0.0420181647259594,77.000000056353,-147.999999758669,-7.27326158056445e-05
0.121229107219483,0.0257992593947576,-0.013495780711771,-0.038671454082047,77.0000000585322,-147.999999753952,-7.34499165126962e-05
0.121246935909472,0.0323314192124549,-0.0129114552218041,-0.0348327580190114,77.0000000607536,-147.999999749158,-7.4105165978556e-05
0.121264764599461,0.0379834436577277,-0.0123071731826631,-0.0309364474439557,77.000000063015,-147.999999744262,-7.46912866877752e-05
0.121286677890455,0.0414938515660874,-0.0115747869788731,-0.0265647640377444,77.0000000658471,-147.999999738086,-7.5320950716658e-05
0.121308591181448,0.0391522776630478,-0.0109440580154431,-0.0244028351571053,77.0000000687333,-147.999999731724,-7.58873363544067e-05
0.12133716575963,0.030660471308605,-0.0103302474803004,-0.0250260192479065,77.0000000725748,-147.999999723167,-7.65928984732564e-05
0.121350134981874,0.0257266684467036,-0.0101356434226412,-0.0265705480810783,77.0000000743462,-147.999999719196,-7.69274287948512e-05
0.121363104204119,0.0208487064935534,-0.00997244214477257,-0.0286740690697151,77.0000000761341,-147.999999715185,-7.72868591518015e-05
0.121388965139643,0.0119984200783414,-0.00965653563048366,-0.0342565535094851,77.0000000797483,-147.999999707091,-7.81004865404776e-05
0.121395052997917,0.0102777923366743,-0.00957279253235325,-0.0357641379377109,77.0000000806084,-147.999999705171,-7.83136217395502e-05
0.121401140856191,0.00889459376331713,-0.00947942275312338,-0.0373347506849913,77.000000081472,-147.999999703247,-7.85361925865071e-05
0.121406775511874,0.00798249255371981,-0.00938384951497749,-0.0388231773872763,77.0000000822744,-147.999999701464,-7.87507562035924e-05
0.121412410167557,0.00755483254959127,-0.00927892866535169,-0.0402690168275533,77.0000000830797,-147.999999699678,-7.89735454389208e-05
0.121429925366393,0.00928384391339911,-0.00889575921884366,-0.0435726013789507,77.0000000856011,-147.99999969411,-7.97080964357137e-05
0.12144744056523,0.0137048477089996,-0.00843318392752613,-0.0445512031374081,77.000000088149,-147.999999688509,-8.0473162219923e-05
0.121464955764066,0.0194075528349994,-0.00789724559337497,-0.0434454743772523,77.0000000907225,-147.999999682867,-8.12439206339614e-05
0.121482470962902,0.0255526351575581,-0.00730323808007006,-0.041418261290482,77.0000000933193,-147.999999677164,-8.19844728310382e-05
0.121499986161738,0.0314522222774077,-0.00668517173110056,-0.0387697055533016,77.0000000959384,-147.999999671387,-8.26866728914823e-05
0.121517501360574,0.0371818182750787,-0.00609147862625714,-0.0365403164636981,77.0000000985773,-147.999999665512,-8.33474135236008e-05
0.121541150633234,0.042701324128548,-0.00538389618804927,-0.0343545975506963,77.0000001021695,-147.999999657405,-8.41852400412804e-05
0.121564799905894,0.0417407067277201,-0.00488315749374612,-0.0349272008708937,77.0000001057911,-147.999999649074,-8.50151841448873e-05
0.121588449178554,0.0356224702564749,-0.00462119971061909,-0.0388641923410638,77.0000001094404,-147.999999640524,-8.58873438141697e-05
0.121602078123131,0.0307477616053873,-0.00457789703520667,-0.0425688946767118,77.0000001115551,-147.999999635506,-8.64422258345172e-05
0.121615707067708,0.0257533919089638,-0.00457547518770323,-0.0466873031682758,77.0000001136783,-147.999999630434,-8.70513856164047e-05
0.121638915992998,0.017491159321789,-0.00458674499428864,-0.0541265136990335,77.000000117313,-147.999999621692,-8.82212735520194e-05
0.121662124918287,0.0119072472645297,-0.00448985794181538,-0.0615788011531166,77.0000001209717,-147.999999612859,-8.95640213892003e-05
0.121669621763665,0.0109243100870275,-0.00443206827156286,-0.0639450045356863,77.0000001221586,-147.999999609988,-9.00345527274408e-05
