TIME,AX,AY,AngACC,X,Y,R,PSI
0.0522874496728258,0.000323446109867563,7.58938388750643e-05,0.000371705280025732,76.9999998680698,-147.999999236642,-1.8199893430674e-08,1.57079637398036
0.0528962008915392,0.000331321164577435,7.7537427564921e-05,0.000370690702828327,76.999999868076,-147.999999233832,2.06986810928886e-07,1.57079637403791
0.0549217516420361,0.000335112892465187,7.79863830741301e-05,0.000355570411492543,76.9999998660718,-147.999999215813,9.4277389581167e-07,1.57079637520316
0.056947302392533,0.000311673379307873,7.29443591841146e-05,0.000323832616167117,76.9999998610247,-147.999999184771,1.62532917066115e-06,1.57079637778636
0.0584736511962665,0.000274875053379441,6.53343645560315e-05,0.000282537073606135,76.9999998552833,-147.999999153114,2.088256572072e-06,1.57079638062135
0.06,0.000226326423809476,5.49605989793626e-05,0.00022685618063646,76.9999998481071,-147.99999911544,2.47340680649121e-06,1.5707963840832
0.0640684294640437,7.01094892971972e-05,2.07708204407846e-05,7.61094961740703e-05,76.999999823955,-147.999998994802,3.08910546838169e-06,1.57079639541527
0.0681368589280874,-7.55390727415017e-05,-1.19476609192983e-05,-5.46453748396347e-05,76.9999997972776,-147.999998866373,3.14612447207412e-06,1.57079640772582
0.0738743031008751,-0.000194497113701342,-4.2399459950002e-05,-0.000179923047067557,76.9999997622687,-147.999998701643,2.46885907302939e-06,1.57079642384722
0.0796117472736628,-0.000181219590764053,-4.42527946532391e-05,-0.000202089373025108,76.999999738538,-147.99999858735,1.47011964575536e-06,1.57079643484417
0.0848058736368314,-8.30031427207724e-05,-2.30487977446653e-05,-0.00010233313952047,76.9999997266617,-147.999998524393,6.78819771972632e-07,1.57079644040287
0.09,2.14810483182271e-05,2.20227642456451e-06,1.56152995988652e-05,76.9999997194458,-147.999998478202,4.69125038760886e-07,1.57079644388024
0.0951941263631686,0.000103007324674041,2.27747473865462e-05,0.00011064156913656,76.9999997129137,-147.999998432178,8.00056356644621e-07,1.5707964471681
0.100388252726337,0.000122438681818717,2.82241450886602e-05,0.000126287389881034,76.9999997011973,-147.999998362488,1.34766885177485e-06,1.57079645293069
0.100388618811805,0.000122435839981267,2.82237831759428e-05,0.000126286587730554,76.9999997011962,-147.999998362482,1.34772057408641e-06,1.57079645293123
0.100388618811806,0.00012243583998126,2.82237831759404e-05,0.000126286587730537,76.9999997011962,-147.999998362482,1.34772057408653e-06,1.57079645293123
0.100463573034681,0.000121570900027418,2.8164592435361e-05,0.000127860339710058,76.999999700989,-147.999998361302,1.35724532481154e-06,1.5707964530326
0.100538527257556,0.000120712400258721,2.81029831947599e-05,0.00012932893840511,76.9999997007801,-147.999998360116,1.36688274176825e-06,1.57079645313469
0.100613481480431,0.000119864070841475,2.80394490165894e-05,0.000130679969095409,76.9999997005698,-147.999998358923,1.37662720202947e-06,1.57079645323751
0.100688435703306,0.000119033014189871,2.79749295562074e-05,0.000131890576450115,76.9999997003578,-147.999998357723,1.38646585922432e-06,1.57079645334107
0.100747803424998,0.000118388805822533,2.79233608175427e-05,0.000132744377748554,76.9999997001889,-147.999998356768,1.39432129117271e-06,1.57079645342361
0.100807171146691,0.000117760300195043,2.78718112191923e-05,0.000133495655393752,76.999999700019,-147.999998355809,1.40222332376644e-06,1.57079645350662
0.101104009755154,0.000114908300762543,2.76210511986022e-05,0.00013559794040075,76.9999996991551,-147.999998350954,1.44216793021859e-06,1.57079645392879
0.101400848363618,0.000112591690732596,2.73861864514072e-05,0.000134989255322747,76.9999996982673,-147.999998345999,1.48219614749348e-06,1.57079645436282
0.102885041405934,0.000104533446398277,2.57971502043979e-05,0.000112931019872969,76.9999996934812,-147.999998319803,1.66616815269488e-06,1.57079645669956
0.10436923444825,9.22682452640147e-05,2.26463609736319e-05,9.16755046754094e-05,76.9999996881586,-147.999998291419,1.81820159113454e-06,1.57079645927752
0.108658353549112,3.24261563815755e-05,9.47166416673483e-06,4.28319170311404e-05,76.9999996705372,-147.999998200536,2.10691097766376e-06,1.57079646770249
0.112947472649973,-2.31712748608498e-05,-2.91800963366605e-06,-1.39387943834723e-05,76.999999651552,-147.999998105315,2.16329045758682e-06,1.57079647669655
0.116473736324987,-5.69980270388618e-05,-1.16421157196441e-05,-5.44440269444458e-05,76.9999996358232,-147.999998027681,2.04215675304725e-06,1.57079648411368
0.12,-7.19529445375853e-05,-1.62768919517761e-05,-7.31536716104086e-05,76.9999996214753,-147.999997956683,1.82980616025326e-06,1.57079649088764
0.12000307004027,-5.64250068991633e-05,-1.6059927794625e-05,-7.05273369846823e-05,76.9999996214634,-147.999997956624,1.82958549777868e-06,1.57079649089326
0.12000614008054,-1.10667163600141e-05,-1.56079723870596e-05,-6.30662534817488e-05,76.9999996214516,-147.999997956566,1.82938286632857e-06,1.57079649089887
0.120021490281892,0.00065263908238597,-9.88369838308223e-06,4.51568625406225e-05,76.9999996213921,-147.999997956271,1.82923286092545e-06,1.57079649092695
0.120036840483243,0.00199772410252818,1.37433506642391e-06,0.000264465792722697,76.9999996213327,-147.999997955973,1.83188926124404e-06,1.57079649095506
0.120066321058753,0.00622529005075061,3.70598197009827e-05,0.000956464619882504,76.9999996212186,-147.999997955383,1.84983123435604e-06,1.57079649100932
0.120095801634264,0.0119497616571104,8.69245466131901e-05,0.00190147459508649,76.999999621104,-147.999997954727,1.89318293579464e-06,1.57079649106462
0.12014048669845,0.0224460209248922,0.00017986730101279,0.00363665345886837,76.9999996209287,-147.999997953517,2.01690945617551e-06,1.57079649115195
0.120185171762637,0.0333428752014149,0.000273085674874879,0.00540006207295528,76.9999996207496,-147.999997951829,2.21901970985643e-06,1.57079649124717
0.120229856826823,0.0437673375556011,0.000355756621951584,0.00702788732795578,76.9999996205655,-147.999997949526,2.49681882529899e-06,1.57079649135251
0.120274541891009,0.0518634350219399,0.00041354399498,0.00826873762539615,76.9999996203743,-147.999997946351,2.83574457814736e-06,1.57079649147211
