,TIME,lamdaFL,lamdaFR,lamdaRL,lamdaRR,fxFL,tauFR,tauRL,tauRR,AX,AY,AngACC,X,Y,R,PSI
369,0.945,0.0646655800488555,0.0634642437723425,0.0944887456273188,0.0944887456273188,3451.84843521128,-0.0580017376371943,0.004840462433647,0.005860021490807,0.345264334886735,0.0973654002425523,0.249170749455656,76.7893680845439,-147.316222816813,0.282873844877291,1.67962814725692
370,0.96,0.0645300492232946,0.0633653034182056,0.0945627144907829,0.0945627144907829,3450.528145571494,-0.0566140551948776,0.004931726945777,0.0059562112158872,0.346873067214403,0.096595828110456,0.230687301561319,76.7792489325118,-147.285586664133,0.286447896539177,1.68389751526403
371,0.975,0.0643898990396507,0.0632658475457094,0.0946339139746597,0.0946339139746597,3449.431332230097,-0.0552657708638546,0.0050231724686523,0.0060520739838929,0.347834249482188,0.0976191386009489,0.223333918351055,76.7688314932931,-147.254214585784,0.289858358370043,1.68821983731694
372,0.99,0.0642582209801286,0.0631712638924849,0.0947026154850092,0.0947026154850092,3448.0698478921886,-0.0538664511401735,0.0051141630140242,0.0061465940678258,0.349369582769347,0.0967738342912612,0.204367014159611,76.7581108741113,-147.2221045314,0.293041071635845,1.69259102205094
373,0.995,0.0643719657038987,0.063452384766489,0.0947331356868022,0.0947331356868022,3447.075066415245,-0.0532932022618716,0.0051216371264167,0.0061501412749756,0.350854206650487,0.0934797889568048,0.165946906541716,76.7544699880151,-147.211236989266,0.293966542526604,1.69405854511715
374,1.0,0.064394772457717,0.0635199346091679,0.0947708093671813,0.0947708093671813,3444.553032573683,-0.0526149493154891,0.0051105695608104,0.0061310704415113,0.351912816162963,0.0922656163945981,0.152254214498419,76.7507956742125,-147.2002868839,0.294782470482738,1.6955303277075
375,1.005,0.0643482572526968,0.0634360385731164,0.0948184738663787,0.0948184738663787,3440.6471320236333,-0.0519113632260419,0.0051030587216306,0.0061162203724997,0.352038857857703,0.0927600348644497,0.158735261575621,76.7470879998331,-147.189254109907,0.295559693697946,1.69700618169707
376,1.01,0.0643185503837306,0.063398081674306,0.0948672798538266,0.0948672798538266,3437.0509437578016,-0.0512707561429725,0.0051194924287975,0.0061302981578788,0.351970131395975,0.0936422255934899,0.166975190520096,76.7433468192326,-147.178138610455,0.296375531220953,1.69848605146434
377,1.015,0.0642900677455488,0.0633746592211148,0.0949031912234079,0.0949031912234079,3435.032145928428,-0.0506876828602607,0.0051541117024496,0.0061663037766964,0.352018138512101,0.0944915476796885,0.171792186132578,76.7395719246273,-147.166940431657,0.297222766633361,1.69997004689414
378,1.02,0.0642499993549123,0.0633413381163863,0.0949132396634308,0.0949132396634308,3435.809677578444,-0.0501420104769585,0.0051951218267203,0.0062099916520188,0.352196480411517,0.0950726719176454,0.172033151952345,76.7357629101947,-147.15565964678,0.298078558105518,1.70145830723109
379,1.035,0.0641240404944504,0.0632641436012809,0.0948839138266374,0.0948839138266374,3444.048808026298,-0.0486239980239789,0.0053207344896692,0.0063439217958253,0.353000767273627,0.0961052611791521,0.163662666151346,76.7241286495814,-147.121321788668,0.300596506290131,1.70594838787293
380,1.05,0.0640080754534259,0.0631957610654301,0.0949002947549038,0.0949002947549038,3445.696128583195,-0.0471847931774567,0.0054313655091553,0.0064593706750112,0.353958570561727,0.0966203689278202,0.151857468407228,76.7121788048769,-147.086240505315,0.302954485994213,1.71047462628015
381,1.065,0.0638930546558056,0.0631137043881086,0.0949750595581266,0.0949750595581266,3440.962510726583,-0.0457969009497615,0.0055294579841266,0.0065593058716625,0.3549748906311,0.0968267547525227,0.138683670945263,76.6999103087019,-147.050415492439,0.305133828559283,1.71503531194805
382,1.08,0.0637837064463226,0.0630462615204997,0.0950486776593076,0.0950486776593076,3437.93907980881,-0.0444153622519808,0.0056181314714063,0.0066474158177528,0.356020934559734,0.0967561832591616,0.124173704832822,76.6873172999096,-147.013845884337,0.307102021442887,1.71962656071845
383,1.095,0.0636747767743519,0.0629849450094005,0.0950750668508297,0.0950750668508297,3438.2530806745413,-0.043042548673932,0.0057024652805454,0.0067298064210986,0.357021104195984,0.096658481710674,0.110636687121205,76.6743973694855,-146.976531193807,0.308863143902308,1.72424632186597
384,1.11,0.0635692851027896,0.0629241393068051,0.095089880664098,0.095089880664098,3438.3228923769097,-0.0416802310640722,0.0057862148010867,0.0068109644364139,0.357994070783486,0.0965552765949731,0.0970913787943274,76.6611456482656,-146.938470495102,0.310421281535611,1.72889045506383
385,1.125,0.0634672478955249,0.0628639452922924,0.0951402039263515,0.0951402039263515,3436.4256605316123,-0.0403287930130268,0.0058681054069299,0.0068894010984698,0.358950196730051,0.0964239246261752,0.0833255919419304,76.6475598037236,-146.899663390097,0.311774537465525,1.73355694631617
386,1.14,0.0633689568062235,0.0628053292565772,0.0951899687825,0.0951899687825,3434.080398137825,-0.0389885444567899,0.0059478139671165,0.0069647661048594,0.359872984524155,0.0962583885428499,0.0697367094845632,76.6336351032389,-146.86010914146,0.312922975074697,1.73824167315103
387,1.155,0.0632702617065531,0.0627447175100972,0.09522355849479,0.09522355849479,3432.754652316002,-0.0376633387714262,0.0060262168765241,0.0070381245134013,0.360759603369513,0.0961008253656292,0.05656275554559,76.6193692748772,-146.819807471583,0.313870266738303,1.74294264500332
388,1.17,0.063179594858732,0.0626947610698696,0.0952488034872097,0.0952488034872097,3431.961683630671,-0.0363496055867779,0.0061023415237585,0.0071083535253207,0.361643239676514,0.0958414761026223,0.0427309228533876,76.6047576581081,-146.77875779331,0.3146133845547,1.74765576946629
389,1.185,0.0630875790551983,0.0626383706228065,0.0952789187088117,0.0952789187088117,3430.6765386517327,-0.0350523681800155,0.0061769486695449,0.0071763842799679,0.362480825915331,0.0956494207040094,0.029832133884691,76.5897980670055,-146.73695993005,0.315157696173478,1.75237907479401
390,1.2,0.0630043410255934,0.0625924364653617,0.0953149508489054,0.0953149508489054,3428.8439472366586,-0.0337683232714928,0.0062486509552367,0.0072406218036097,0.363315753420437,0.0953355434545156,0.0161482943377484,76.5744859608046,-146.694413437969,0.315500700481552,1.75710851690806
391,1.215,0.0629191714823858,0.0625399846084752,0.095346291626101,0.095346291626101,3427.211059670588,-0.0325037610984099,0.0063188732193491,0.0073027735999996,0.364095900895906,0.0951205672402807,0.0037950331714339,76.5588192047635,-146.65111824948,0.315650386395045,1.76184217163917
392,1.23,0.0628434443842165,0.0624993766355778,0.095370112609139,0.095370112609139,3425.948709656225,-0.0312548781266774,0.0063862890752464,0.0073613224758933,0.364881021593239,0.0947558708933898,-0.0095839209567693,76.5427933660199,-146.607074070866,0.315604587223766,1.76657610242178
393,1.245,0.0627645440628044,0.0624506980783704,0.0953945461915624,0.0953945461915624,3424.662493909459,-0.0300279403996016,0.0064522275984102,0.0074178572417113,0.365610703714686,0.0945177240559886,-0.0214289251253836,76.5264063520384,-146.562280941992,0.315372156919656,1.77130844898673
394,1.26,0.0626985544130278,0.0624195906931612,0.0954223600009894,0.0954223600009894,3423.075684892451,-0.0288179715643772,0.0065147401010233,0.0074701496871807,0.366347885921561,0.0941098841945078,-0.0345037800735232,76.5096538629982,-146.516738717801,0.314949637583919,1.77603539421755
395,1.275,0.0626256554829543,0.062373544130195,0.0954486562447994,0.0954486562447994,3421.4877315325325,-0.0276321605634497,0.0065757278462908,0.007520446682699,0.367026911204532,0.0938564087537527,-0.0456457149748102,76.4925338344265,-146.470447551285,0.314348572863591,1.78075515080312
396,1.29,0.0625653541161349,0.0623440495429509,0.0954707708479425,0.0954707708479425,3420.0505864253496,-0.026465480483867,0.0066333848517405,0.0075666954226245,0.367713293672371,0.0934152637471418,-0.0581940759795961,76.4750420854079,-146.42340742791,0.313566266425127,1.78546406566257
397,1.305,0.0625041934570303,0.062309959069713,0.0954923993139515,0.0954923993139515,3418.606527449632,-0.0253193120731292,0.0066884211181281,0.0076097525489196,0.368365572589253,0.0930426840487445,-0.069551183538185,76.4571766314449,-146.37561845712,0.312608180458543,1.79016039230933
398,1.32,0.0624445379639493,0.0622752326173043,0.0955146863348931,0.0955146863348931,3417.100011691401,-0.0241981985729846,0.0067412284407525,0.007650119586531,0.368981661570528,0.0926851288046413,-0.0804441800962655,76.4389333796791,-146.3270808955,0.311484362226975,1.79484067814718
399,1.335,0.062391495573366,0.062248119914346,0.0955349346723931,0.0955349346723931,3415.6353491380164,-0.0231019721715387,0.0067918538990999,0.0076878817565439,0.36957196037697,0.0923250170993606,-0.0909707370154929,76.4203103599629,-146.277794924134,0.310198709233413,1.79950331831128
400,1.35,0.0623399911921261,0.0622204574991036,0.0955539277586965,0.0955539277586965,3414.2454497801414,-0.0220319697589749,0.0068399697310438,0.0077227084584387,0.370146430244139,0.0919509505625921,-0.101226184392127,76.4013035499005,-146.227760977298,0.308757895530638,1.80414511065462
401,1.365,0.0622887071656786,0.0621901239390947,0.095572221528743,0.095572221528743,3412.870838873867,-0.0209878321713135,0.0068857505786998,0.0077548306956442,0.370691959528424,0.0915924848743517,-0.110920976352962,76.3819109882494,-146.176979339092,0.307166773330405,1.80876456168627
402,1.38,0.0622437342845169,0.0621667806565389,0.095590022953681,0.095590022953681,3411.4490074734404,-0.0199691895973877,0.0069285789900382,0.0077835884580917,0.371220692859795,0.091194160302671,-0.120584609878949,76.362128751707,-146.125450528288,0.305430572425819,1.81335868442108
403,1.395,0.0621982501938793,0.0621400020823302,0.0956069841915596,0.0956069841915596,3410.0402605362665,-0.0189764359873832,0.0069690445776112,0.0078096846301608,0.371719932078681,0.0908450846718879,-0.129332876951358,76.3419549046192,-146.073174915696,0.303556206234402,1.81792609980305
404,1.41,0.0621586134110007,0.0621196153959292,0.0956228552026915,0.0956228552026915,3408.682580957912,-0.0180094893751295,0.0070066873403958,0.0078326398924516,0.372202161451827,0.0904497312481396,-0.138130573054779,76.3213856192706,-146.020153126666,0.301550106510231,1.82246407266215
405,1.425,0.0621181065357923,0.0620956627379652,0.0956377277092267,0.0956377277092267,3407.3793700126994,-0.0170688537952707,0.0070422155061281,0.0078532857604187,0.372653743680559,0.0901242123257027,-0.145843920805925,76.300418958479,-145.966385625734,0.299420302739117,1.82697136366999
406,1.44,0.0620836587201712,0.0620784761780211,0.0956517602802785,0.0956517602802785,3406.0849370529727,-0.0161540322775294,0.0070750365500855,0.0078709933032357,0.373090895637027,0.0897453430486768,-0.153706796198016,76.2790511640086,-145.91187315479,0.297173291688059,1.83144552692282
407,1.455,0.0620478899104762,0.0620572583167482,0.0956649362630546,0.0956649362630546,3404.8312705136104,-0.0152654373874819,0.0071059448224044,0.0078866847672352,0.373496608244734,0.0894553588096756,-0.160332766212518,76.257280277404,-145.856616273052,0.29481799449608,1.8358854727702
408,1.47,0.0620178156552815,0.0620423891201594,0.095677050777105,0.095677050777105,3403.6212547832747,-0.0144022779330086,0.0071343196852905,0.0078996997489002,0.373889004494117,0.0891086827278708,-0.167166192148549,76.2351025869835,-145.800615843281,0.292361229538398,1.84028906701471
409,1.485,0.0619863999543791,0.0620238299702159,0.0956881253757591,0.0956881253757591,3402.483742535242,-0.013564805772913,0.0071610435673406,0.0079110520614,0.374249178135379,0.088869253255859,-0.17262496698882,76.2125160918191,-145.743872520847,0.289812788587158,1.84465538146224
410,1.5,0.0619602903683915,0.0620111747824378,0.0956980411724788,0.0956980411724788,3401.390495478979,-0.012752016134787,0.0071855183224664,0.00792010594561,0.374597465388475,0.0885728958985995,-0.178332336067158,76.1895170963367,-145.686387298599,0.287179995621308,1.84898261956764
