TIME,STRA
0,3.01289847826697
5.74540024354647e-30,3.01289847826698
4.36651296554905e-15,3.01289847826699
8.7330259310981e-15,3.01289847826698
3.05655907588433e-14,3.01289847826696
5.23981555865885e-14,3.01289847826698
1.61560979725315e-13,3.01289847826698
2.70723803864041e-13,3.01289847826698
8.16537924557671e-13,3.01289847826698
1.3623520452513e-12,3.01289847826698
4.09142264871946e-12,3.01289847826696
6.82049325218761e-12,3.01289847826698
2.04658462695284e-11,3.01289847826699
3.41111992868691e-11,3.01289847826698
1.02337964373573e-10,3.01289847826699
1.70564729460277e-10,3.01289847826698
5.11698554893796e-10,3.01289847826699
8.52832380327315e-10,3.01289847826698
2.55850150749491e-09,3.01289847826696
4.26417063466251e-09,3.01289847826698
1.27925162705005e-08,3.01289847826698
2.13208619063385e-08,3.01289847826698
6.39625900855284e-08,3.01289847826698
1.06604318264718e-07,3.01289847826698
3.19812959160668e-07,3.01289847826698
5.33021600056617e-07,3.01289847826698
1.59906480453636e-06,3.01289847826698
2.66510800901611e-06,3.01289847826698
7.99532403141485e-06,3.01289847826696
1.33255400538136e-05,3.01289847826698
3.8248948088766e-05,3.01289847826699
6.31723561237184e-05,3.0128984782671
0.000115619496134402,3.01289847826769
0.000168066636145085,3.01289847826911
0.00024729710620468,3.01289847827353
0.000326527576264276,3.01289847828188
0.000463497631022237,3.01289847830827
0.000600467685780198,3.01289847835517
0.000817807420749802,3.01289847848095
0.000821422227650235,3.01289847848365
0.000825037034550669,3.01289847848635
0.000843111069052837,3.01289847850022
0.000861185103555005,3.01289847851472
0.000951555276065845,3.01289847859574
0.00104192544857669,3.01289847869216
0.00145153551631409,3.01289847935004
0.0018611455840515,3.01289848042342
0.00269973031960632,3.01289848409589
0.00353831505516114,3.01289849024547
0.00437689979071596,3.01289849936995
0.00521548452627078,3.01289851272076
0.00583549631719196,3.01289852562371
0.00645550810811314,3.01289854140164
0.00707551989903432,3.01289855980515
0.0076955316899555,3.01289857967805
0.00831554348087668,3.01289859999916
0.00893555527179786,3.01289861848984
0.00955556706271904,3.01289863410106
0.0101755788536402,3.01289864552051
0.0107955906445614,3.01289865286158
0.0114156024354826,3.01289865721478
0.0123153369873465,3.01289866020465
0.0132150715392104,3.01289866098997
0.0138282075412103,3.01289866004813
0.0144413435432102,3.01289865713247
0.0150544795452101,3.01289865195274
0.01566761554721,3.01289864469475
0.0162807515492099,3.0128986359707
0.0168938875512098,3.01289862696429
0.0175070235532097,3.0128986179358
0.0181201595552096,3.01289860865302
0.0190004607661956,3.01289859383846
0.0198807619771816,3.01289857662977
0.0207610631881677,3.0128985578192
0.0216413643991537,3.01289853908917
0.0225216656101397,3.01289852063513
0.0234019668211257,3.01289850185724
0.0249007580810607,3.01289846855576
0.0263995493409957,3.01289843561861
0.0281997746704978,3.01289839851694
0.03,3.01289836577476
0.0330149778682997,3.01289832364454
0.0360299557365993,3.01289830318163
0.0399421414159776,3.01289830816573
0.0438543270953559,3.01289833467515
0.0477665127747341,3.01289836954834
0.0516786984541124,3.01289838984073
0.0522874496728258,3.01289839154256
0.0528962008915392,3.01289839260439
0.0549217516420361,3.01289839165628
0.056947302392533,3.01289838426357
0.0584736511962665,3.01289837466798
0.06,3.01289836223929
0.0640684294640437,3.01289831934235
0.0681368589280874,3.01289827084375
0.0738743031008751,3.01289820548625
0.0796117472736628,3.01289816207256
0.0848058736368314,3.0128981429091
0.09,3.01289813464616
0.0951941263631686,3.01289812839948
0.100388252726337,3.01289811154251
0.100388618811805,3.01289811154076
0.100388618811806,3.01289811154077
0.100463573034681,3.01289811121935
0.100538527257556,3.01289811089469
0.100613481480431,3.01289811056675
0.100688435703306,3.0128981102354
0.100747803424998,3.01289810997054
0.100807171146691,3.01289810970351
0.101104009755154,3.01289810833477
0.101400848363618,3.01289810690912
0.102885041405934,3.01289809898244
0.10436923444825,3.01289808992134
0.108658353549112,3.01289805906529
0.112947472649973,3.01289802498827
0.116473736324987,3.01289799634115
0.12,3.01289797024815
0.12000307004027,3.01289797022657
0.12000614008054,3.01289797020495
0.120021490281892,3.01289797009716
0.120036840483243,3.01289796999051
0.120066321058753,3.01289796979363
0.120095801634264,3.01289796962239
0.12014048669845,3.01289796944762
0.120185171762637,3.01289796945962
0.120229856826823,3.01289796971203
0.120274541891009,3.01289797030549
0.120337138773164,3.01289797178537
0.120399735655319,3.01289797406161
0.120426801025037,3.01289797528606
0.120453866394754,3.01289797663409
0.120507200708603,3.01289797957847
0.120560535022451,3.01289798272674
0.120641427463125,3.01289798757222
0.120666230424863,3.01289798897602
0.120666230424864,3.01289798897603
0.12066723601056,3.01289798903343
0.120667236010561,3.01289798903342
0.120748128451234,3.01289799333696
0.120829020891908,3.01289799702403
0.120909913332581,3.01289800018175
0.120990805773254,3.01289800305407
0.121049782755229,3.01289800502058
0.121108759737204,3.01289800689452
0.121148071169658,3.01289800806705
0.121187382602111,3.0128980091054
0.121267415430792,3.0128980105428
0.121340910543918,3.01289801058474
0.121340910543919,3.01289801058476
0.121341123645105,3.01289801058318
0.121341336746291,3.01289801058165
0.121342402252222,3.01289801057351
0.121343467758153,3.01289801056512
0.121347861906789,3.01289801052681
0.121352256055425,3.01289801048278
0.121374226798607,3.0128980101738
0.121396197541789,3.0128980097116
0.121443032594654,3.01289800819696
0.121489867647519,3.01289800594859
0.121536702700384,3.01289800297436
0.12158353775325,3.01289799931385
0.12164055639388,3.012897993983
0.12169757503451,3.01289798778372
0.121754593675141,3.01289798074105
0.121811612315771,3.01289797283751
0.121846262005644,3.01289796759698
