TIME,AX,AY,AngACC,X,Y,R
0,0,1.30673615416864e-17,-1.53776449275335e-16,77,-148,0
5.74548004963942e-30,-9.70516541135702e-31,1.30673615416867e-17,-1.53776449275331e-16,77,-148,-8.8351952140185e-46
4.36651296554905e-15,-7.3758380910382e-16,2.54126510308583e-16,2.42847299571303e-15,77,-148,4.96624598135513e-30
8.7330259310981e-15,-1.47516761820562e-15,4.95185659074817e-16,5.01072244069429e-15,77,-148,2.1207917644513e-29
3.05655907588433e-14,-5.16308666368424e-15,1.70048140289607e-15,1.79219696654944e-14,77,-148,2.71547661186084e-28
5.23981555865885e-14,-8.85100570911227e-15,2.90577714670079e-15,3.08332168901173e-14,77,-148,8.03773046767551e-28
1.61560979725315e-13,-2.72906009354936e-14,8.93225586547637e-15,9.53894530105754e-14,77,-148,7.69318460511601e-27
2.70723803864041e-13,-4.57301961606101e-14,1.49587345838386e-14,1.59945689126606e-13,77,-148,2.16297372138155e-26
8.16537924557671e-13,-1.37928172267222e-13,4.50911281694495e-14,4.82726869640339e-13,77,-148,1.97019615992913e-25
1.3623520452513e-12,-2.30126148342214e-13,7.52235217447267e-14,8.05508050043376e-13,77,-148,5.4858802094999e-25
4.09142264871946e-12,-6.91116028242894e-13,2.25885489466106e-13,2.41941395039812e-12,77,-148,4.94910793594687e-24
6.82049325218761e-12,-1.1521059073531e-12,3.76547456929142e-13,4.03331984798546e-12,77,-148,1.37540909952937e-23
2.04658462695284e-11,-3.45705529104708e-12,1.12985729036916e-12,1.21028492944111e-11,77,-148,1.23845953150002e-22
3.41111992868691e-11,-5.76200465497927e-12,1.88316711735057e-12,2.01723786716515e-11,77,-148,3.44049392651011e-22
1.02337964373573e-10,-1.72867511782132e-11,5.64971615537856e-12,6.0520024520075e-11,77,-148,3.09674021194122e-21
1.70564729460277e-10,-2.88114972074015e-11,9.41626503194123e-12,1.00867668638866e-10,77,-148,8.60222030708289e-21
5.11698554893796e-10,-8.64352199426324e-11,2.82490069927661e-11,3.02605863288235e-10,77,-148,7.74214551193728e-20
8.52832380327315e-10,-1.44058930326613e-10,4.70817449169219e-11,5.04344014696387e-10,77,-148,2.15060402102054e-19
2.55850150749491e-09,-4.32177296974397e-10,1.41245373986573e-10,1.51303412310676e-09,77,-148,1.93555021940921e-18
4.26417063466251e-09,-7.20295354827095e-10,2.35408902135007e-10,2.52172315043679e-09,77,-148,5.37653037515415e-18
1.27925162705005e-08,-2.16088101174355e-09,7.06225028922223e-10,7.5651520693619e-09,77,-148,4.8388711201842e-17
2.13208619063385e-08,-3.60145894705419e-09,1.17703863211739e-09,1.2608553955034e-08,77,-148,1.34412842208499e-16
6.39625900855284e-08,-1.08042327469278e-08,3.531068777126e-09,3.78251576946208e-08,77,-148,1.20970336615476e-15
1.06604318264718e-07,-1.80068132905835e-08,5.88503576213468e-09,6.30410848223696e-08,77,-148,3.36025407621467e-15
3.19812959160668e-07,-5.40168105926897e-08,1.76539211517409e-08,1.89110547540418e-07,77,-148,3.02407341884084e-14
5.33021600056617e-07,-9.00219494876537e-08,2.94212187689035e-08,3.15162997425034e-07,77,-148,8.39978771202631e-14
1.59906480453636e-06,-2.69973946966254e-07,8.82336235735563e-08,9.45167089070883e-07,77,-148,7.55784471484753e-13
2.66510800901611e-06,-4.49801113695453e-07,1.47005239019487e-07,1.57473368445552e-06,77,-148,2.09886943172569e-12
7.99532403141485e-06,-1.34696233909678e-06,4.40218289871877e-07,4.71563523438602e-06,77,-148,1.88638703415368e-11
1.33255400538136e-05,-2.24058449540185e-06,7.32275707502488e-07,7.8440883635834e-06,77,-148,5.23259942959297e-11
3.99766201658073e-05,-6.64316610608292e-06,2.17118576313944e-06,2.32546810430586e-05,77,-148,4.66830381200268e-10
6.6627700277801e-05,-1.09072295517783e-05,3.56494777254061e-06,3.81733158650112e-05,77,-148,1.28323857634094e-09
0.000142286977263547,-2.19581369791227e-05,7.17838025764986e-06,7.67636535165531e-05,76.9999999999997,-148.000000000001,5.63550067752931e-09
0.000217946254249293,-3.08819434090519e-05,1.00996834840788e-05,0.000107742464951586,76.9999999999991,-148.000000000003,1.25207327105242e-08
0.000316009852314759,-4.14858483195739e-05,1.47104429417823e-05,0.000156333117219138,76.9999999999973,-148.000000000008,2.54716493872706e-08
0.000414073450380225,-4.89391463502985e-05,1.9015299126821e-05,0.000201022031884011,76.9999999999942,-148.000000000017,4.29305841747955e-08
0.000579447287373278,-6.99138183410232e-05,2.56024514161014e-05,0.000267344411272347,76.9999999999847,-148.000000000044,8.16720916369594e-08
0.000744821124366331,-8.83176209671955e-05,3.13917489999991e-05,0.000322385661700183,76.9999999999681,-148.00000000009,1.30128696813007e-07
0.00102216811032013,-0.000113682851715544,3.94143436455592e-05,0.00038998966207568,76.999999999921,-148.000000000221,2.28974586899363e-07
0.00129951509627392,-0.000132775951325941,4.55405264062079e-05,0.000429022752794814,76.9999999998438,-148.00000000044,3.41248661604966e-07
0.00179675092541408,-0.000153000942371346,5.23025822670699e-05,0.00043705428449998,76.999999999619,-148.000000001082,5.56773204389819e-07
0.00229398675455423,-0.000158930661534882,5.47013325281105e-05,0.000389809012131511,76.9999999992693,-148.000000002089,7.57832711580123e-07
0.00297760978966574,-0.000155814628749756,5.42893887612288e-05,0.000252524923787884,76.9999999985777,-148.000000004084,9.7752059101044e-07
0.00297979104592956,-0.000155793227355407,5.42828718183025e-05,0.000251976675123256,76.9999999985751,-148.000000004092,9.7807081464999e-07
0.00298197230219337,-0.000155771879958658,5.42763950818171e-05,0.000251428228029483,76.9999999985725,-148.000000004099,9.78619842128032e-07
0.00299287858351243,-0.000155665915633553,5.42446006609595e-05,0.000248683028354098,76.9999999985594,-148.000000004137,9.81347019548279e-07
0.0030037848648315,-0.000155561147618685,5.42137543455553e-05,0.00024593292264252,76.9999999985463,-148.000000004175,9.84044221115001e-07
0.00305831627142682,-0.000155050548045668,5.40719842488182e-05,0.00023211112068588,76.9999999984796,-148.000000004367,9.97078472432306e-07
0.00311284767802215,-0.000154550314356376,5.39465545175779e-05,0.000218179009300597,76.9999999984113,-148.000000004564,1.0093549617157e-06
0.00338550471099876,-0.00015159630549984,5.33271383959091e-05,0.000147639298380919,76.9999999980466,-148.000000005616,1.05922243337892e-06
0.00365816174397538,-0.00014633500218251,5.20851259644246e-05,7.90908112248141e-05,76.9999999976432,-148.000000006776,1.09022136788938e-06
0.00407011228425949,-0.000130472519668211,4.75035474475135e-05,-9.1124036602767e-06,76.999999996963,-148.000000008729,1.1045217913775e-06
0.0044820628245436,-9.93595054388559e-05,3.71606927234873e-05,-5.99111462661752e-05,76.9999999962094,-148.000000010882,1.09283497979527e-06
0.00508452744905582,-2.4392133272301e-05,1.0557221396941e-05,-5.90242829323974e-05,76.9999999950101,-148.000000014291,1.05699908300745e-06
0.00568699207356805,6.42437096872662e-05,-2.12620175932021e-05,-5.61746213331592e-05,76.9999999937977,-148.00000001772,1.02249163574358e-06
0.00628945669808027,0.000134788751436559,-4.66743993134833e-05,-0.000106444593410682,76.9999999926393,-148.000000020981,9.73626785991467e-07
0.0068919213225925,0.000137025287481959,-4.82576403513682e-05,-0.000184076862009521,76.999999991625,-148.000000023827,8.83405302972355e-07
0.00749438594710472,7.30952825658903e-05,-2.70234332250693e-05,-0.000183907539123333,76.9999999907502,-148.000000026277,7.72188788762639e-07
0.00809685057161695,1.11440965661358e-05,-4.77049075413997e-06,-0.000100801527030685,76.999999989957,-148.000000028503,6.94630372773534e-07
0.00869931519612917,3.56518345949774e-06,8.56645982994102e-07,-1.41636753866372e-05,76.9999999892075,-148.000000030606,6.60756976886722e-07
0.0093017798206414,6.56839364991965e-05,-1.84689554655312e-05,-9.84546201724093e-05,76.9999999884909,-148.00000003259,6.09922348678587e-07
0.00990424444515363,0.00010775086094877,-3.50797355592719e-05,-0.000163305335165486,76.9999999878387,-148.00000003436,5.30616611981642e-07
0.0105067090696659,7.93829456334111e-05,-2.80514215317242e-05,-0.000125470913975966,76.9999999872842,-148.000000035832,4.53786842205951e-07
0.0111091736941781,3.91043596083047e-05,-1.30446982541571e-05,-8.74298711816611e-05,76.9999999868151,-148.00000003705,3.89915168183003e-07
0.0117116383186903,5.18006911536677e-05,-1.41967412551715e-05,-0.000108240330228223,76.9999999864086,-148.000000038069,3.2515064640359e-07
0.0123141029432025,8.56758488683764e-05,-2.53860600319321e-05,-0.000128610517293852,76.9999999860688,-148.000000038868,2.53705232692795e-07
0.0129165675677148,8.95252877090352e-05,-2.88005132952721e-05,-0.000126804561327767,76.9999999858138,-148.000000039388,1.78959898588396e-07
0.0138790613341568,5.64542995160963e-05,-1.75888584135715e-05,-9.37578753871862e-05,76.9999999855797,-148.000000039665,7.30448336216598e-08
0.0148415551005988,5.91752692408191e-05,-1.64719150331714e-05,-9.31820074518762e-05,76.9999999855286,-148.000000039337,-2.20515320900831e-08
0.0158040488670409,7.3594201824233e-05,-2.17643060445481e-05,-9.64871253062852e-05,76.9999999856557,-148.000000038405,-1.13309334845204e-07
0.0167665426334829,7.36507379953325e-05,-2.26643517734773e-05,-0.000102596893524802,76.9999999859712,-148.000000036839,-2.09561251249145e-07
0.0181962150891943,4.45125683328862e-05,-1.21249818920725e-05,-5.23688185706487e-05,76.9999999867537,-148.000000033451,-3.19816400844424e-07
0.0196258875449058,4.28167631942371e-05,-1.18964154282474e-05,-5.15697301703022e-05,76.9999999878348,-148.000000029028,-4.05719993795011e-07
0.0210555600006172,3.82327312343541e-05,-1.19607849954955e-05,-4.84643869346647e-05,76.9999999891853,-148.000000023678,-4.7735735255761e-07
0.0224852324563286,2.45204995940586e-05,-7.97940834231399e-06,-3.30700918665223e-05,76.9999999907398,-148.000000017658,-5.32756075775483e-07
0.025738265040703,-7.932999007265e-06,1.45470743005508e-06,6.45331240480692e-06,76.9999999946816,-148.000000002756,-5.75572758844416e-07
0.0289912976250773,-2.7607906526263e-05,6.64614572950326e-06,2.61020268899149e-05,76.9999999984997,-147.999999988667,-5.33237813010563e-07
0.0294956488125387,-3.00281869390122e-05,7.44568569384386e-06,3.05424241001048e-05,76.9999999990734,-147.999999986582,-5.18952999595306e-07
0.03,-3.27698231752277e-05,8.42612791455501e-06,3.4857813703637e-05,76.9999999996279,-147.999999984573,-5.02471008984761e-07
0.0319008747255672,-4.0282775664276e-05,1.08823631359877e-05,4.56748653849115e-05,77.0000000015111,-147.999999977791,-4.25915782696886e-07
0.0338017494511344,-4.35981110641294e-05,1.24108407996348e-05,5.54942127912362e-05,77.0000000030083,-147.999999972415,-3.30072529433983e-07
0.0372074952898379,-4.19573578528288e-05,1.28392520191905e-05,6.1621699296098e-05,77.000000004625,-147.999999966487,-1.3033081921477e-07
0.0406132411285413,-3.25502149657298e-05,1.07426386710859e-05,5.54409870487265e-05,77.0000000049002,-147.999999964908,6.21286599618719e-08
0.0440189869672448,-1.96988429229706e-05,6.74882770494958e-06,3.51028120390386e-05,77.0000000040036,-147.999999967,2.16387801990447e-07
0.0474247328059482,-6.32939762280581e-06,2.31299008474382e-06,1.1800147053862e-05,77.0000000024396,-147.999999971056,2.94599842418276e-07
0.0508304786446517,6.80913013128741e-06,-1.72266823487966e-06,-9.3640658791906e-06,77.0000000005222,-147.999999976088,2.98682533683091e-07
0.0542362244833551,1.77058480445676e-05,-5.26197940204576e-06,-2.79060293775078e-05,76.9999999988544,-147.999999980203,2.36682719514246e-07
0.0546267260839043,1.71886799837856e-05,-5.27371130907952e-06,-2.73061923695038e-05,76.9999999986815,-147.99999998061,2.25911360531284e-07
0.0550172276844534,1.83820737713261e-05,-5.59326381246568e-06,-2.97934187461725e-05,76.9999999985166,-147.999999980989,2.1456465752701e-07
0.0561163232974281,2.255203759414e-05,-6.64581076231962e-06,-3.47154094930523e-05,76.9999999981001,-147.999999981898,1.79078122004196e-07
0.0572154189104028,2.30729363016182e-05,-6.92708710731498e-06,-3.52056393790436e-05,76.9999999977605,-147.999999982551,1.4145301828041e-07
0.0586077094552014,2.43600428539848e-05,-7.35763919956333e-06,-3.81007172692407e-05,76.9999999974468,-147.99999998299,9.03834256476317e-08
0.06,2.50291258454334e-05,-7.49769418271585e-06,-3.73175642422133e-05,76.9999999972719,-147.999999982967,3.87222888721046e-08
0.0636421886037436,2.13833246652854e-05,-6.60062829655774e-06,-3.2490471863647e-05,76.9999999974564,-147.999999980787,-8.85572179404108e-08
0.0672843772074871,1.55547845352458e-05,-4.77896513509097e-06,-2.18563974220985e-05,76.9999999984262,-147.999999976033,-1.84054073251707e-07
0.0717523937288251,1.69881341476939e-06,-1.0574306072437e-06,-5.17502162168045e-06,77.000000000387,-147.999999967765,-2.44332810348405e-07
0.0762204102501631,-7.53780226159372e-06,1.77913454216437e-06,8.1517054935967e-06,77.0000000025068,-147.999999959229,-2.40144406061615e-07
0.0806884267715011,-1.40215768385772e-05,3.96330515264547e-06,1.85745060566829e-05,77.0000000044253,-147.999999951614,-1.8019855639727e-07
0.0851564432928391,-1.48542946316884e-05,4.50225933430008e-06,2.17223568621951e-05,77.0000000056374,-147.999999946471,-9.55128928988638e-08
0.0875782216464195,-1.31210936049891e-05,4.11826868483367e-06,2.03166881333016e-05,77.0000000059787,-147.999999944756,-4.457478502191e-08
0.09,-1.03682546541715e-05,3.39425890447479e-06,1.70264346635609e-05,77.0000000060956,-147.999999943754,-1.0584580007011e-10
0.0947696122831137,-3.52079390244725e-06,1.33748136623214e-06,6.62391592932747e-06,77.0000000058376,-147.999999943265,5.62833776373735e-08
0.0995392245662274,2.91216008139186e-06,-6.71053031713914e-07,-3.42630599436803e-06,77.0000000053552,-147.99999994334,6.41850459170016e-08
0.104308836849341,7.62810080958993e-06,-2.16635994852636e-06,-1.08939278376499e-05,77.0000000049183,-147.999999943111,2.98514375513626e-08
0.109078449132455,8.82530357929163e-06,-2.65009674589042e-06,-1.31587678184647e-05,77.0000000049219,-147.999999941347,-2.34343722048996e-08
0.109078595802849,8.82528631350027e-06,-2.65009341389865e-06,-1.3158726283171e-05,77.0000000049219,-147.999999941347,-2.34363858155967e-08
0.10907859580285,8.82528631350011e-06,-2.6500934138992e-06,-1.31587262831765e-05,77.0000000049219,-147.999999941347,-2.34363858156089e-08
0.109195119300373,8.89438160440656e-06,-2.6559339485836e-06,-1.29701089049671e-05,77.0000000049276,-147.999999941285,-2.49586523665e-08
0.109311642797897,8.94247177033083e-06,-2.6588465895423e-06,-1.2834061352464e-05,77.0000000049336,-147.999999941221,-2.64630543601038e-08
0.10942816629542,8.96041650813784e-06,-2.65768234704041e-06,-1.27726999138781e-05,77.0000000049399,-147.999999941156,-2.79548752618204e-08
0.109544689792944,8.93891369021531e-06,-2.65164655426928e-06,-1.27973818299036e-05,77.0000000049466,-147.99999994109,-2.94462793562171e-08
0.109636984220158,8.89530195774582e-06,-2.64383999564073e-06,-1.28678400444885e-05,77.0000000049522,-147.999999941037,-3.06306471460649e-08
0.109729278647372,8.83487654067529e-06,-2.63476472722162e-06,-1.29540317254338e-05,77.000000004958,-147.999999940984,-3.18224930352997e-08
0.110190750783441,8.54810496627694e-06,-2.60438524972143e-06,-1.30732242301362e-05,77.0000000049902,-147.999999940703,-3.7829421965958e-08
0.110652222919511,8.44609396673143e-06,-2.5919388896492e-06,-1.27500822608936e-05,77.0000000050278,-147.999999940405,-4.37542699868019e-08
0.112877222482147,7.52798584589655e-06,-2.32009791128071e-06,-1.11799790912014e-05,77.0000000052822,-147.99999993873,-7.03845892795966e-08
0.115102222044783,5.83302219431829e-06,-1.88170011298048e-06,-9.11323947035496e-06,77.0000000056434,-147.999999936715,-9.27793381486681e-08
0.117551111022392,3.65510585876676e-06,-1.27637240877907e-06,-6.12216842836555e-06,77.0000000061464,-147.999999934168,-1.11439317292073e-07
0.12,1.33830710688919e-06,-5.99958720792714e-07,-2.8502705137843e-06,77.0000000067165,-147.999999931431,-1.22312648195965e-07
0.125923146951618,-3.39869259721978e-06,8.50996405336449e-07,4.0354952491122e-06,77.0000000081565,-147.999999924757,-1.18650817537057e-07
0.128160489201435,-4.44443710643439e-06,1.19989874121973e-06,5.73043243013922e-06,77.0000000086323,-147.9999999225,-1.10259068567559e-07
0.128160489201437,-4.44443710643494e-06,1.19989874121891e-06,5.73043243013045e-06,77.0000000086323,-147.9999999225,-1.10259068567551e-07
0.128180858059176,0.00352267479294023,-4.9249832952434e-05,-0.000766714038246416,77.0000000086368,-147.999999922476,-1.17898451459155e-07
0.128201226916915,0.0100978193388103,-0.000156625579438188,-0.0022783173232346,77.0000000086417,-147.999999922429,-1.51382726702042e-07
0.128221595774655,0.0180325946854117,-0.000294439889514619,-0.00414836636548484,77.0000000086473,-147.999999922343,-2.16888161881075e-07
0.128241964632394,0.0258496516847595,-0.000411461424717356,-0.00566263115930789,77.0000000086541,-147.999999922178,-3.15617525945681e-07
0.128262333490133,0.0333669001530767,-0.000491686981889464,-0.00659243714063031,77.0000000086624,-147.999999921914,-4.40524524829681e-07
0.128282702347873,0.0407455598841563,-0.000532015309800491,-0.00688096860599401,77.0000000086727,-147.999999921509,-5.75598504878637e-07
0.128303071205612,0.0478027183626133,-0.000553967499828621,-0.00686093955266072,77.0000000086851,-147.999999920944,-7.15354575178136e-07
0.128323440063351,0.0523521678285573,-0.00062231548036941,-0.00815788661218438,77.0000000086999,-147.999999920183,-8.72717819872655e-07
0.128343808921091,0.0511138052183385,-0.000777493298544985,-0.0105757249412792,77.0000000087172,-147.99999991922,-1.06335495621818e-06
0.12835806457037,0.0462280140226943,-0.000972477245590497,-0.0128858330579802,77.0000000087312,-147.999999918424,-1.2305082340688e-06
0.12837232021965,0.0404944258691737,-0.00125479509814179,-0.0159260138583484,77.0000000087473,-147.999999917538,-1.43758310510578e-06
0.128399847168894,0.0289997728156599,-0.00203634451973549,-0.0243798405080107,77.0000000087865,-147.999999915611,-1.99190190927954e-06
0.128427374118137,0.0176053625425448,-0.00301694578671841,-0.0349552938448859,77.0000000088424,-147.999999913483,-2.8181499107682e-06
0.128454901067381,0.00642140413871507,-0.00408250954600109,-0.045837987302556,77.0000000089199,-147.999999911209,-3.93118385108778e-06
0.128482428016625,0.000816234639334427,-0.00500965920400692,-0.0515984105612479,77.0000000090286,-147.999999908884,-5.24909304758216e-06
0.128486167764933,0.000593425824288547,-0.0051234735712146,-0.0519775021459616,77.0000000090458,-147.999999908564,-5.4427682644244e-06
0.128489582770595,0.00066246630435388,-0.00522246751788427,-0.0522711346415226,77.0000000090622,-147.999999908272,-5.62077309258974e-06
0.128492997776257,0.000978562828775714,-0.00531645565468175,-0.0525653353916283,77.0000000090791,-147.99999990798,-5.79978198058175e-06
0.12850389362922,0.00320429831343317,-0.00558148914540482,-0.0536398412086536,77.0000000091373,-147.999999907047,-6.37837977612674e-06
0.128514789482184,0.00640355961230869,-0.00579450265206178,-0.0547168258372207,77.0000000092021,-147.99999990611,-6.96870336740331e-06
0.128527943189357,0.0109452442067863,-0.00598792614821149,-0.0557584391739405,77.0000000092892,-147.999999904968,-7.69532898179048e-06
0.128541096896529,0.0155568184216631,-0.00613081311747213,-0.0563251621036812,77.0000000093864,-147.999999903806,-8.43146064579184e-06
0.12856045083071,0.0222468419703018,-0.00628820738962858,-0.0566219503133997,77.0000000095484,-147.999999902048,-9.52441060641977e-06
0.128579804764891,0.0289398123860215,-0.0064701522381854,-0.057168217816812,77.0000000097337,-147.999999900203,-1.06263472098232e-05
0.128599158699071,0.0355490889284988,-0.00672517841997883,-0.0585319696527631,77.0000000099426,-147.999999898257,-1.17456347761362e-05
0.128618512633252,0.0415434808572351,-0.00712841726296092,-0.0622782527808121,77.0000000101767,-147.999999896176,-1.29222834338448e-05
0.128655870184376,0.0420107733444912,-0.00831703079087287,-0.0752467092841181,77.0000000107055,-147.999999891745,-1.54910076299886e-05
0.128671554079443,0.0372767652564162,-0.00894324377719278,-0.0821262447037862,77.0000000109601,-147.999999889716,-1.67252431902114e-05
0.128688557418459,0.0306616818546581,-0.00963823414859129,-0.0882150791654384,77.0000000112606,-147.999999887417,-1.81735367606917e-05
0.128705560757476,0.0237486132292301,-0.0103033044569735,-0.0934413776959434,77.0000000115887,-147.999999885035,-1.97155115662682e-05
0.128729533388524,0.0138221866791709,-0.0111470324644834,-0.0990057985563108,77.000000012101,-147.999999881564,-2.20229100074477e-05
0.128753506019573,0.00486498248084008,-0.0118440250831153,-0.100795941581104,77.0000000126766,-147.999999878023,-2.44029387478237e-05
0.128777478650621,0.000147496508100966,-0.0123938271002205,-0.0975775558398194,77.0000000133179,-147.999999874439,-2.67808403662286e-05
0.128779098137813,7.30287916785269e-05,-0.0124257565843743,-0.0971561424091868,77.0000000133636,-147.999999874196,-2.6938524826712e-05
0.128780717625005,4.88540003121283e-05,-0.012456934029531,-0.0967267244308236,77.0000000134098,-147.999999873954,-2.70955181077745e-05
0.128788815060965,0.000634215300762178,-0.0126013518048938,-0.094663045022037,77.0000000136451,-147.999999872741,-2.78703790502211e-05
