TIME,VX,VY,R,Fz_1,Fz_2,Fz_3,Fz_4,omega_1,omega_2,omega_3,omega_4,slip_1,slip_2,slip_3,slip_4,TAU_1,TAU_2,TAU_3,TAU_4
6.82049325218761e-12,-3.81155067502485e-23,1.3119770065422e-23,1.43769571379705e-23,3.44625007411058e-24,3.44625007411058e-24,1.76712797822277e-21,1.76712797822277e-21,5.36224767800341e-21,5.36224767800341e-21,5.36224767800341e-21,5.36224767800341e-21,2.75313893823767e-19,2.77611854263135e-19,2.73042184333019e-19,2.76061345331993e-19,-7.70205148642306e-22,-2.37879562468608e-22,1.48250420329963e-21,1.48250420329963e-21
2.04658462695284e-11,-3.43185985646691e-22,1.18123084668394e-22,1.29454141242611e-22,3.1029750165546e-23,3.1029750165546e-23,1.59109406956206e-20,1.59109406956206e-20,4.8280899126824e-20,4.8280899126824e-20,4.8280899126824e-20,4.8280899126824e-20,2.47888610297755e-18,2.49957753836915e-18,2.45843144696372e-18,2.48561681662467e-18,-6.93564759425188e-21,-2.1419178495002e-21,1.33505311979675e-20,1.33505311979675e-20
3.41111992868691e-11,-9.53375759770445e-22,3.28144767252894e-22,3.59629022377591e-22,8.62018022108017e-23,8.62018022108017e-23,4.42008300509569e-20,4.42008300509569e-20,1.3412506971975e-19,1.3412506971975e-19,1.3412506971975e-19,1.3412506971975e-19,6.88638309016826e-18,6.94386473989807e-18,6.82955945035317e-18,6.90508154505246e-18,-1.92677998530958e-20,-5.95032841529841e-21,3.70892502826878e-20,3.70892502826878e-20
1.02337964373573e-10,-8.58111395236655e-21,2.95352866326559e-21,3.23696884335897e-21,7.7591496518718e-22,7.7591496518718e-22,3.97841447567535e-19,3.97841447567535e-19,1.20722869487257e-18,1.20722869487257e-18,1.20722869487257e-18,1.20722869487257e-18,6.1982738927897e-17,6.25001227336904e-17,6.14712798162465e-17,6.21510432733518e-17,-1.73429206194746e-19,-5.35579647615014e-20,3.33843222916314e-19,3.33843222916314e-19
1.70564729460277e-10,-2.38368340883647e-20,8.20437160830974e-21,8.99175092514692e-21,2.15544309315954e-21,2.15544309315954e-21,1.10513406801352e-18,1.10513406801352e-18,3.35347023710935e-18,3.35347023710934e-18,3.35347023710935e-18,3.35347023710934e-18,1.72177211057996e-16,1.73614415478138e-16,1.70756465568619e-16,1.726447332629e-16,-4.81758349029451e-19,-1.48774905347624e-19,9.27364480788801e-19,9.27364480788801e-19
5.11698554893796e-10,-2.14535150615285e-19,7.3840467489892e-20,8.09272902275856e-20,1.94033861378538e-20,1.94033861378538e-20,9.94637986053668e-18,9.94637986053668e-18,3.01817448328704e-17,3.01817448328703e-17,3.01817448328705e-17,3.01817448328704e-17,1.54962121999628e-15,1.56255630356027e-15,1.53683427982287e-15,1.55382901077065e-15,-4.33591984171192e-18,-1.3389990888407e-18,8.34647953113675e-18,8.34647953113675e-18
8.52832380327315e-10,-5.95932961066796e-19,2.05113020783793e-19,2.24798865431058e-19,5.39093490733424e-20,5.3909349073342e-20,2.76289365989108e-17,2.76289365989108e-17,8.38384596658451e-17,8.38384596658444e-17,8.38384596658459e-17,8.38384596658449e-17,4.30451774142207e-15,4.34044866229132e-15,4.26899833717531e-15,4.31620609891578e-15,-1.20442736419872e-17,-3.7194555371733e-18,2.31847745858849e-17,2.31847745858849e-17
2.55850150749491e-09,-5.36341275914477e-18,1.84602207603703e-18,2.023196652625e-18,4.85694203063899e-19,4.85694203063864e-19,2.4866171527231e-16,2.4866171527231e-16,7.545484034236e-16,7.54548403423533e-16,7.54548403423666e-16,7.54548403423578e-16,3.87407760233835e-14,3.90641554029261e-14,3.84211003570555e-14,3.88459716541023e-14,-1.0839889364558e-16,-3.34752113716234e-17,2.08663885224445e-16,2.08663885224445e-16
4.26417063466251e-09,-1.48983730725513e-17,5.12784021483651e-18,5.61999275986436e-18,1.3505102732394e-18,1.35051027323914e-18,6.90728626667365e-16,6.90728626667365e-16,2.09596839184381e-15,2.09596839184332e-15,2.0959683918443e-15,2.09596839184365e-15,1.07613297763161e-13,1.08511574143421e-13,1.06725309507291e-13,1.0790550798683e-13,-3.01108183242106e-16,-9.2986731180564e-17,5.79622230141971e-16,5.79622230141971e-16
1.27925162705005e-08,-1.34085174466063e-16,4.61504956042366e-17,5.05798696706629e-17,1.22181513074218e-17,1.22181513073998e-17,6.21661652353204e-15,6.21661652353201e-15,1.88636897550634e-14,1.88636897550214e-14,1.88636897551047e-14,1.88636897550495e-14,9.68518356607357e-13,9.7660283358487e-13,9.60526472885229e-13,9.71148245513303e-13,-2.70997047315167e-15,-8.36879492201282e-16,5.21659438032361e-15,5.21659438032361e-15
2.13208619063385e-08,-3.72458134501567e-16,1.28195584063183e-16,1.40499382341919e-16,3.41091614720223e-17,3.41091614718604e-17,1.72685276218655e-14,1.72685276218654e-14,5.23990420562323e-14,5.23990420559231e-14,5.23990420565362e-14,5.239904205613e-14,2.69032383156705e-12,2.71278067117648e-12,2.66812419511829e-12,2.69762906538973e-12,-7.52768223753346e-15,-2.32466102071506e-15,1.4490514152583e-14,1.4490514152583e-14
6.39625900855284e-08,-3.35208931238297e-15,1.1537485728899e-15,1.26448167339863e-15,3.14926192838512e-16,3.14926192824767e-16,1.55423599671201e-13,1.55423599671187e-13,4.71586609558458e-13,4.71586609532213e-13,4.71586609584262e-13,4.7158660954978e-13,2.42126696316756e-11,2.44147791461223e-11,2.40128749235391e-11,2.42784160732241e-11,-6.77484576133815e-14,-2.09217378670233e-14,1.30413315682186e-13,1.30413315682186e-13
1.06604318264718e-07,-9.31126758682885e-15,3.20482560550808e-15,3.51241454361607e-15,8.96025331586872e-16,8.9602533148567e-16,4.31750486563732e-13,4.31750486563631e-13,1.30994991560435e-12,1.30994991541111e-12,1.30994991579429e-12,1.3099499155404e-12,6.72567538975745e-11,6.78181636872042e-11,6.67017740627215e-11,6.74393811041522e-11,-1.88188309657013e-13,-5.81153667564204e-14,3.62255649641647e-13,3.62255649641647e-13
3.19812959160668e-07,-8.3797106421164e-14,2.88419497449201e-14,3.16101080902565e-14,9.05711341486586e-15,9.05711340627626e-15,3.88660814973603e-12,3.88660814972744e-12,1.17889440334502e-11,1.17889440170485e-11,1.1788944049576e-11,1.17889440280267e-11,6.05279711931924e-10,6.10332139923761e-10,6.00285150544264e-10,6.06923272162851e-10,-1.69360782623959e-12,-5.23011438596611e-13,3.26013347992354e-12,3.26013347992354e-12
5.33021600056617e-07,-2.32758208163906e-13,8.01125580161117e-14,8.78015050359315e-14,2.78120443718934e-14,2.78120443086531e-14,1.07984151461199e-11,1.07984151460566e-11,3.27454443919779e-11,3.27454442712214e-11,3.27454445106674e-11,3.27454443520118e-11,1.68124923590495e-09,1.69528305894013e-09,1.66737614534241e-09,1.68581445344581e-09,-4.70423296984737e-12,-1.45273750571255e-12,9.05547750620681e-12,9.05547750620681e-12
1.59906480453636e-06,-2.09427982507732e-12,7.20825782824746e-13,7.90008228553633e-13,3.74370911328417e-13,3.74370905962727e-13,9.72924028392963e-11,9.72924028339306e-11,2.94632459378262e-10,2.94632449132409e-10,2.94632469451929e-10,2.94632455990437e-10,1.51273133193407e-08,1.52535844523208e-08,1.50024883875307e-08,1.51683894406397e-08,-4.23270825624314e-11,-1.30712332229873e-11,8.147810742916e-11,8.147810742916e-11
2.66510800901611e-06,-5.8159713546568e-12,2.00178707034463e-12,2.19391134060116e-12,1.37134684450611e-12,1.37134680501426e-12,2.705416263445e-10,2.70541626305008e-10,8.18216320881679e-10,8.1821624547075e-10,8.1821639500395e-10,8.18216295925467e-10,4.20096776511799e-08,4.23603395914224e-08,4.16630318354781e-08,4.21237482497388e-08,-1.17545371658038e-10,-3.62997454150726e-11,2.26270661192585e-10,2.26270661192585e-10
7.99532403141485e-06,-5.227197181149e-11,1.79913910840165e-11,1.97180724499821e-11,2.78198959612422e-11,2.78198926166388e-11,2.44818163375658e-09,2.44818163041197e-09,7.35384932886442e-09,7.35384294213163e-09,7.35385560868965e-09,7.35384721749696e-09,3.77568657829457e-07,3.80719993979374e-07,3.74453407649516e-07,3.78593782174467e-07,-1.05644623369862e-09,-3.26244332368823e-10,2.03362872539322e-09,2.03362872539322e-09
1.33255400538136e-05,-1.44996615275959e-10,4.99061616157644e-11,5.46954441734247e-11,1.18552129379748e-10,1.18552104804828e-10,6.8359890392049e-09,6.83598901462985e-09,2.03987542288415e-08,2.03987073036563e-08,2.0398800359087e-08,2.03987387065812e-08,1.04733314893967e-06,1.05607309911899e-06,1.03869324522679e-06,1.05017619757623e-06,-2.93040470297525e-09,-9.04937581790492e-10,5.64098235925726e-09,5.64098235925726e-09
3.99766201658073e-05,-1.29369060492919e-09,4.45279510785317e-10,4.87969742396076e-10,2.98306973068302e-09,2.98306767083801e-09,6.31709994622411e-08,6.31709974023708e-08,1.82001659492866e-07,1.81997731108023e-07,1.82005523654007e-07,1.82000362391229e-07,9.34450897386843e-06,9.42230787667826e-06,9.26759688134134e-06,9.36981176922997e-06,-2.61385697211278e-08,-8.07070479800003e-09,5.03208115572606e-08,5.03208115572603e-08
6.6627700277801e-05,-3.55660458803163e-09,1.22419023428619e-09,1.34134781479138e-09,1.33509217718681e-08,1.33509067984497e-08,1.79827776243505e-07,1.79827761268672e-07,5.00355746754124e-07,5.0032726373516e-07,5.00383774340562e-07,5.00346352702951e-07,2.56897509071563e-05,2.5902724120919e-05,2.54791853256623e-05,2.57589922482523e-05,-7.18239821633527e-08,-2.21710582530112e-08,1.38294940406998e-07,1.38294940406991e-07
0.000142286977264033,-1.56293984044345e-08,5.38035467037502e-09,5.89070966112416e-09,1.21647827441436e-07,1.21647558101909e-07,8.72322084479013e-07,8.72321815129762e-07,2.19875649757488e-06,2.19825028313181e-06,2.19925543695377e-06,2.19859039468991e-06,0.000112890476128691,0.000113806746139693,0.000111984118907822,0.000113187826477615,-3.14846888572794e-07,-9.70644044145844e-08,6.06717118113203e-07,6.06717118112682e-07
0.000217946254250266,-3.47648771638473e-08,1.19704553217463e-08,1.30878099785895e-08,4.30149677722563e-07,4.30148263801125e-07,2.17094307667608e-06,2.17094166195627e-06,0,0,4.8931312680268e-06,4.8897177288612e-06,5.90858670525907e-06,8.00101866012972e-06,0.000249152198247642,0.000251729504360057,-6.97240429378657e-07,-2.1446716076381e-07,1.34550609659577e-06,1.34550609659006e-06
0.000316009852321727,-6.91920060087802e-08,2.44015454377303e-08,2.66254683025159e-08,1.23815890021744e-06,1.23815359184816e-06,4.85060209657698e-06,4.85059678457979e-06,0,0,9.56007909068639e-06,9.54755499457742e-06,1.18573414714739e-05,1.60883817397341e-05,0.00048685797114017,0.000491821449769794,-1.58082246354151e-06,-5.67892480871663e-07,2.72988057691423e-06,2.72988057686729e-06
0.000414073450393189,-1.1164292205619e-07,4.12469371746084e-08,4.48757199493392e-08,2.72603206993032e-06,2.72601714779055e-06,8.84298029736179e-06,8.84296536614335e-06,0,0,0,0,1.94517927850161e-05,2.65002150610817e-05,1.20344877134897e-05,2.14583889016453e-05,-3.18718602296612e-06,-1.37933269896785e-06,4.58313221151973e-06,4.58313221130543e-06
0.000579446801961965,-2.0686175639194e-07,7.8953614609246e-08,8.53743467776352e-08,7.1733611934088e-06,7.17330882636531e-06,1.88897576607748e-05,1.88897052688964e-05,0,0,0,0,3.64492405244444e-05,4.97593413018972e-05,2.20649570455478e-05,3.99935698609657e-05,-6.68331029170047e-06,-3.13767822972299e-06,8.64680103440638e-06,8.6468010329811e-06
0.000744820153530741,-3.32979191476325e-07,1.26890433586043e-07,1.36031798455081e-07,1.48395457804202e-05,1.48394078332272e-05,3.37678424973393e-05,3.37677045045064e-05,0,0,0,0,5.85580094928041e-05,7.97977555795383e-05,3.56635398769452e-05,6.42302175199755e-05,-1.04226054350075e-05,-4.86026197824524e-06,1.36140665879067e-05,1.36140665821512e-05
0.00102216670387865,-6.04673951103923e-07,2.27284319710462e-07,2.39377447769511e-07,3.64276483284148e-05,3.64272018147311e-05,7.08459476365704e-05,7.08455010345949e-05,0,0,0,0,0.00010550647584831,0.000143102260855327,6.55664606080316e-05,0.000115835724451124,-1.68605003722647e-05,-7.52264051083804e-06,2.33579394889892e-05,2.33579394574336e-05
0.00129951325422655,-9.33333178866644e-07,3.46840984315055e-07,3.56782682700532e-07,7.17524492997176e-05,7.17513534877993e-05,0.000125486856298851,0.00012548576032446,0,0,0,0,0.000161597758043109,0.000217984028732261,0.000102537794986725,0.000177462157685585,-2.27287498449642e-05,-9.60273390496913e-06,3.36016961358843e-05,3.36016960314511e-05
0.00179674836335477,-1.6229806363693e-06,5.9579383562905e-07,5.82222010188693e-07,0.000175133816112082,0.000175130338578677,0.000272171291042152,0.000272167813171237,0,0,0,0,0.000277705983911549,0.000370718898142381,0.000182313783487834,0.00030458040233918,-3.01225686605866e-05,-1.12421282318117e-05,5.03642068103418e-05,5.036420636616e-05
0.002293983472483,-2.36396900190506e-06,8.64405613901154e-07,7.92634918806201e-07,0.000339329165376289,0.000339321019825497,0.000489207525776484,0.000489199376884076,0,0,0,0,0.000400451918565848,0.000528473212736197,0.000271368680850537,0.000437822004327035,-3.10293483780017e-05,-9.36820786188252e-06,6.05715376934163e-05,6.05715366341129e-05
0.00297220217729579,-3.40012650254022e-06,1.24305703870421e-06,1.02130760289468e-06,0.000669684526346143,0.000669665565585866,0.000904990746639819,0.000904971769011648,0,0,0,0,0.000568032587156909,0.000736038168476888,0.000402781667396423,0.000617256238843801,-1.78723569526396e-05,6.5398102577373e-07,5.86552674120724e-05,5.8655265511014e-05
0.00297439372021204,-3.40344124284198e-06,1.24427616866069e-06,1.02188964143233e-06,0.000670962705281574,0.000670943700176697,0.000906567027219112,0.000906548005178202,0,0,0,0,0.000568559518262099,0.000736672539542494,0.000403217764363756,0.000617814563840889,-1.77974659654828e-05,7.02813412852396e-07,5.86120871657708e-05,5.86120852631764e-05
0.00297658526312829,-3.40675553869212e-06,1.24549515619146e-06,1.02247041789572e-06,0.000672242290956664,0.000672223241441683,0.000908144835959902,0.000908125769440557,0,0,0,0,0.00056908630190961,0.000737306587443329,0.000403653927181069,0.000618372689652299,-1.7722320779328e-05,7.51777193120252e-07,5.8568625385513e-05,5.85686234813964e-05
0.00298754297770954,-3.42332039776663e-06,1.25158799468582e-06,1.02535535030489e-06,0.000678661325779142,0.000678642053230119,0.000916056804047652,0.000916037514149709,0,0,0,0,0.000571718015948043,0.000740471984573385,0.00040583573798043,0.000621160335940542,-1.73427769393099e-05,9.98568356330778e-07,5.8347083380396e-05,5.83470814688802e-05
0.00299850069229079,-3.43987432960176e-06,1.25767742258246e-06,1.02820865390546e-06,0.000685115550843725,0.000685096053619077,0.000924006984015826,0.000923987469092903,0,0,0,0,0.000574346073950544,0.000743629322413019,0.000408019230716944,0.000623943022114542,-1.69568583921231e-05,1.248649681399e-06,5.8118462051089e-05,5.81184601325319e-05
0.00305328926519706,-3.52248427341724e-06,1.28807741390592e-06,1.04199846295812e-06,0.000717915146860847,0.000717894501516916,0.00096433126040331,0.000964310595543911,0,0,0,0,0.000587432241915892,0.000759295516418184,0.000418962791507099,0.00063778244118933,-1.49311425244808e-05,2.54851792019213e-06,5.68680174839377e-05,5.68680155357939e-05
0.00310807783810332,-3.60483353288218e-06,1.31840673107196e-06,1.05498853840687e-06,0.000751596890110544,0.000751575055140507,0.00100561151880102,0.00100558966238475,0,0,0,0,0.000600429271827156,0.00077476116738149,0.000429951221624797,0.000651498785497767,-1.27443488572621e-05,3.93089851664936e-06,5.54362379818691e-05,5.54362360141482e-05
0.00338202070263464,-4.01214187465298e-06,1.46906553639418e-06,1.10777798182055e-06,0.000933284821942627,0.000933256404649225,0.00122635013974426,0.00122632168984691,0,0,0,0,0.000664015933617825,0.000848987446743654,0.000485504576152629,0.000718137914421008,5.80939172324903e-07,1.20478008677958e-05,4.55068835572609e-05,4.55068816695178e-05
0.00365596356716596,-4.40762546620559e-06,1.61690030529177e-06,1.14061771054509e-06,0.00113714361770718,0.00113710754138478,0.00147090970766467,0.00147087358549683,0,0,0,0,0.000724687132440584,0.000917455211066496,0.000541378936816433,0.00078090860898808,1.74955608892135e-05,2.19209735513126e-05,3.1213203371614e-05,3.1213201907011e-05
0.00406174384214447,-4.95469981061599e-06,1.82476163559076e-06,1.1557876568823e-06,0.00147977607017126,0.00147972665036133,0.00187663558568816,0.00187658609772626,0,0,0,0,0.000806940339314458,0.00100631329274964,0.000621847231995369,0.000864562579826748,4.73368118788534e-05,3.87486684214041e-05,3.67479210259877e-06,3.67479190618814e-06
0.00446752411712298,-5.40171675615846e-06,1.99855834516847e-06,1.14406779543923e-06,0.00187038543936038,0.00187032034084094,0.00233324216082303,0.00233317697000858,0,0,0,0,0.000872946441350476,0.00107435842151173,0.000690130346207054,0.000930384512632974,7.6715894424788e-05,5.48650987930581e-05,-2.52074790858771e-05,-2.5207477631926e-05
0.00507567018177347,-5.77499707140702e-06,2.15044780400202e-06,1.10605853924781e-06,0.0025438654704822,0.00254377287701289,0.00311044071437156,0.00311034799226108,0,0,0,0,0.000926875073560763,0.00112601597583046,0.000750113351561674,0.000982385566875414,0.000106861316535062,7.08240958579771e-05,-5.71131163578636e-05,-5.71131129529778e-05
0.00568381624642396,-5.64753674659332e-06,2.11299804239901e-06,1.06894478153061e-06,0.00331794034331622,0.00331781703737133,0.00399277001066211,0.00399264653875248,0,0,0,0,0.000906596492293834,0.00109941008540632,0.000734891251129878,0.000959369583235708,0.000106264920790039,6.95102621072345e-05,-6.04029538862253e-05,-6.04029504828541e-05
0.00629196231107446,-5.05692096753996e-06,1.89976216775909e-06,1.01677000749298e-06,0.00418876616018565,0.00418861037941905,0.00497571444447468,0.0049755584563058,0,0,0,0,0.000816553563101904,0.000997142856838555,0.000651777253324396,0.000865298899934645,8.08832851438732e-05,5.41894865172621e-05,-4.09395207661326e-05,-4.09395188014679e-05
0.00690010837572495,-4.32270905824537e-06,1.62835743926757e-06,9.21743426281077e-07,0.00514749207428226,0.0051473052142086,0.00604911580362186,0.00604892868908057,0,0,0,0,0.00070195896995477,0.000863383653935189,0.000551623274110256,0.000745189357191266,5.68147583792458e-05,3.95207702500336e-05,-2.30351925401815e-05,-2.30351916835487e-05
0.00750825444037545,-3.70963468522431e-06,1.39570113801136e-06,8.05454200070001e-07,0.00618912144686568,0.00618890624575232,0.00720738077164119,0.00720716526667848,0,0,0,0,0.000603190130410725,0.000743717474289273,0.000471872496210539,0.000641017854769252,4.5694232683929e-05,3.24166035032676e-05,-1.60461621542089e-05,-1.60461617067224e-05
0.00811640050502594,-3.46689922554027e-06,1.30058336501744e-06,7.24497305153209e-07,0.00730286840906388,0.00730262919801756,0.00843853613409827,0.00843829658061453,0,0,0,0,0.000561448630645308,0.000689020312720369,0.000443962653826057,0.000596107069490959,4.94800396333797e-05,3.4126774970742e-05,-2.12081508933793e-05,-2.12081503961948e-05
0.0085999073595166,-3.44981285487156e-06,1.29601157302994e-06,6.92005987365399e-07,0.00823652186298269,0.00823626665114862,0.00946575979485684,0.00946550422303846,0,0,0,0,0.000556941194908525,0.000679916990515164,0.000444811286518986,0.00059013252645707,5.55453059008792e-05,3.71613965396522e-05,-2.83202981490947e-05,-2.83202975180793e-05
0.00908341421400726,-3.27682525393915e-06,1.24738138024546e-06,6.55282019129878e-07,0.00920606014643927,0.00920579153146814,0.0105284204530917,0.0105281514830248,0,0,0,0,0.000530554328067188,0.000646751566422625,0.000422719164891669,0.000560328374036527,5.14231824272603e-05,3.34818742507563e-05,-2.98395216468561e-05,-2.98395210488437e-05
0.0092812926838926,-3.14815381380357e-06,1.20941808773578e-06,6.367062833205e-07,0.00961280663606703,0.00961253327359118,0.0109731135115436,0.0109728398029463,0,0,0,0,0.000511326671350954,0.000623706287923191,0.000405368902453465,0.000539077208610574,4.65857815188458e-05,2.99323997081179e-05,-2.86032044593222e-05,-2.86032039242079e-05
0.00947917115377793,-2.98374073952596e-06,1.15776348578797e-06,6.14096096013691e-07,0.0100245609536747,0.01002428326783,0.0114226501017831,0.011422372083491,0,0,0,0,0.000486510873063621,0.000594230163901412,0.000383081012518931,0.000512041181121423,4.04960873750299e-05,2.56588720168391e-05,-2.62814592474758e-05,-2.62814587980234e-05
0.00967704962366326,-2.79823279661201e-06,1.09653891327229e-06,5.88244897664796e-07,0.010441113208629,0.0104408316367634,0.011876802441943,0.0118765205559132,0,0,0,0,0.000458187043992336,0.000560662507032511,0.000357969198441313,0.000481500617208459,3.40240585872204e-05,2.12473354924947e-05,-2.33020611047085e-05,-2.33020607467166e-05
0.00987492809354859,-2.6192161107858e-06,1.03427706478194e-06,5.60716803831537e-07,0.0108620326986321,0.0108617477075509,0.0123351035269464,0.012334818244333,0,0,0,0,0.000430356487182627,0.000527486405532192,0.000334007146695249,0.000451757667361372,2.87080727276217e-05,1.76964220280194e-05,-2.0569526454858e-05,-2.05695261729055e-05
0.01049356968212,-2.19412246083641e-06,8.76180303627081e-07,4.78621251790346e-07,0.0122024508993999,0.0122021583876381,0.0137906784201052,0.0137903857128965,0,0,0,0,0.000362104631822951,0.000444479579022542,0.00027886313447478,0.000379373592474398,2.09735040968769e-05,1.25390938514173e-05,-1.65579449221069e-05,-1.65579447598153e-05
0.0111122112706914,-1.87954786693885e-06,7.66001645128889e-07,4.08189826022262e-07,0.0135713588814519,0.0135710636813301,0.0152714682192762,0.0152711729539158,0,0,0,0,0.000311649922000298,0.000381650449058654,0.000239072246284149,0.00032479210669727,1.66820818739579e-05,9.01515080166041e-06,-1.69346883789774e-05,-1.6934688257714e-05
0.0121863324143887,-1.20834782382572e-06,5.56335518501875e-07,2.83412231999618e-07,0.0159909772650573,0.015990688577967,0.0178756767704286,0.0178753883168569,0,0,0,0,0.000208300096808724,0.000254838376877665,0.000151493888698809,0.000211010456541917,-1.00053699502421e-06,-4.72729004753873e-06,-1.54313920416804e-05,-1.5431391992357e-05
0.0132604535580859,-3.6873002471225e-07,2.8429810694052e-07,1.44368628550286e-07,0.0184123251865825,0.0184120568099314,0.0204655786939356,0.0204653109259357,0,0,0,0,7.91543963274106e-05,9.88599945880798e-05,4.01507976994684e-05,7.04682096527763e-05,-2.58870665232069e-05,-2.27143599223181e-05,-7.99624518692911e-06,-7.99624518295624e-06
0.0143345747017831,3.7101279905233e-07,4.18529140665781e-08,2.36907245167638e-08,0.020803052303808,0.0208028176332508,0.0230066730430097,0.0230064394230209,0,0,0,0,-3.47907308162289e-05,-3.8420866089919e-05,-5.81394459029952e-05,-5.31643937613275e-05,-4.79210808000412e-05,-3.84307114139631e-05,-5.92163225666788e-07,-5.92163225715367e-07
0.0154086958454804,1.02387499651134e-06,-1.59063193870299e-07,-8.03396497967494e-08,0.02309990388184,0.0230997146134161,0.0254318192795446,0.0254316315414914,0,0,0,0,-0.000133851200712358,-0.000158009206344172,-0.000145145585795032,-0.000162016912075306,-6.93548531744132e-05,-5.42362334661941e-05,4.57796311500479e-06,4.57796311149011e-06
0.0164828169891776,1.70076697544811e-06,-3.63539926497934e-07,-1.80156623563577e-07,0.0252745392352121,0.025274405794542,0.0277111981849535,0.0277110667722063,0,0,0,0,-0.000235628694184493,-0.000280056473607774,-0.000236198598890823,-0.000274031488742812,-9.38082231033804e-05,-7.20604915117101e-05,1.12933992256099e-05,1.12933991933133e-05
