TIME,AX,AY,AngACC,X,Y,R
1.59906480453636e-06,-2.67069741986208e-07,9.1922175736513e-08,9.87966551400025e-07,77,-148,7.90008228553633e-13
2.66510800901611e-06,-4.44962444477043e-07,1.53150702631706e-07,1.64604145398479e-06,77,-148,2.19391134060116e-12
7.99532403141485e-06,-1.33247259121821e-06,4.58621358042778e-07,4.9291707408223e-06,77,-148,1.97180724499821e-11
1.33255400538136e-05,-2.21648174296389e-06,7.6288810847898e-07,8.19928814269812e-06,77,-148,5.46954441734247e-11
3.99766201658073e-05,-6.5717033712313e-06,2.26195268303964e-06,2.43077204411461e-05,77,-148,4.87969742396076e-10
6.6627700277801e-05,-1.07898972992173e-05,3.71398655702122e-06,3.99019460004195e-05,77,-148,1.34134781479138e-09
0.000142286977264033,-2.17219316204597e-05,7.47854461557191e-06,8.02401552677526e-05,76.9999999999997,-148.000000000001,5.89070966112416e-09
0.000217946254250266,-3.05497567866764e-05,1.05221658287992e-05,0.000112622931284185,76.999999999999,-148.000000000003,1.30878099785895e-08
0.000316009852321727,-4.10022545996311e-05,1.53261354890145e-05,0.000163416642022245,76.9999999999972,-148.000000000008,2.66254683025159e-08
0.000414073450393189,-4.83144422215364e-05,1.98118230460832e-05,0.000210134531955256,76.9999999999939,-148.000000000017,4.48757199493392e-08
0.000579446801961965,-6.90747733570964e-05,2.66769428148945e-05,0.000279476255421192,76.999999999984,-148.000000000043,8.53743467776352e-08
0.000744820153530741,-8.72921145160986e-05,3.27125691465697e-05,0.000337036550391204,76.9999999999667,-148.000000000089,1.36031798455081e-07
0.00102216670387865,-0.000112403814919903,4.10817822915326e-05,0.000407769846228684,76.9999999999176,-148.000000000219,2.39377447769511e-07
0.00129951325422655,-0.000131309706386774,4.74800083125543e-05,0.000448662613105417,76.9999999998372,-148.000000000434,3.56782682700532e-07
0.00179674836335477,-0.000151344009038946,5.45622757128276e-05,0.000457258236140216,76.9999999996029,-148.00000000107,5.82222010188693e-07
0.002293983472483,-0.000157224307506951,5.71019659083805e-05,0.000408055890340565,76.9999999992382,-148.000000002065,7.92634918806201e-07
0.00297220217729579,-0.000154243908690756,5.67289606242039e-05,0.000265871779858933,76.9999999985235,-148.00000000402,1.02130760289468e-06
0.00297439372021204,-0.000154223191290575,5.67223044520595e-05,0.000265296037961144,76.9999999985208,-148.000000004028,1.02188964143233e-06
0.00297658526312829,-0.000154202529346643,5.67156916998975e-05,0.000264720084633145,76.9999999985181,-148.000000004035,1.02247041789572e-06
0.00298754297770954,-0.000154100013970688,5.66832645733582e-05,0.000261837157874883,76.9999999985044,-148.000000004072,1.02535535030489e-06
0.00299850069229079,-0.000153998730562923,5.66518624618192e-05,0.000258948996640146,76.9999999984907,-148.00000000411,1.02820865390546e-06
0.00305328926519706,-0.000153506063257098,5.65083606057909e-05,0.000244431927438075,76.9999999984209,-148.000000004301,1.04199846295812e-06
0.00310807783810332,-0.000153024542740919,5.63826739462014e-05,0.000229796251050363,76.9999999983495,-148.000000004496,1.05498853840687e-06
0.00338202070263464,-0.000150171842150922,5.57692395671147e-05,0.000155637762690833,76.9999999979677,-148.000000005539,1.10777798182055e-06
0.00365596356716596,-0.000145012751006429,5.45039389816239e-05,8.34658397596391e-05,76.9999999975452,-148.000000006692,1.14061771054509e-06
0.00406174384214447,-0.000129728166655396,4.98799034594813e-05,-8.14118547421182e-06,76.9999999968468,-148.000000008592,1.1557876568823e-06
0.00446752411712298,-9.97621753173341e-05,3.93945255965872e-05,-6.20157617184895e-05,76.9999999960733,-148.000000010687,1.14406779543923e-06
0.00507567018177347,-2.52120455041899e-05,1.14584230841041e-05,-6.29322638563648e-05,76.9999999948109,-148.000000014087,1.10605853924781e-06
0.00568381624642396,6.33533032969518e-05,-2.21532611978736e-05,-6.02915100842759e-05,76.9999999935334,-148.000000017511,1.06894478153061e-06
0.00629196231107446,0.000133697216568447,-4.89816621964573e-05,-0.000111712224031122,76.9999999923129,-148.000000020766,1.01677000749298e-06
0.00690010837572495,0.000135148689778145,-5.03848796289597e-05,-0.000191487690391582,76.999999991246,-148.000000023604,9.21743426281077e-07
0.00750825444037545,7.05031284967749e-05,-2.76302336657306e-05,-0.000189716284900885,76.999999990327,-148.000000026045,8.05454200070001e-07
0.00811640050502594,9.65244837252033e-06,-4.41801323752172e-06,-0.000104071593474311,76.9999999894934,-148.000000028264,7.24497305153209e-07
0.0085999073595166,-1.48080283098608e-06,2.14221259231836e-06,-3.20963007551299e-05,76.9999999888655,-148.000000029937,6.92005987365399e-07
0.00908341421400726,5.29228826977288e-05,-1.4902064054099e-05,-8.0330370714483e-05,76.9999999882542,-148.00000003155,6.55282019129878e-07
0.0092812926838926,7.95131090290332e-05,-2.41761343471553e-05,-0.000107274859218881,76.9999999880111,-148.000000032186,6.367062833205e-07
0.00947917115377793,9.3935352855767e-05,-3.01466151382851e-05,-0.000124457264319874,76.9999999877773,-148.000000032792,6.14096096013691e-07
0.00967704962366326,9.71152148835278e-05,-3.29056734505715e-05,-0.000136742801918826,76.9999999875543,-148.000000033364,5.88244897664796e-07
0.00987492809354859,9.05791298552316e-05,-3.23523223924563e-05,-0.000143353349230794,76.9999999873435,-148.0000000339,5.60716803831537e-07
0.01049356968212,5.00475778100342e-05,-1.98668634053622e-05,-0.000122104979436035,76.9999999867528,-148.000000035388,4.78621251790346e-07
0.0111122112706914,4.27432928504966e-05,-1.42117065957734e-05,-0.000104421310303725,76.9999999862399,-148.00000003666,4.08189826022262e-07
0.0121863324143887,8.41405056350936e-05,-2.54803748930876e-05,-0.000127694032934698,76.9999999855293,-148.000000038319,2.83412231999618e-07
0.0132604535580859,8.77034252466382e-05,-2.87864609248645e-05,-0.000136089485730938,76.9999999850888,-148.000000039137,1.44368628550286e-07
0.0143345747017831,5.3324154251037e-05,-1.74095215291685e-05,-8.92973061332816e-05,76.999999984914,-148.000000039135,2.36907245167638e-08
0.0154086958454804,5.78554294851525e-05,-1.71026720076237e-05,-8.91020984328051e-05,76.9999999849696,-148.000000038401,-8.03396497967494e-08
0.0164828169891776,7.04733486844934e-05,-2.16661124582419e-05,-9.67539128456933e-05,76.9999999852501,-148.000000036938,-1.80156623563577e-07
0.0175569381328749,7.00049533844645e-05,-2.24798727289512e-05,-0.000104271906758125,76.9999999857658,-148.000000034719,-2.88095928476122e-07
0.0193650587942529,3.59439191385652e-05,-1.00945949159146e-05,-3.78210788329936e-05,76.9999999870926,-148.000000029497,-4.15683358637721e-07
0.0211731794556309,3.09479321197068e-05,-9.11518053566184e-06,-3.69822299720741e-05,76.9999999888372,-148.000000022898,-5.02791390390363e-07
0.0229813001170089,2.14563884288459e-05,-7.87661876340284e-06,-3.30852519958479e-05,76.9999999909283,-148.000000015184,-5.66371189635547e-07
0.0247894207783869,4.15405133951856e-06,-2.60121469856203e-06,-1.15654661150618e-05,76.9999999932077,-148.000000006947,-6.01505627587969e-07
0.0273947103891935,-2.01630898044343e-05,5.08249431016655e-06,2.07560850965883e-05,76.9999999965879,-147.999999994959,-5.89220262887943e-07
0.03,-3.34704730790141e-05,8.96824283517454e-06,3.67401012475013e-05,76.9999999996543,-147.999999984267,-5.21313007030001e-07
0.0326052896108065,-4.09536203368535e-05,1.17448393863798e-05,5.06077178334596e-05,77.0000000022198,-147.99999997546,-4.07487327880959e-07
0.0352105792216131,-4.35269241156852e-05,1.34497372826539e-05,6.22450593380545e-05,77.0000000040035,-147.999999969319,-2.61434451835991e-07
0.0378158688324196,-4.06189674005943e-05,1.32040862846745e-05,6.44561493415882e-05,77.0000000049516,-147.999999965916,-9.62211298514688e-08
0.0404211584432261,-3.28491718009992e-05,1.12667584846705e-05,5.79797142050082e-05,77.0000000050735,-147.999999965039,5.95526637355949e-08
0.0443061423013727,-1.72139549192578e-05,6.49440595494188e-06,3.48973155871153e-05,77.0000000039762,-147.999999967485,2.40138723379142e-07
0.0481911261595193,-2.31981940802058e-06,1.14091829309836e-06,5.76164979381782e-06,77.0000000020771,-147.999999972131,3.15256717514952e-07
0.0520761100176658,9.69397002830254e-06,-2.99379881388756e-06,-1.68598402115738e-05,76.9999999998416,-147.999999977615,2.93570955439083e-07
0.0559610938758124,2.10327237232361e-05,-6.6515827109019e-06,-3.50261184927163e-05,76.999999998123,-147.999999981404,1.95625059298986e-07
0.0562289595666149,2.12794348620596e-05,-6.74652206042609e-06,-3.47632343089868e-05,76.9999999980247,-147.9999999816,1.86279506880058e-07
0.0564968252574174,2.16512175386508e-05,-6.85462447751585e-06,-3.52786051454652e-05,76.9999999979311,-147.99999998178,1.76864370779913e-07
0.0578361537114299,2.37398182605379e-05,-7.47755136933092e-06,-3.90410277228106e-05,76.9999999975382,-147.999999982444,1.27059657503353e-07
0.0591754821654424,2.45229032783649e-05,-7.75263299326454e-06,-3.92002666532457e-05,76.999999997276,-147.999999982695,7.54567284820272e-08
0.0595877410827212,2.46359994815007e-05,-7.80132727061603e-06,-3.9719189148078e-05,76.9999999972219,-147.999999982688,5.91873601082759e-08
0.06,2.46866370250092e-05,-7.81702466269863e-06,-3.96636212760629e-05,76.9999999971808,-147.99999998264,4.28631161755386e-08
0.062061294586394,2.35975912834121e-05,-7.49269156882753e-06,-3.67257541941817e-05,76.9999999971674,-147.999999981793,-3.58873074077618e-08
0.064122589172788,2.12917106248148e-05,-6.76281151365202e-06,-3.24752333312469e-05,76.9999999974564,-147.999999979994,-1.06764850263368e-07
0.0675559621956112,1.34445242801329e-05,-4.53032573593814e-06,-2.1265739195642e-05,76.9999999985183,-147.999999975191,-1.99054449483452e-07
0.0709893352184344,4.82955592610646e-06,-1.93141543973691e-06,-8.74720854360557e-06,77.0000000000408,-147.99999996903,-2.49839275408897e-07
0.0744227082412575,-4.28895640130719e-06,8.14153811930673e-07,3.46564273076939e-06,77.0000000018276,-147.999999962168,-2.58858246127747e-07
0.0778560812640807,-1.07955220498758e-05,2.96798076443557e-06,1.37831274392092e-05,77.0000000034962,-147.999999955848,-2.30316148499087e-07
0.0839280406320404,-1.48948601287147e-05,4.68610762289861e-06,2.25719347341667e-05,77.000000005647,-147.999999947489,-1.19373791624406e-07
0.09,-1.08744272496586e-05,3.72558515003943e-06,1.86261461401755e-05,77.0000000064266,-147.999999943467,-6.99512193820849e-09
0.0960719593679596,-2.27275262918325e-06,9.94070106910441e-07,5.04975231748643e-06,77.0000000060877,-147.999999942821,6.48220918279247e-08
0.102143918735919,4.99168759969357e-06,-1.40349221928524e-06,-7.1365156030141e-06,77.0000000055053,-147.999999942677,5.98728016807302e-08
0.102144220272903,4.99202949092549e-06,-1.40360154449093e-06,-7.13705837561723e-06,77.0000000055053,-147.999999942677,5.98701715894239e-08
0.102144220272904,4.99202949092646e-06,-1.40360154449125e-06,-7.13705837561901e-06,77.0000000055053,-147.999999942677,5.98701715894161e-08
0.106543816822347,8.40732149472033e-06,-2.54248415671272e-06,-1.27557154801297e-05,77.0000000051823,-147.999999942119,1.5959620989799e-08
0.110943413371789,8.70476514971328e-06,-2.77244463610029e-06,-1.3726788767421e-05,77.0000000053024,-147.999999940116,-3.89388199151504e-08
0.115471706685895,6.32370790829861e-06,-2.1140738748979e-06,-1.01927133402501e-05,77.0000000059015,-147.999999936549,-9.31618105317701e-08
0.12,2.52968064052872e-06,-9.8618848450472e-07,-4.6883816476493e-06,77.0000000068612,-147.99999993192,-1.25389734102251e-07
0.121257681353592,1.19820594893338e-06,-5.82035324145174e-07,-2.78169882044297e-06,77.0000000072028,-147.999999930417,-1.29086059058804e-07
0.121257681353593,1.19820594893262e-06,-5.82035324144944e-07,-2.78169882044197e-06,77.0000000072028,-147.999999930417,-1.29086059058806e-07
0.121279377911146,0.00390247889609091,-6.33437255421976e-05,-0.00093628615539622,77.0000000072085,-147.999999930388,-1.39131428809815e-07
0.121301074468699,0.0110712202560671,-0.000195439905168823,-0.00275848952577639,77.0000000072147,-147.999999930331,-1.82379703224423e-07
0.121322771026252,0.0196322274219023,-0.000360297507720387,-0.00495581656243802,77.0000000072217,-147.999999930224,-2.66155010340814e-07
0.121344467583806,0.0280655856607979,-0.000490411140998599,-0.0065997324624782,77.0000000072305,-147.999999930021,-3.89541096192703e-07
0.121366164141359,0.0361383003217464,-0.000568253593316884,-0.00743891059176096,77.0000000072413,-147.999999929695,-5.41945689119394e-07
0.121387860698912,0.0440351423653867,-0.000601522554600938,-0.00759243581436449,77.0000000072548,-147.999999929197,-7.02567033847605e-07
0.121409557256465,0.0511447484733816,-0.000626229399719711,-0.00785915990954551,77.0000000072709,-147.999999928502,-8.69878568004557e-07
0.121431253814018,0.0522279709547426,-0.000737245818196685,-0.0100779129426691,77.0000000072902,-147.999999927578,-1.07141975816861e-06
0.121452950371572,0.0469451507095972,-0.000984104286733806,-0.0134321906582522,77.000000007313,-147.999999926424,-1.32620773231755e-06
0.121465771293618,0.0414680911213484,-0.00122413353655817,-0.0159158359640082,77.0000000073285,-147.999999925639,-1.51426131978953e-06
0.121478592215663,0.0358466623907708,-0.00154194362734919,-0.0192557682426541,77.0000000073461,-147.999999924789,-1.74153031619543e-06
0.12150613939552,0.0238787205827235,-0.00245100622620145,-0.0290804347227041,77.0000000073936,-147.999999922781,-2.40700905578028e-06
0.121533686575377,0.0122683125659336,-0.0035109488585451,-0.0403074373786265,77.0000000074609,-147.999999920608,-3.36907278803587e-06
0.121561233755234,0.00228794789325773,-0.00459156318670722,-0.0494813378774061,77.0000000075532,-147.999999918327,-4.606689380998e-06
0.121588780935091,0.0018546563577892,-0.0054533968851853,-0.0542017847345501,77.0000000076804,-147.999999916011,-6.01463235724259e-06
0.121593281587308,0.00275222924764119,-0.00557127908400562,-0.0546643551222792,77.0000000077046,-147.999999915629,-6.25961556796734e-06
0.121597782239525,0.00389750757559359,-0.00567924775359603,-0.0551603211713907,77.0000000077299,-147.999999915247,-6.50678158609427e-06
0.121608885067897,0.00735659310566613,-0.00590416467616487,-0.0563413184731255,77.0000000077971,-147.9999999143,-7.12580003989065e-06
0.121619987896269,0.0111497682935816,-0.00607640560436971,-0.0571959170005714,77.0000000078715,-147.999999913343,-7.75549715746338e-06
0.12163973887947,0.0181231102284705,-0.00628447168594468,-0.0578500241738397,77.000000008022,-147.999999911604,-8.89169004557326e-06
0.121659489862671,0.02508543249082,-0.0064541510664502,-0.0581074087124799,77.0000000081966,-147.999999909791,-1.00355399771423e-05
0.121679240845873,0.031957027751439,-0.00664724098287487,-0.0585825281938704,77.0000000083958,-147.999999907887,-1.11876391942731e-05
0.121698991829074,0.0384807335779479,-0.00697424999066561,-0.0609239310469843,77.0000000086208,-147.999999905857,-1.23738772927731e-05
0.121732991286841,0.0420053292349672,-0.00793622996174241,-0.0719370820264147,77.0000000090724,-147.999999902025,-1.46319214750559e-05
0.121766990744608,0.0363447100876962,-0.00922042036676463,-0.0851763406647954,77.0000000096175,-147.999999897757,-1.73152360940892e-05
0.121783575069261,0.0295174599599493,-0.00994009683221187,-0.0911675430416377,77.0000000099191,-147.999999895523,-1.87775812912573e-05
0.121800159393914,0.0225132364491059,-0.0106323380464868,-0.0965599031627798,77.0000000102478,-147.999999893214,-2.03326168791111e-05
0.121823269565493,0.0126482507987156,-0.0115044175583411,-0.10242419660232,77.0000000107537,-147.999999889896,-2.26325709141199e-05
0.121846379737072,0.00363610700799688,-0.0122234758494206,-0.104315591420912,77.0000000113202,-147.999999886518,-2.50063897424301e-05
0.121869489908652,-0.00141664620050821,-0.0127873553779361,-0.100667162548374,77.0000000119499,-147.999999883109,-2.73751213012496e-05
0.121874650041402,-0.00160270725770269,-0.012891755580175,-0.0990604377977218,77.0000000120995,-147.999999882347,-2.78904293693239e-05
0.121879810174152,-0.00126639664784979,-0.0129872588807374,-0.097516853517889,77.0000000122524,-147.999999881586,-2.83976653317945e-05
0.1218910085986,0.000876840492717435,-0.0131652427552739,-0.0948099369757977,77.000000012596,-147.999999879934,-2.94744728184228e-05
0.121902207023049,0.00406366986262206,-0.0133111405767731,-0.0929649002599084,77.0000000129559,-147.99999987828,-3.05274489217698e-05
0.121917141351083,0.00924382483228932,-0.0134723092168459,-0.0914233111773288,77.0000000134612,-147.999999876066,-3.19042505641861e-05
0.121932075679118,0.0146986354181633,-0.0136277604175557,-0.0903855632578188,77.0000000139961,-147.999999873829,-3.32630828791879e-05
0.121959425871319,0.0246114206299643,-0.0139516265413104,-0.0897042546657853,77.0000000150532,-147.999999869641,-3.57254626870543e-05
0.121986776063521,0.0339668886053332,-0.0143932687592603,-0.0908401308421915,77.0000000162134,-147.999999865261,-3.8202585982004e-05
0.122014126255722,0.0387015622708767,-0.0149521275472892,-0.0956897046933048,77.000000017479,-147.999999860652,-4.07538084103148e-05
0.122041476447924,0.0344595066310788,-0.0155130612580988,-0.0985072686934756,77.000000018855,-147.999999855783,-4.34003443626335e-05
0.122053718487581,0.0301137296756889,-0.0157511992550572,-0.0989577653835438,77.0000000195071,-147.999999853521,-4.46090887642975e-05
0.122065960527239,0.025347863693736,-0.0159609952773356,-0.0987754421891851,77.0000000201824,-147.999999851217,-4.58181454853438e-05
0.122096875665914,0.0128877641121481,-0.016386541707471,-0.0967605167880052,77.0000000219927,-147.999999845253,-4.88416740461336e-05
0.12212779080459,0.0028547623424354,-0.016723447244026,-0.0902715022202571,77.000000023957,-147.999999839178,-5.17100209063808e-05
0.122158705943265,0.00111210782985989,-0.0169464520509127,-0.0802922315504561,77.0000000260771,-147.999999833039,-5.43459653427738e-05
0.12216626823047,0.00267880657952286,-0.0169784541027025,-0.0776157226802403,77.0000000266197,-147.999999831534,-5.49430102296744e-05
0.122173830517675,0.00477607818973209,-0.016997012078512,-0.0754380895401787,77.0000000271719,-147.999999830028,-5.55223481913577e-05
0.122190431048863,0.0104164099942438,-0.0169921507640119,-0.071777002394859,77.0000000284175,-147.999999826709,-5.67442064727532e-05
0.122207031580052,0.0165241816932853,-0.016930653235838,-0.0686568206731133,77.0000000297089,-147.999999823359,-5.79113190284985e-05
0.12223203257731,0.0258015094854896,-0.0167464486570846,-0.0640090037575357,77.00000003174,-147.999999818226,-5.95695862537902e-05
0.122257033574568,0.0337287529231544,-0.0164974887900669,-0.0600228158986654,77.0000000338733,-147.999999812929,-6.1122762165949e-05
0.122290963972841,0.0361384184318633,-0.0161143206711394,-0.0570866477460547,77.0000000369301,-147.99999980543,-6.31093322551504e-05
0.122324894371114,0.0304265143596177,-0.0157342370178695,-0.0550126192874069,77.0000000401681,-147.999999797559,-6.50159223027831e-05
0.122341397961917,0.0242023372252481,-0.0155788479947383,-0.0534329378395482,77.000000041808,-147.999999793603,-6.59107524425197e-05
0.12235790155272,0.0179199116934482,-0.0154482681102809,-0.0521859704216211,77.0000000434895,-147.999999789586,-6.67831997568453e-05
0.122394781023534,0.00638181525970627,-0.0151820947379972,-0.0485783926286453,77.0000000473956,-147.99999978046,-6.86415869301319e-05
0.122405787175534,0.0043553778416093,-0.0150934130343106,-0.0474264742400487,77.0000000486008,-147.999999777709,-6.91699378447877e-05
0.122413790506152,0.00393880009025854,-0.0150162618718752,-0.0463084175947996,77.0000000494885,-147.999999775705,-6.95450369445953e-05
0.122421793836769,0.00455632155345745,-0.0149241251488829,-0.0451320416689761,77.0000000503855,-147.999999773698,-6.99108744118411e-05
0.122435614533174,0.00756704956963078,-0.0147237713320467,-0.043210898640477,77.0000000519567,-147.999999770225,-7.052134916221e-05
0.122449435229579,0.0118084972483403,-0.0144627454417293,-0.0413460771225646,77.0000000535553,-147.999999766736,-7.11057951318422e-05
0.122469130498799,0.0189127981045634,-0.0139831537947391,-0.0383435750913748,77.00000005588,-147.999999761723,-7.18906569445376e-05
0.122488825768019,0.0260919772070297,-0.0133950160104959,-0.0346012327408023,77.0000000582575,-147.999999756633,-7.2606597944898e-05
0.122508521037239,0.0329466405529712,-0.0127243935510586,-0.0305058008950859,77.0000000606861,-147.999999751449,-7.32475977693183e-05
0.122528216306459,0.0380333879437873,-0.0120365537096562,-0.0274483859236731,77.0000000631627,-147.999999746138,-7.38216666109702e-05
0.122547911575679,0.0394783503670831,-0.011371597126298,-0.0260987424893,77.0000000656855,-147.99999974069,-7.43488012071631e-05
0.122567606844899,0.0364448051354688,-0.0108137884216025,-0.0259768796731821,77.0000000682513,-147.999999735098,-7.48655938289865e-05
0.122580493318761,0.0324113866512094,-0.0105158993295983,-0.0266956248194155,77.0000000699529,-147.999999731365,-7.52049251623773e-05
0.122593379792623,0.0279383465796556,-0.0102811662276505,-0.0279425769387052,77.0000000716716,-147.99999972758,-7.55580897985697e-05
0.122605855986125,0.0233808730299178,-0.0101069213566904,-0.0296650003104023,77.0000000733515,-147.999999723871,-7.59174108539399e-05
0.122618332179626,0.0189362138374757,-0.00996349633673663,-0.0318294488371134,77.0000000750469,-147.999999720127,-7.63019247810556e-05
0.122643045817993,0.0114061073361685,-0.00969027437702571,-0.0365776976968785,77.0000000784499,-147.999999712632,-7.71474739721506e-05
0.12264689345563,0.0104848814699177,-0.00964296672234286,-0.0373095365212924,77.0000000789851,-147.999999711457,-7.72896209759127e-05
0.122650741093267,0.0097065799209796,-0.00959205478687817,-0.0379936240677145,77.0000000795215,-147.999999710281,-7.74344604424523e-05
0.122661439529737,0.00851699200537444,-0.00942888901354573,-0.0395597844354825,77.0000000810206,-147.999999707003,-7.78493523578162e-05
0.122672137966206,0.00899224140100654,-0.0092315640260545,-0.0405949303128603,77.0000000825301,-147.999999703715,-7.82771845179206e-05
0.122692036033564,0.013207391159245,-0.00876675673877818,-0.0412206494278352,77.000000085365,-147.999999697569,-7.90914090591602e-05
0.122711934100921,0.0191706294834745,-0.00818001092015564,-0.0402171084487875,77.0000000882334,-147.999999691366,-7.98963123959032e-05
0.122731832168279,0.0260540422319211,-0.00748655708720381,-0.0378520431670892,77.0000000911339,-147.999999685091,-8.06730696968885e-05
0.122751730235637,0.0326599793390697,-0.00675227259813361,-0.0351818634710601,77.0000000940628,-147.99999967871,-8.13986895232521e-05
0.122771628302994,0.0383383807077273,-0.00603586144079645,-0.0330068211069948,77.0000000970185,-147.999999672208,-8.20767651795387e-05
0.122791526370352,0.0404866853739758,-0.00541715975854668,-0.0331253895358472,77.0000000999972,-147.999999665559,-8.27422112232968e-05
0.12281969170234,0.0367979321671844,-0.00482365352640281,-0.0370545030560906,77.0000001042499,-147.999999655893,-8.37299129243514e-05
0.122847857034328,0.0292442601508668,-0.00459889188178657,-0.043966529130925,77.0000001085406,-147.999999645959,-8.48847014120984e-05
0.12286124935031,0.0245011262434495,-0.00460054925337631,-0.0482141490986333,77.0000001105939,-147.999999641149,-8.55019432501125e-05
0.122874641666292,0.0199228582330601,-0.00462292552423915,-0.0526093706973237,77.0000001126553,-147.999999636296,-8.61773980709921e-05
0.122896078201029,0.0137528292326923,-0.00463440145889325,-0.0592968876830129,77.0000001159718,-147.999999628457,-8.73771397052169e-05
0.122902787158602,0.0123638022594246,-0.00461783806279501,-0.0611379983272081,77.000000117014,-147.999999625989,-8.77811477206912e-05
0.122909496116175,0.0114875013987844,-0.00458616668504834,-0.0627412234174856,77.0000001180583,-147.999999623516,-8.81964358629487e-05
0.122930272913796,0.0124112105180125,-0.00439030020445827,-0.0658434108559332,77.0000001213049,-147.999999615822,-8.9532638241461e-05
0.122951049711416,0.0167749046331997,-0.00406796331435277,-0.0662385546441732,77.0000001245698,-147.999999608069,-9.08955223896426e-05
0.122971826509037,0.0228105174879929,-0.00364807745547662,-0.0644162991353197,77.0000001278519,-147.999999600244,-9.22529217906655e-05
0.122992603306658,0.0293347526281717,-0.00320868984938944,-0.0619092751644219,77.0000001311491,-147.999999592318,-9.35629059292826e-05
0.123013380104278,0.0354730106308974,-0.00282327788660723,-0.059500126822055,77.0000001344603,-147.999999584272,-9.4823926105121e-05
0.123034156901899,0.0395908162033722,-0.00259701834693736,-0.0585893517635888,77.0000001377835,-147.999999576075,-9.60557989149097e-05
0.123068025325025,0.0380249963317159,-0.00266653447650116,-0.0615846313848945,77.0000001432251,-147.999999562371,-9.80898555157935e-05
0.123101893748151,0.0304087354317151,-0.00317253473330247,-0.0685721885280314,77.000000148699,-147.999999548273,-0.000100316162330192
0.123119220363884,0.0242203269681347,-0.00356210167624818,-0.0731552034921023,77.0000001515126,-147.99999954092,-0.000101544051747646
0.123136546979616,0.018342875356852,-0.00393881291070535,-0.0772567925704346,77.0000001543368,-147.999999533497,-0.000102845747392871
0.123141680269266,0.0166935347152036,-0.00404557851771664,-0.0783553579340034,77.0000001551756,-147.999999531286,-0.000103245152067928
0.123146813558916,0.0151647620437525,-0.00414579639254056,-0.0793598383724935,77.0000001560155,-147.99999952907,-0.000103649871650843
