TIME,AX,AY,AngACC,X,Y,R
0.120335037021501,0.00923476544377757,0.000484202477844285,0.00449227263469855,76.9999999995128,-147.99999991654,4.97464141497872e-07
0.120347235152907,0.0134117140140018,0.000503289978380475,0.00465653938887433,76.9999999995066,-147.999999915428,5.53268152619048e-07
0.120359433284312,0.0177984837589503,0.000516930101319562,0.00476727508621553,76.9999999994996,-147.999999914295,6.10637388293545e-07
0.120382401793767,0.0260182710317214,0.000532279011399229,0.00483702510107395,76.9999999994845,-147.999999912086,7.20948604325811e-07
0.120405370303222,0.0342070338302996,0.00054584097044381,0.00482995017401781,76.9999999994665,-147.999999909736,8.31676847166559e-07
0.120428338812677,0.0423128970101041,0.000565456476521104,0.00482880073783792,76.9999999994458,-147.999999907216,9.42557930727079e-07
0.120451307322132,0.0488955820349872,0.000603354424833893,0.00507892011859029,76.999999999422,-147.999999904473,1.05728844171587e-06
0.1204885096731,0.0478386741568844,0.000702064913131311,0.00587819845964545,76.9999999993767,-147.999999899521,1.26105263740461e-06
0.120502974540974,0.0427834696935307,0.000750470601766204,0.0062879155177592,76.9999999993566,-147.999999897421,1.34904271628011e-06
0.120517439408847,0.0372845390249886,0.000799602132525644,0.00670267479036484,76.999999999335,-147.999999895236,1.44300827943433e-06
0.12054111952596,0.0278999208908936,0.000876192408302419,0.00734900306468406,76.999999999296,-147.999999891499,1.60941307934196e-06
0.120564799643074,0.0184995041124715,0.000939614436719396,0.00781107038242982,76.9999999992521,-147.999999887617,1.78819272026898e-06
0.120588479760188,0.0100903340663009,0.000987879476980878,0.00797105861869937,76.9999999992032,-147.999999883624,1.9751186308149e-06
0.120612159877301,0.0082839650475939,0.00101938514785448,0.0077604770496878,76.9999999991488,-147.999999879567,2.15993993902484e-06
0.120617962559202,0.00896831348717575,0.00102449618588346,0.00766189116401056,76.9999999991347,-147.999999878563,2.20468540509898e-06
0.120623765241103,0.0101421750428707,0.0010285878262964,0.00756523427321832,76.9999999991201,-147.999999877557,2.24886632578932e-06
0.120637292153342,0.0140447911127461,0.0010348432315585,0.00735015628159371,76.999999999085,-147.999999875196,2.34974482687555e-06
0.120650819065582,0.0186183626473848,0.00103830181149795,0.00714601203052865,76.9999999990481,-147.999999872809,2.44781331230191e-06
0.120670493753694,0.0257804840447812,0.00104140064281345,0.0068744956798594,76.999999998991,-147.999999869274,2.5857295921981e-06
0.120690168441807,0.0331075690452258,0.00104731774662163,0.00666015239633094,76.9999999989299,-147.999999865638,2.71905929961635e-06
0.120737772029465,0.0470701798152433,0.00108292941235635,0.00641926541954048,76.9999999987656,-147.999999856267,3.0302994763355e-06
0.120785375617124,0.0437904599585889,0.0011276283281746,0.00638798050403709,76.9999999985769,-147.999999845967,3.3367734028194e-06
0.120803872569181,0.0376138500556433,0.00114534419396501,0.00638184000456939,76.999999998497,-147.999999841716,3.45488343628479e-06
0.120822369521239,0.0307209466905669,0.0011577220314114,0.00631212124780582,76.9999999984132,-147.999999837343,3.57209011687573e-06
0.120859631644043,0.0170583391408378,0.00116789721893702,0.00593459196815771,76.9999999982327,-147.999999828249,3.80034263452132e-06
0.120896893766847,0.0133694705718821,0.00116000761574585,0.00525347227067669,76.9999999980363,-147.999999818895,4.00693049448176e-06
0.120905434999322,0.0142658267145023,0.0011554326348569,0.00505836286578021,76.9999999979891,-147.999999816716,4.05096815821242e-06
0.120913976231798,0.0159797456924867,0.00114969083656812,0.00486686232227563,76.999999997941,-147.999999814526,4.09336004780899e-06
0.120932535364865,0.0213565144362949,0.00113363560463306,0.00447370166161985,76.9999999978337,-147.999999809725,4.18003189138338e-06
0.120951094497932,0.0275302445773511,0.00111388327791559,0.00411379079104891,76.9999999977227,-147.999999804848,4.2598214330385e-06
0.120983749680008,0.0382850031241467,0.00107332709230172,0.00354885687090909,76.9999999975182,-147.999999796027,4.38491565709508e-06
0.121016404862085,0.0441246286506205,0.00103117165415738,0.00306029283185738,76.9999999973025,-147.99999978681,4.49323667806666e-06
0.121049060044162,0.041369728567857,0.000989378838736079,0.0026766978209223,76.999999997076,-147.99999977717,4.58688403983702e-06
0.121081715226239,0.0326867782424186,0.00095128589905893,0.00239244983962186,76.9999999968392,-147.99999976713,4.67018375014601e-06
0.121098090607413,0.0267219762177268,0.000933811292872834,0.00228539472131405,76.9999999967166,-147.999999761956,4.70848169231992e-06
0.121114465988587,0.0212318594789199,0.000917046016558937,0.00220158804248696,76.9999999965916,-147.999999756713,4.74528223531006e-06
0.1211303044946,0.0169277462366565,0.000900837173762355,0.00214542727234044,76.9999999964683,-147.999999751586,4.77970567104052e-06
0.121146143000613,0.0151157310459001,0.000883079118032893,0.00210366560172459,76.9999999963429,-147.999999746417,4.81339276314483e-06
0.121168969699688,0.0174106255312642,0.000853117359550046,0.0020242121348704,76.9999999961583,-147.999999738894,4.86051547927944e-06
0.121191796398764,0.0231269053288764,0.000815656222493727,0.00188639403314253,76.9999999959694,-147.999999731273,4.90492981699826e-06
0.12121462309784,0.0307022680986092,0.000769993164374732,0.00170103214837418,76.9999999957763,-147.999999723534,4.94587838338029e-06
0.121237449796915,0.0378183997660491,0.000717527591086556,0.00149175480996844,76.9999999955794,-147.999999715633,4.98222913101743e-06
0.121260276495991,0.0435347142091198,0.000661214595809773,0.00126369116388294,76.9999999953787,-147.999999707546,5.0136647018448e-06
0.121283103195067,0.0434618555757016,0.000607759496247254,0.00111478408242796,76.9999999951747,-147.999999699245,5.0411077863676e-06
0.121305929894142,0.038556858892231,0.000562505229634501,0.00109355792926441,76.9999999949676,-147.999999690732,5.06628631741273e-06
0.121328756593218,0.0317692206834498,0.000530948427574777,0.00122739203187952,76.9999999947575,-147.99999968203,5.09335736701126e-06
0.121362552189181,0.021353964887007,0.000503782799219324,0.00170111941872111,76.9999999944415,-147.999999668858,5.14280070053947e-06
0.121396347785143,0.017537506470489,0.000480268834971747,0.00234396749806093,76.99999999412,-147.999999655435,5.21209233125649e-06
0.12142284001326,0.0205952088622948,0.000458219057400104,0.00280167827899597,76.9999999938641,-147.999999644748,5.28029607102526e-06
0.121449332241377,0.0270376945572954,0.000424205385731766,0.00303407451947263,76.9999999936051,-147.999999633906,5.35661691356349e-06
0.121475824469494,0.0350021781208306,0.000377755217174619,0.00307873144748932,76.9999999933431,-147.999999622879,5.43760531006697e-06
