TIME,VX,VY,R,Fz_1,Fz_2,Fz_3,Fz_4,omega_1,omega_2,omega_3,omega_4,slip_1,slip_2,slip_3,slip_4,TAU_1,TAU_2,TAU_3,TAU_4
0.00566505923305371,-6.24387393115787e-06,-1.38503146561553e-07,-7.14853264609194e-08,0.00328956397093761,0.00328957214019564,0.0039613893492066,0.00396139744845326,0,0,0,0,0.000944759178657585,0.000929757624907175,0.000944086924290578,0.000929075011586451,-3.30932113539927e-06,-3.4456857820986e-06,3.6189931557283e-06,3.61899317080463e-06
0.00600532302479426,-5.93844807401764e-06,-1.32230545923756e-07,-6.96639782922474e-08,0.00376343753598546,0.003763446899898,0.00449763848685115,0.00449764777182777,0,0,0,0,0.000898738718825292,0.000884119795898138,0.000898081821512367,0.000883452391230206,-2.72788185665498e-06,-2.84288832322987e-06,3.11522672617839e-06,3.11522673820678e-06
0.00634558681653481,-5.50162266075289e-06,-1.23152510363303e-07,-6.63758864167042e-08,0.0042665285229656,0.00426653908879911,0.00506411593011108,0.00506412640817548,0,0,0,0,0.000832841176841674,0.000818912709354028,0.000832212781798163,0.000818273849869772,-2.05268536975219e-06,-2.14313450979317e-06,2.54266355359293e-06,2.54266356225909e-06
0.00668585060827535,-5.02824354298969e-06,-1.13183527909765e-07,-6.16845770496e-08,0.0047971836722866,0.00479719540798516,0.00565894698580029,0.00565895862465649,0,0,0,0,0.000761300338402903,0.000748356582616596,0.000760713346821867,0.000747759588916661,-1.57245557821365e-06,-1.64618274082057e-06,2.17323050824392e-06,2.17323051453515e-06
0.00722733243437702,-4.3703887167298e-06,-9.88376520015772e-08,-5.38731470984113e-08,0.00569576978283849,0.00569578326533897,0.00666096623829099,0.00666097960887142,0,0,0,0,0.000661730234344058,0.000650425717316171,0.000661214945127148,0.000649901586397421,-1.24427201308254e-06,-1.30608576815968e-06,1.8960923738035e-06,1.89609237797016e-06
0.00776881426047868,-4.02601836551908e-06,-9.07839258208358e-08,-4.94675110250261e-08,0.00665475173415823,0.00665476675879843,0.00772431458967898,0.0077243294865263,0,0,0,0,0.000609568465847002,0.000599188345852909,0.000609096810007815,0.000598708634376403,-1.21905303007984e-06,-1.27740317357678e-06,1.74538613118601e-06,1.74538613443033e-06
0.00831029608658035,-3.94101015716469e-06,-8.8606045273563e-08,-4.80805467259783e-08,0.00767022916740267,0.00767024551939909,0.00884469175166047,0.00884470795929404,0,0,0,0,0.000596657081314176,0.000586567900372197,0.000596199949585092,0.000586103036340883,-1.3027997331676e-06,-1.36291931679889e-06,1.75157548456005e-06,1.75157548765777e-06
0.00885177791268201,-3.78743914182143e-06,-8.62554301097731e-08,-4.54195323275959e-08,0.00873398829895625,0.00873400576547742,0.0100130818668836,0.0100130991720057,0,0,0,0,0.00057332428187502,0.000563793467965318,0.000572884894312917,0.000563346793892365,-1.24865374122308e-06,-1.31334057022985e-06,2.03762665876706e-06,2.03762666203858e-06
0.00939325973878367,-3.43637268802397e-06,-8.03012792220352e-08,-4.0708117729391e-08,0.00984185160731468,0.00984186998065919,0.0112249271604679,0.011224945355017,0,0,0,0,0.000520137251572927,0.000511595230517511,0.000519730234766767,0.000511181531053105,-9.30035723577092e-07,-9.9313308309e-07,2.27524353719747e-06,2.27524354016808e-06
0.00993474156488534,-2.93923721888682e-06,-7.02088879329937e-08,-3.57437340181674e-08,0.0109851477413999,0.0109851668040724,0.012470794505451,0.0124708133717699,0,0,0,0,0.000445004212943014,0.000437504259263891,0.000444638661881724,0.000437132478386393,-3.76956714254759e-07,-4.22824889786834e-07,1.95283696838895e-06,1.95283697030381e-06
0.010476223390987,-2.45778157988758e-06,-5.94960300281889e-08,-3.1471963630977e-08,0.0121595544021052,0.0121595739220362,0.0137460013789895,0.0137460206849529,0,0,0,0,0.000372295961499069,0.000365692716126093,0.000371971785539629,0.00036536267357637,1.28122878438495e-07,1.03645257676244e-07,1.37113320468721e-06,1.37113320567709e-06
0.0110177052170887,-2.12529335204132e-06,-5.22998475107537e-08,-2.77281934773155e-08,0.0133561920742351,0.0133562118023236,0.0150409492284547,0.0150409687252174,0,0,0,0,0.000321995488843311,0.000316177927597875,0.000321705458188765,0.00031588253782155,3.44108454469495e-07,3.2744241392007e-07,1.19021067380786e-06,1.1902106744625e-06
0.0115591870431903,-1.83634636807873e-06,-4.68888959981042e-08,-2.37311135776003e-08,0.0145707017819109,0.014570721471968,0.0163509417083859,0.0163509611502311,0,0,0,0,0.000278202912732776,0.000273224136558202,0.000277943718956434,0.000272960185273196,5.05341749400036e-07,4.88940270137559e-07,1.33786712577908e-06,1.33786712632324e-06
0.012100668869292,-1.43142496326694e-06,-3.94298679076405e-08,-1.91217930977929e-08,0.0157942059353918,0.0157942253502213,0.0176664335041381,0.0176664526543976,0,0,0,0,0.000216946810621811,0.000212935515271341,0.000216721531257305,0.000212705954789049,9.53674784281762e-07,9.46341908845647e-07,1.32524983345358e-06,1.32524983379214e-06
0.0126421506953937,-9.47972945832561e-07,-2.98815954838962e-08,-1.46183255992638e-08,0.0170224043927618,0.0170224232973579,0.0189828159516146,0.018982834575615,0,0,0,0,0.000143920262346027,0.000140854402181381,0.000143730865622915,0.000140661017274657,1.59807599453741e-06,1.61033996957548e-06,9.73841175780344e-07,9.738411759063e-07
0.0131836325214953,-5.29246237878526e-07,-2.11227029914355e-08,-1.06779664801872e-08,0.0182466111247134,0.0182466292846793,0.0202907992321658,0.0202908170958993,0,0,0,0,8.06630627804424e-05,7.8424350473618e-05,8.05081220848921e-05,7.82657491303342e-05,2.07474032283267e-06,2.10363081893318e-06,6.05693492888706e-07,6.05693492920653e-07
0.013725114347597,-1.68742052632115e-07,-1.37944300708866e-08,-6.67318383807594e-09,0.0194626735565754,0.0194626907396027,0.0215859571208261,0.0215859739926826,0,0,0,0,2.61333224242942e-05,2.47351414461506e-05,2.60119921952077e-05,2.46106235896109e-05,2.39119157353025e-06,2.42902680486342e-06,4.67600389447863e-07,4.67600389452777e-07
0.0142665961736986,2.4626708797316e-07,-5.82382039517043e-09,-2.49400315877949e-09,0.0206622753208431,0.0206622913065502,0.0228594461910732,0.0228594618514985,0,0,0,0,-3.6588957256497e-05,-3.71098451934886e-05,-3.66781928569922e-05,-3.72019335200182e-05,2.91385033557868e-06,2.96576010232585e-06,2.75012301113668e-07,2.75012301112092e-07
