TIME,VX,VY,R,Fz_1,Fz_2,Fz_3,Fz_4,omega_1,omega_2,omega_3,omega_4,slip_1,slip_2,slip_3,slip_4,TAU_1,TAU_2,TAU_3,TAU_4
4.09142264871946e-12,-1.51419413657594e-23,-1.86838414755467e-24,-1.97647874955855e-24,1.24011856828264e-24,1.24011856828264e-24,6.35894581667422e-22,6.35894581667422e-22,1.92957972063237e-21,1.92957972063237e-21,1.92957972063237e-21,1.92957972063237e-21,9.93110806830885e-20,9.89118759992226e-20,9.92176355873801e-20,9.88025750499728e-20,1.07088455923082e-22,1.42753587646715e-22,-1.9409727776085e-22,-1.9409727776085e-22
6.82049325218761e-12,-4.20789057088551e-23,-5.19275475640196e-24,-5.49186314483257e-24,3.44625007411058e-24,3.44625007411058e-24,1.76712797822277e-21,1.76712797822277e-21,5.36224767800341e-21,5.36224767800341e-21,5.36224767800341e-21,5.36224767800341e-21,2.75982589138201e-19,2.74873354710013e-19,2.75722920306504e-19,2.74569629046089e-19,2.97553939916593e-22,3.96630724510871e-22,-5.39133941299525e-22,-5.39133941299525e-22
2.04658462695284e-11,-3.78871802105411e-22,-4.67599882981265e-23,-4.94415695522162e-23,3.1029750165546e-23,3.1029750165546e-23,1.59109406956206e-20,1.59109406956206e-20,4.8280899126824e-20,4.8280899126824e-20,4.8280899126824e-20,4.8280899126824e-20,2.48490628080556e-18,2.47492017785312e-18,2.48256836906598e-18,2.47218563946002e-18,2.67875959980855e-21,3.57051337261677e-21,-4.85197844781292e-21,-4.85197844781292e-21
3.41111992868691e-11,-1.05251148734175e-21,-1.29902855719027e-22,-1.3734591637844e-22,8.62018022108017e-23,8.62018022108017e-23,4.42008300509569e-20,4.42008300509569e-20,1.3412506971975e-19,1.3412506971975e-19,1.3412506971975e-19,1.3412506971975e-19,6.90310687307142e-18,6.8753660353175e-18,6.89661217805825e-18,6.86776953561878e-18,7.44142897668021e-21,9.91855760540195e-21,-1.34775915729716e-20,-1.34775915729716e-20
1.02337964373573e-10,-9.47341162862066e-21,-1.16925168650866e-21,-1.23618724145981e-21,7.7591496518718e-22,7.7591496518718e-22,3.97841447567535e-19,3.97841447567535e-19,1.20722869487257e-18,1.20722869487257e-18,1.20722869487257e-18,1.20722869487257e-18,6.21332625727326e-17,6.18835800699095e-17,6.20748058565905e-17,6.1815206535884e-17,6.69767307850219e-20,8.92712014322944e-20,-1.21297184974055e-19,-1.21297184974055e-19
1.70564729460277e-10,-2.63154810081433e-20,-3.24799130469369e-21,-3.43389451401872e-21,2.15544309315954e-21,2.15544309315954e-21,1.10513406801352e-18,1.10513406801352e-18,3.35347023710934e-18,3.35347023710935e-18,3.35347023710934e-18,3.35347023710935e-18,1.72595337621133e-16,1.71901766809034e-16,1.72432955377698e-16,1.71711837529754e-16,1.86048622104872e-19,2.47977880327133e-19,-3.36935987660439e-19,-3.36935987660439e-19
5.11698554893796e-10,-2.36843351791899e-19,-2.92325493937297e-20,-3.09054181724242e-20,1.94033861378538e-20,1.94033861378538e-20,9.94637986053668e-18,9.94637986053668e-18,3.01817448328704e-17,3.01817448328705e-17,3.01817448328704e-17,3.01817448328705e-17,1.55338440676309e-15,1.5471421951286e-15,1.55192294438135e-15,1.54543280656515e-15,1.67445681753771e-18,2.23182166241749e-18,-3.03241795232235e-18,-3.03241795232235e-18
8.52832380327315e-10,-6.57900393187481e-19,-8.12018697196024e-20,-8.58485826435316e-20,5.39093490733421e-20,5.39093490733423e-20,2.76289365989108e-17,2.76289365989108e-17,8.38384596658449e-17,8.38384596658453e-17,8.3838459665845e-17,8.38384596658454e-17,4.31497106384297e-15,4.29763154687134e-15,4.3109114340412e-15,4.29288323168607e-15,4.65127932413158e-18,6.19951575257218e-18,-8.42337937650722e-18,-8.42337937650722e-18
2.55850150749491e-09,-5.92112132336405e-18,-7.30819678294132e-19,-7.72638777615234e-19,4.85694203063877e-19,4.85694203063891e-19,2.4866171527231e-16,2.4866171527231e-16,7.5454840342358e-16,7.54548403423613e-16,7.54548403423588e-16,7.54548403423621e-16,3.88348561266586e-14,3.86788001636699e-14,3.87983193618597e-14,3.86360652185622e-14,4.18615935443483e-17,5.57957235235439e-17,-7.58103548835365e-17,-7.58103548835365e-17
4.26417063466251e-09,-1.64475639755502e-17,-2.03005561175252e-18,-2.14621900859088e-18,1.35051027323923e-18,1.35051027323934e-18,6.90728626667365e-16,6.90728626667365e-16,2.09596839184367e-15,2.09596839184391e-15,2.09596839184372e-15,2.09596839184397e-15,1.07874631413691e-13,1.07441142590635e-13,1.07773140378399e-13,1.07322434386608e-13,1.162822122133e-16,1.54988117914233e-16,-2.10584220298932e-16,-2.10584220298932e-16
1.27925162705005e-08,-1.48027873544555e-16,-1.82704788233399e-17,-1.93159407534012e-17,1.2218151307408e-17,1.22181513074167e-17,6.21661652353202e-15,6.21661652353203e-15,1.88636897550512e-14,1.88636897550714e-14,1.88636897550557e-14,1.88636897550768e-14,9.70870355842823e-13,9.6696896255875e-13,9.69956937839074e-13,9.65900590281916e-13,1.04653824957624e-15,1.39489072631233e-15,-1.8952539573153e-15,-1.8952539573153e-15
2.13208619063385e-08,-4.11187783095185e-16,-5.07512387579908e-17,-5.36552903378425e-17,3.41091614719207e-17,3.41091614719848e-17,1.72685276218654e-14,1.72685276218655e-14,5.23990420561423e-14,5.23990420562916e-14,5.23990420561755e-14,5.23990420563307e-14,2.69685715055997e-12,2.68601996732435e-12,2.69431988302063e-12,2.68305227205746e-12,2.90704523064769e-15,3.87468911333884e-15,-5.26458386738359e-15,-5.26458386738359e-15
6.39625900855284e-08,-3.70065262485919e-15,-4.56756546257478e-16,-4.82892710006487e-16,3.14926192829888e-16,3.14926192835329e-16,1.5542359967119e-13,1.55423599671195e-13,4.71586609550822e-13,4.71586609563488e-13,4.71586609553647e-13,4.71586609566816e-13,2.42714689056294e-11,2.41739352473695e-11,2.42486337291332e-11,2.4147226260692e-11,2.61631413326415e-14,3.48718472119915e-14,-4.73807684629352e-14,-4.73807684629352e-14
1.06604318264718e-07,-1.02794894839351e-14,-1.26875570983007e-15,-1.34135542981665e-15,8.96025331523373e-16,8.96025331563437e-16,4.31750486563654e-13,4.31750486563694e-13,1.30994991554813e-12,1.30994991564139e-12,1.30994991556887e-12,1.30994991566583e-12,6.74200836042024e-11,6.71491594465508e-11,6.73566531831967e-11,6.70749685477962e-11,7.26746768233902e-14,9.68652879001068e-14,-1.31611946681487e-13,-1.31611946681487e-13
3.19812959160668e-07,-9.2510656166833e-14,-1.14182153043562e-14,-1.20715789988245e-14,9.0571134094763e-15,9.05711341287683e-15,3.88660814972943e-12,3.88660814973283e-12,1.17889440286782e-11,1.17889440365933e-11,1.17889440304435e-11,1.17889440386729e-11,6.0674960360634e-10,6.04311411741919e-10,6.06178759191264e-10,6.03643728014092e-10,6.54038500321231e-13,8.7174281601665e-13,-1.18444666406445e-12,-1.18444666406445e-12
5.33021600056617e-07,-2.56961313860652e-13,-3.171569347429e-14,-3.35305022853698e-14,2.78120443322132e-14,2.78120443572493e-14,1.07984151460713e-11,1.07984151460963e-11,3.27454443568424e-11,3.27454444151168e-11,3.27454443698037e-11,3.27454444303927e-11,1.68533206493943e-09,1.67855964718529e-09,1.68374646490351e-09,1.67670506246119e-09,1.81668355489873e-12,2.4213877881325e-12,-3.28996652734525e-12,-3.28996652734525e-12
1.59906480453636e-06,-2.3120512015225e-12,-2.8536711357185e-13,-3.01696110310374e-13,3.74370907961708e-13,3.74370910085926e-13,9.72924028351731e-11,9.72924028372973e-11,2.94632456396642e-10,2.94632461341068e-10,2.9463245749975e-10,2.94632462640557e-10,1.51640491025607e-08,1.51031134013856e-08,1.51497824503598e-08,1.50864265249272e-08,1.63458999078896e-11,2.17868227835178e-11,-2.96019994387122e-11,-2.96019994387122e-11
2.66510800901611e-06,-6.42073870460501e-12,-7.92485790285462e-13,-8.37832428548306e-13,1.3713468197269e-12,1.37134683536129e-12,2.70541626314153e-10,2.70541626329787e-10,8.18216298929696e-10,8.18216335321369e-10,8.18216307030119e-10,8.18216344867184e-10,4.21116949708188e-08,4.19424731539296e-08,4.20720756231934e-08,4.18961327101464e-08,4.53937543407582e-11,6.05035941210433e-11,-8.22069143087741e-11,-8.22069143087741e-11
7.99532403141485e-06,-5.77074134060433e-11,-7.12259519975019e-12,-7.53013058666625e-12,2.78198938626665e-11,2.78198951867576e-11,2.44818163118645e-09,2.44818163251055e-09,7.35384746818596e-09,7.35385055028329e-09,7.35384815706744e-09,7.35385136157837e-09,3.78485470640113e-07,3.76964705060321e-07,3.78129411623043e-07,3.76548244856891e-07,4.07980038123288e-10,5.43781037290679e-10,-7.38842060837372e-10,-7.38842060837372e-10
1.33255400538136e-05,-1.60073915416686e-10,-1.97572970481829e-11,-2.08876279955156e-11,1.18552113960179e-10,1.18552123689124e-10,6.8359890203205e-09,6.8359890300495e-09,2.03987405356427e-08,2.03987631806969e-08,2.0398745596503e-08,2.03987691409634e-08,1.04987585372806e-06,1.0456581490275e-06,1.0488883173225e-06,1.04450309583679e-06,1.13167275969216e-09,1.50836394495987e-09,-2.04943616169631e-09,-2.04943616169631e-09
3.99766201658073e-05,-1.42821249679491e-09,-1.76280363369702e-10,-1.86350170534505e-10,2.98306843823318e-09,2.9830692536887e-09,6.31709978793716e-08,6.31709986948361e-08,1.82000507750173e-07,1.82002403487882e-07,1.82000935917369e-07,1.82002906947301e-07,9.36714344174381e-06,9.32959981480042e-06,9.3583487514868e-06,9.31931403253661e-06,1.00948201272879e-08,1.34550618164003e-08,-1.82819864228257e-08,-1.82819864228257e-08
6.6627700277801e-05,-3.92642616481596e-09,-4.8463656509214e-10,-5.12243342422165e-10,1.33509123767398e-08,1.33509183045658e-08,1.79827764736257e-07,1.79827770664711e-07,5.0034731344799e-07,5.00361058436949e-07,5.00350461213183e-07,5.00364752081076e-07,2.57517109791536e-05,2.56489378658152e-05,2.57276154936532e-05,2.5620760858569e-05,2.77414642545909e-08,3.69759937422048e-08,-5.02429174174956e-08,-5.02429174174966e-08
0.000119086929632749,-1.22687340337722e-08,-1.51439579247265e-09,-1.60000013698146e-09,7.05478510179999e-08,7.05479010544476e-08,5.98451061564156e-07,5.98451111606622e-07,1.56335701168404e-06,1.56347238737867e-06,1.56338413053705e-06,1.56350408795232e-06,8.0462302890816e-05,8.01449193671993e-05,8.03877031655617e-05,8.00577171350172e-05,8.65878386254997e-08,1.15413478548566e-07,-1.56840664004558e-07,-1.56840664004587e-07
0.000171546158987696,-2.46811083943719e-08,-3.04677431446873e-09,-3.2167214338103e-09,2.08200328256404e-07,2.0820053795098e-07,1.29492092334453e-06,1.29492113309571e-06,0,0,0,0,4.19205917440653e-06,3.5423393094822e-06,4.0399220096961e-06,3.36441050860006e-06,1.73863730505454e-07,2.31752369920588e-07,-3.14996996943391e-07,-3.14996996943625e-07
0.000252065936503003,-5.19975781242435e-08,-6.41986089427522e-09,-6.76897147600309e-09,6.32969149652431e-07,6.32970019484297e-07,2.95334287790931e-06,2.95334374801096e-06,0,0,0,0,8.83057087410845e-06,7.46333332854745e-06,8.51037872352554e-06,7.08889471360343e-06,3.65004849986418e-07,4.86567953068177e-07,-6.61574020092264e-07,-6.61574020094437e-07
0.000332585714018309,-8.92081059471437e-08,-1.10165221031567e-08,-1.15930151532963e-08,1.43250595328563e-06,1.43250852199994e-06,5.4252087265707e-06,5.42521129591717e-06,0,0,0,0,1.5146988477306e-05,1.28052934027299e-05,1.45984824827068e-05,1.21639493007088e-05,6.22971785991147e-07,8.30533828783931e-07,-1.12984532128145e-06,-1.12984532129236e-06
0.000471732940263307,-1.75447480736825e-07,-2.16769273568715e-08,-2.27156155828725e-08,3.94492639612643e-06,3.94493602715598e-06,1.18261111166605e-05,1.18261207493979e-05,0,0,0,0,2.97775365765253e-05,2.5188876970905e-05,2.87022617432223e-05,2.39319824722914e-05,1.21149272979686e-06,1.61549745668972e-06,-2.2002086360866e-06,-2.20020863616844e-06
0.000610880166508304,-2.86562842280937e-07,-3.54296594089494e-08,-3.69072552474805e-08,8.38577027502717e-06,8.38579664921824e-06,2.13484923665751e-05,2.13485187435706e-05,0,0,0,0,4.86079451177064e-05,4.11518400427265e-05,4.68596881278821e-05,3.91091645322931e-05,1.94719013503084e-06,2.59736753761776e-06,-3.54329234688542e-06,-3.54329234723519e-06
0.000833575337860368,-5.10640478406039e-07,-6.32172499285411e-08,-6.50958370733535e-08,2.03831594196819e-05,2.03832435761136e-05,4.38319422327606e-05,4.38320263942642e-05,0,0,0,0,8.65188183181889e-05,7.33656631619911e-05,8.34311345675719e-05,6.97610088179076e-05,3.36101499030022e-06,4.48619554568507e-06,-6.14041340191436e-06,-6.14041340381939e-06
0.000837031777890928,-5.14530550358251e-07,-6.37002452166224e-08,-6.55804395012394e-08,2.06225561451036e-05,2.06226415721193e-05,4.42560738980581e-05,4.42561593301872e-05,0,0,0,0,8.71762693142696e-05,7.3925156820187e-05,8.40655286133541e-05,7.02936363546505e-05,3.38478763681927e-06,4.51797738163808e-06,-6.18426869125055e-06,-6.1842686931982e-06
0.000840488217921489,-5.18431952139705e-07,-6.41846705503023e-08,-6.60662659121147e-08,2.08637697143748e-05,2.0863856426301e-05,4.46826658050931e-05,4.4682752522175e-05,0,0,0,0,8.78356077424094e-05,7.44862898265549e-05,8.47017506517006e-05,7.08278348475446e-05,3.40859914296175e-06,4.5498120743703e-06,-6.22820322966187e-06,-6.22820323165287e-06
0.00085777041807429,-5.38107351602474e-07,-6.66280640279875e-08,-6.85134881787822e-08,2.20973130558458e-05,2.20974064112118e-05,4.68527180862963e-05,4.68528114470378e-05,0,0,0,0,9.11603371926458e-05,7.73163251233342e-05,8.79100188984937e-05,7.35221864227211e-05,3.52821780597576e-06,4.70974965966969e-06,-6.44902755123661e-06,-6.44902755345571e-06
0.000875052618227091,-5.5805961647919e-07,-6.91064552172312e-08,-7.09902045550857e-08,2.33771880590409e-05,2.33772884324532e-05,4.90850490771502e-05,4.9085149456172e-05,0,0,0,0,9.45311287240859e-05,8.01864427548699e-05,9.11629138379217e-05,7.62549709279043e-05,3.64871863311621e-06,4.8708907381585e-06,-6.67168080232266e-06,-6.67168080478955e-06
0.000961463618991098,-6.61782895179871e-07,-8.20008375183115e-08,-8.37829607914784e-08,3.04983208789923e-05,3.0498462471189e-05,6.12035887529296e-05,6.12037303521137e-05,0,0,0,0,0.000112042353004843,9.51112862580181e-05,0.000108064644973127,9.04702232841738e-05,4.26175830401542e-06,5.69108837027826e-06,-7.80778494854142e-06,-7.80778495258193e-06
0.0010478746197551,-7.71653325313512e-07,-9.56788209108701e-08,-9.71780236596644e-08,3.88848736033704e-05,3.88850678961644e-05,7.49698358025799e-05,7.49700301040677e-05,0,0,0,0,0.000130568599830097,0.000110928819342666,0.00012595169098528,0.000105544306138581,4.88587114926724e-06,6.52687807156449e-06,-8.97090252036489e-06,-8.9709025266435e-06
0.00146127778686491,-1.36317920777938e-06,-1.69697662015799e-07,-1.66264184915926e-07,9.89780363491261e-05,9.89787002564853e-05,0.000165701934638644,0.000165702598570945,0,0,0,0,0.000229868196860211,0.000196246958357656,0.000221934618963615,0.000187019140781666,7.7549615336844e-06,1.03847314281241e-05,-1.44487549710138e-05,-1.44487550015784e-05
0.00187468095397471,-2.02281339485923e-06,-2.5305430051599e-07,-2.3681346075602e-07,0.000196947068628911,0.000196948698593634,0.00030162198627362,0.000301623616235703,0,0,0,0,0.000339652628369042,0.000291729166644549,0.000328287417366727,0.000278556592647391,9.90331862292849e-06,1.33125523944543e-05,-1.88770852004066e-05,-1.88770852848049e-05
0.00271975040190771,-3.44176192212091e-06,-4.34683829031952e-07,-3.60742460303489e-07,0.000531944543899498,0.000531950226314045,0.000733428769002885,0.000733434454705995,0,0,0,0,0.000571704411114717,0.000498537054661376,0.000554142221440748,0.000478386313766956,9.84684529619465e-06,1.35485689736964e-05,-2.1375615142361e-05,-2.13756153900653e-05
0.00356481984984071,-4.78217400294596e-06,-6.11344687834073e-07,-4.28406031271298e-07,0.00106836526883147,0.00106837855528676,0.00138626566535705,0.00138627896567542,0,0,0,0,0.000783654722550094,0.000696447151049263,0.000762308668097419,0.000672343422131742,1.63018079207382e-06,3.14989085241107e-06,-1.11157433725766e-05,-1.11157435851243e-05
0.00381834068422061,-5.16239663233801e-06,-6.62648364767198e-07,-4.37146207022069e-07,0.00126905957051792,0.00126907585343413,0.00162547132224991,0.001625487623584,0,0,0,0,0.000842245162693823,0.00075313024438384,0.000820259764826192,0.00072845908584541,-2.41080011102687e-06,-2.0302881743236e-06,-5.51783442015429e-06,-5.51783453637501e-06
0.00407186151860051,-5.51434096981738e-06,-7.10969289115263e-07,-4.40258115656493e-07,0.00148877451559806,0.00148879415835208,0.00188492201907769,0.00188494168509373,0,0,0,0,0.000895757801652891,0.000805866787895109,0.000873378148919677,0.000780923972774517,-6.92699083990787e-06,-7.84897627718276e-06,9.83445498595792e-07,9.83445520879534e-07
0.00432538235298041,-5.82932853680724e-06,-7.55092986792631e-07,-4.38504711314454e-07,0.0017274045556572,0.00172742791805603,0.00216445031047994,0.00216447370101958,0,0,0,0,0.000942998627594195,0.000853315493854372,0.000920442159681465,0.000828356201626156,-1.16590222885791e-05,-1.39729695217821e-05,8.02281629628435e-06,8.02281648769076e-06
0.00457890318736031,-6.08702848350168e-06,-7.92062447653362e-07,-4.33938619871328e-07,0.00198467040353548,0.00198469783003659,0.00246365570354287,0.00246368316265094,0,0,0,0,0.000981206511748946,0.000892317222648836,0.000958617697105065,0.000867490620724453,-1.59677960578577e-05,-1.95769144515476e-05,1.46640963814572e-05,1.46640967429717e-05
0.00530288551106499,-6.37132559275552e-06,-8.37913195530949e-07,-4.17330384626322e-07,0.00281908786773772,0.0028191285029339,0.00342283755414362,0.00342287823391422,0,0,0,0,0.00102179162832583,0.00093609028921865,0.000999518381364828,0.000911879036194377,-2.20674302659233e-05,-2.76850168169273e-05,2.55276832355413e-05,2.5527683869058e-05
0.00602686783476967,-5.92641446051892e-06,-7.84784978825527e-07,-3.979201632073e-07,0.0037930094318765,0.00379306455257829,0.00452736619714533,0.00452742136422929,0,0,0,0,0.000952089427148263,0.000870466498379088,0.000930743666764464,0.000847180461861946,-1.79863306059022e-05,-2.2733805450436e-05,2.22169047991401e-05,2.22169052881395e-05
0.00624406253188108,-5.65609488901079e-06,-7.50226553739732e-07,-3.90784029326876e-07,0.00411194383714656,0.00411200348877303,0.00488654775525853,0.00488660745117943,0,0,0,0,0.000910361797105858,0.000830285249953218,0.000889446452185804,0.000807381832301267,-1.49999349144329e-05,-1.89852141099616e-05,1.8745813823262e-05,1.87458142099802e-05
0.00646125722899248,-5.34706075290877e-06,-7.10340800629309e-07,-3.80804332220129e-07,0.00444231577167702,0.00444237990723154,0.00525751526683259,0.00525757944229232,0,0,0,0,0.000862370954126096,0.000784421547145448,0.000842043479369007,0.000762074592485678,-1.19693450972647e-05,-1.51733363412185e-05,1.51580787681607e-05,1.51580790562306e-05
0.00667845192610389,-5.01604663443959e-06,-6.6737625416052e-07,-3.67292364027966e-07,0.00478390428718832,0.0047839728274799,0.0056400203959294,0.00564008896943347,0,0,0,0,0.000810533800255762,0.000735420917580052,0.000790972620075924,0.000713841243053864,-9.26727757719664e-06,-1.17743160100899e-05,1.19562696486045e-05,1.19562698541964e-05
0.0068956466232153,-4.69949273693421e-06,-6.26084221872955e-07,-3.50359816139748e-07,0.00513624636742582,0.00513631917263304,0.00603354473008803,0.00603361755966753,0,0,0,0,0.000760350665448224,0.000688744024336949,0.000741711630784068,0.000668136085658806,-7.4360458437057e-06,-9.47552700995232e-06,9.8262766062294e-06,9.82627675723431e-06
0.00727111187463019,-4.24737642084375e-06,-5.66317043768484e-07,-3.18129129381853e-07,0.00576980676373354,0.00576988652784957,0.00673882286465386,0.00673890263336805,0,0,0,0,0.00068743895308155,0.000622430794833482,0.000670509977052343,0.000603702871945339,-6.38669135680858e-06,-8.1571511740953e-06,8.59656494084202e-06,8.59656504925616e-06
0.0076465771260451,-3.98634285401716e-06,-5.30608555543786e-07,-2.93722304284335e-07,0.0064323716554072,0.00643245774558438,0.00747355770434183,0.00747364377467097,0,0,0,0,0.00064442897224483,0.000584374167059585,0.000628792233221064,0.000567110559131838,-7.00134078527929e-06,-8.90317408775834e-06,9.09792977016723e-06,9.09792986959117e-06
0.00802204237746,-3.90569134127416e-06,-5.18498883479487e-07,-2.81514937511503e-07,0.00712264208154719,0.00712273384676084,0.00823631712147793,0.00823640883821231,0,0,0,0,0.000630401020108681,0.00057279663723664,0.000615412735099899,0.000556294607248268,-8.18957496188355e-06,-1.03626234447829e-05,1.0211246945869e-05,1.02112470506578e-05
0.0083975076288749,-3.89364424125842e-06,-5.18207199854565e-07,-2.77993625978549e-07,0.0078379035199542,0.00783800033111132,0.0090241177217986,0.00902421445244419,0,0,0,0,0.000628102489067471,0.000571206508475334,0.000613235932751695,0.000554857280154046,-8.45162330044491e-06,-1.07510119587188e-05,1.10126091293495e-05,1.10126092406041e-05
0.00898670370394839,-3.75252533603453e-06,-5.08661465290829e-07,-2.66628769760467e-07,0.00900660204193311,0.00900670559771304,0.0103063666237047,0.0103064700424369,0,0,0,0,0.000605462285853228,0.000550920773831337,0.000590874790667965,0.000534882756909258,-7.02942418237185e-06,-9.31876623414626e-06,1.23083144138627e-05,1.23083145288013e-05
0.00957589977902188,-3.28076219634337e-06,-4.56281686243984e-07,-2.33727914807258e-07,0.010222920373399,0.0102230292649987,0.011635093666782,0.011635202358099,0,0,0,0,0.000529836223201856,0.000482075215833111,0.000516655740074776,0.000467572883252617,-4.34519990486862e-06,-6.32757900167644e-06,1.23475528939362e-05,1.23475529823059e-05
0.00990095529348752,-2.91472083288948e-06,-4.11550992047824e-07,-2.10216909162237e-07,0.0109129401037207,0.0109130513131749,0.0123865191093487,0.0123866300808853,0,0,0,0,0.000471320373314134,0.000428404523646836,0.000459280886042831,0.000415135338872376,-2.4959414122016e-06,-4.13590338174092e-06,1.12805902552374e-05,1.12805903197483e-05
0.0102260108079532,-2.59603005373412e-06,-3.69370737989236e-07,-1.92815456259099e-07,0.0116136758599217,0.0116137888818568,0.013147991137998,0.0131481038826012,0,0,0,0,0.000420724112921519,0.000381405974377892,0.000409650120782921,0.000369158877699825,-8.0524118105627e-07,-1.99148560921481e-06,9.12990096896752e-06,9.129901011621e-06
0.0105510663224188,-2.37251637125806e-06,-3.37714016454904e-07,-1.82312621747097e-07,0.0123241857085455,0.0123243000173327,0.0139184914592775,0.0139186054494401,0,0,0,0,0.00038542297550519,0.000348282733898573,0.000375020273158387,0.000336734624748611,3.84541470351745e-07,-3.96913205913059e-07,6.90207310501407e-06,6.902073132878e-06
0.0108761218368844,-2.22517626125506e-06,-3.18698324192386e-07,-1.71825034740065e-07,0.0130425403477238,0.013042655406893,0.0146959369039559,0.0146960516011329,0,0,0,0,0.000361680121631991,0.000326688925527375,0.000351818061384615,0.000315734805877571,7.96831117381191e-07,1.03382178184366e-07,6.56674017073241e-06,6.56674019416592e-06
0.0111201184191376,-2.1287745142983e-06,-3.08927876116233e-07,-1.6124371545612e-07,0.0135864302191544,0.0135865454959333,0.0152835533648969,0.015283668245759,0,0,0,0,0.000345678122453698,0.000312840433818044,0.000336246761635535,0.000302385582925668,7.86088415260116e-07,-3.71478766400031e-08,7.64068957983667e-06,7.64068960431501e-06
0.0113641150013907,-1.9836146592961e-06,-2.94975604826236e-07,-1.46991992555693e-07,0.0141333567194305,0.0141334719322837,0.0158735927063186,0.0158737074881899,0,0,0,0,0.000321861783855469,0.000291936798680208,0.000312976353570934,0.000282108036349912,1.18392223083104e-06,2.4798154580477e-07,8.96826238018356e-06,8.96826240458953e-06
