TIME,AX,AY,AngACC,X,Y,R,PSI
0,0,1.30673615416864e-17,-1.53776449275335e-16,77,-148,0,1.5707963267949
5.74540024354647e-30,-1.05989411123654e-30,1.30673615416863e-17,-1.53776449275336e-16,77,-148,-8.83507249123801e-46,1.5707963267949
4.36651296554905e-15,-8.05521144330293e-16,-8.63548484605577e-17,-1.18456584092349e-15,77,-148,-2.92194448124798e-30,1.5707963267949
8.7330259310981e-15,-1.61104228865838e-15,-1.85777058462528e-16,-2.21535523256882e-15,77,-148,-1.03448442058698e-29,1.5707963267949
3.05655907588433e-14,-5.63864801026564e-15,-6.8288810846829e-16,-7.36930219075302e-15,77,-148,-1.14973671479083e-28,1.5707963267949
5.23981555865885e-14,-9.66625373181764e-15,-1.17999915846724e-15,-1.25232491488666e-14,77,-148,-3.32126379834577e-28,1.5707963267949
1.61560979725315e-13,-2.98042823387489e-14,-3.66555440835967e-15,-3.82929839383736e-14,77,-148,-3.10574813778345e-27,1.5707963267949
2.70723803864041e-13,-4.9942310944299e-14,-6.15110965808162e-15,-6.40627187261131e-14,77,-148,-8.69246692253132e-27,1.5707963267949
8.16537924557671e-13,-1.50632453951331e-13,-1.85788859041341e-14,-1.92911392638298e-13,77,-148,-7.88225162404054e-26,1.5707963267949
1.3623520452513e-12,-2.51322596923831e-13,-3.10066621459246e-14,-3.21760066506295e-13,77,-148,-2.19279991196002e-25,1.5707963267949
4.09142264871946e-12,-7.54773311268365e-13,-9.31455432909456e-14,-9.66003435183451e-13,77,-148,-1.97647874955855e-24,1.5707963267949
6.82049325218761e-12,-1.25822402474962e-12,-1.55284424329417e-13,-1.61024680275592e-12,77,-148,-5.49186314483257e-24,1.5707963267949
2.04658462695284e-11,-3.77547757920669e-12,-4.65978827923503e-13,-4.83146362404774e-12,77,-148,-4.94415695522162e-23,1.5707963267949
3.41111992868691e-11,-6.29273111208175e-12,-7.76673228853808e-13,-8.052680417722e-12,77,-148,-1.3734591637844e-22,1.5707963267949
1.02337964373573e-10,-1.88789984527267e-11,-2.33014519354864e-12,-2.41587639718303e-11,77,-148,-1.23618724145981e-21,1.5707963267949
1.70564729460277e-10,-3.14652652538206e-11,-3.88361709164882e-12,-4.02648468354988e-11,77,-148,-3.43389451401872e-21,1.5707963267949
5.11698554893796e-10,-9.43965911659939e-11,-1.16509755832272e-11,-1.20795250797211e-10,77,-148,-3.09054181724242e-20,1.5707963267949
8.52832380327315e-10,-1.57327903589269e-10,-1.94183324099254e-11,-2.01325637497776e-10,77,-148,-8.58485826435316e-20,1.5707963267949
2.55850150749491e-09,-4.71984263368485e-10,-5.82550915697642e-11,-6.03977312078538e-10,77,-148,-7.72638777615234e-19,1.5707963267949
4.26417063466251e-09,-7.86640285910126e-10,-9.7091809105747e-11,-1.00662855511068e-09,77,-148,-2.14621900859088e-18,1.5707963267949
1.27925162705005e-08,-2.35991533959507e-09,-2.91274772371312e-10,-3.01987829643464e-09,77,-148,-1.93159407534012e-17,1.5707963267949
2.13208619063385e-08,-3.93318196045218e-09,-4.85456694808357e-10,-5.03311724654781e-09,77,-148,-5.36552903378425e-17,1.5707963267949
6.39625900855284e-08,-1.17993885148664e-08,-1.45635068750469e-09,-1.50991500530444e-08,77,-148,-4.82892710006487e-16,1.5707963267949
1.06604318264718e-07,-1.96653840125395e-08,-2.42721863047796e-09,-2.51649127674101e-08,77,-148,-1.34135542981665e-15,1.5707963267949
3.19812959160668e-07,-5.89921884693118e-08,-7.28116671701525e-09,-7.54896654704787e-08,77,-148,-1.20715789988245e-14,1.5707963267949
5.33021600056617e-07,-9.83136870099373e-08,-1.21344599352074e-08,-1.25807626898219e-07,77,-148,-3.35305022853698e-14,1.5707963267949
1.59906480453636e-06,-2.94840694202249e-07,-3.63909927877925e-08,-3.77294380101998e-07,77,-148,-3.01696110310374e-13,1.5707963267949
2.66510800901611e-06,-4.9123137135866e-07,-6.06307013963311e-08,-6.28606486611798e-07,77,-148,-8.37832428548306e-13,1.5707963267949
7.99532403141485e-06,-1.47102821755008e-06,-1.81563166446106e-07,-1.88239988789758e-06,77,-148,-7.53013058666625e-12,1.5707963267949
1.33255400538136e-05,-2.44695984646131e-06,-3.02018864084634e-07,-3.13122338083102e-06,77,-148,-2.08876279955156e-11,1.5707963267949
3.99766201658073e-05,-7.25504638024884e-06,-8.95475217106991e-07,-9.28283322063405e-06,77,-148,-1.86350170534505e-10,1.57079632679489
6.6627700277801e-05,-1.19118351749294e-05,-1.47029377998853e-06,-1.5237974778337e-05,77,-148,-5.12243342422165e-10,1.57079632679488
